CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
713788083,Attrited Customer,28,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,5,1624.0,0,1624.0,0.299,1897,35,0.25,0.0,0.99812,0.00188108,Involuntary,33342,2778.5,0.0,Low Risk,518.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,368.0,C,bad,bad,50.0
711196458,Attrited Customer,38,F,1,,Married,Less than $40K,Blue,20,2,2,3,1621.0,580,1041.0,0.421,1893,41,0.171,0.358,0.99496,0.00504,Involuntary,32094,2674.5,21.68629650401944,Low Risk,635.0,1,4,2020-09-22 22:36:53.098397,3592.48,Yes,1,485.0,Ca,bad,bad,166.0
714503433,Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,36,1,3,3,1615.0,950,665.0,0.507,2212,43,0.387,0.588,0.99772,0.00227837,Involuntary,35414,2951.1666666666665,32.19065906138815,Low Risk,485.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,485.0,Ca,good,good,240.0
709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614.0,0,1614.0,0.609,2437,46,0.438,0.0,0.99789,0.00211089,Voluntary,23568,1964.0,0.0,Low Risk,711.0,1,4,2023-05-20 22:36:53.098450,15372.38,No,0,711.0,A,good,good,50.0
711474333,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,51,3,5,2,1614.0,0,1614.0,0.241,1690,38,0.357,0.0,0.99518,0.00481678,Involuntary,34490,2874.1666666666665,0.0,Low Risk,481.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,481.0,Ca,good,good,50.0
714972558,Attrited Customer,37,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,0,1610.0,0,1610.0,0.889,2729,45,0.406,0.0,0.98515,0.01485,Involuntary,32406,2700.5,0.0,Low Risk,675.0,1,3,2023-07-09 22:36:53.098486,11889.12,Yes,1,525.0,Caa,bad,bad,50.0
717592758,Attrited Customer,44,F,3,,Single,Less than $40K,Blue,36,3,2,2,1606.0,1578,28.0,0.85,2418,44,0.467,0.983,0.99236,0.00764,Involuntary,28873,2406.0833333333335,65.58376337754996,High Risk,513.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,513.0,Caa,bad,bad,365.6
718110858,Attrited Customer,42,M,4,,Married,$40K - $60K,Blue,36,2,3,5,1606.0,0,1606.0,0.87,2628,41,0.64,0.0,0.99903,0.00097,Voluntary,55851,4654.25,0.0,Low Risk,740.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,740.0,A,good,good,50.0
717725433,Attrited Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606.0,0,1606.0,0.763,2258,37,0.609,0.0,0.99542,0.00457826,Involuntary,53382,4448.5,0.0,Low Risk,648.0,1,4,2022-04-03 22:36:53.098530,9802.14,No,0,648.0,Ba,good,good,50.0
714960408,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,34,4,3,1,1605.0,890,715.0,0.742,2722,45,0.5,0.555,0.99095,0.00905,Involuntary,28364,2363.6666666666665,37.65336341841771,Medium Risk,619.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,619.0,Ba,good,good,228.0
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,0.99772,0.00227837,Involuntary,50624,4218.666666666667,0.0,Low Risk,497.0,1,2,2023-06-02 22:36:53.098551,8301.03,Yes,1,347.0,C,bad,bad,50.0
769575783,Attrited Customer,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603.0,749,854.0,0.733,2644,43,0.483,0.467,0.99674,0.00326498,Voluntary,29111,2425.9166666666665,30.874927003538183,Low Risk,558.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,558.0,B,good,good,199.8
720507108,Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,0.99452,0.00548,Involuntary,29065,2422.0833333333335,0.0,Low Risk,651.0,1,1,2021-07-27 22:36:53.098562,8897.58,Yes,1,501.0,Caa,bad,bad,50.0
787529583,Attrited Customer,41,F,5,,Married,$40K - $60K,Blue,30,5,2,3,1588.0,0,1588.0,0.634,2561,61,0.649,0.0,0.99542,0.00458119,Involuntary,48397,4033.0833333333335,0.0,Low Risk,691.0,1,3,2025-06-23 22:36:53.098604,18945.61,No,0,691.0,Baa,bad,bad,50.0
714013983,Attrited Customer,37,F,4,Post-Graduate,Married,Less than $40K,Blue,36,3,3,3,1586.0,0,1586.0,0.497,2109,41,0.414,0.0,0.99733,0.00267072,Involuntary,29282,2440.1666666666665,0.0,Low Risk,530.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,380.0,C,bad,bad,50.0
711716133,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585.0,1381,204.0,0.706,2360,40,0.379,0.871,0.99095,0.00905,Voluntary,49955,4162.916666666667,33.173856470823736,Low Risk,609.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,609.0,Ba,good,good,326.2
708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214,370.0,0.887,2628,41,0.64,0.766,0.9939,0.0061,Involuntary,76937,6411.416666666667,18.934972769928642,Low Risk,607.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,607.0,Ba,good,good,292.8
768624258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,49,2,1,2,1583.0,234,1349.0,0.639,2541,36,0.385,0.148,0.98217,0.01783,Involuntary,24582,2048.5,11.422992433487918,Low Risk,598.0,1,2,2024-11-07 22:36:53.098625,11130.65,Yes,1,448.0,Ca,bad,bad,96.80000000000001
717208833,Attrited Customer,34,F,3,High School,Single,Less than $40K,Blue,21,2,2,2,1576.0,0,1576.0,0.789,2703,56,1.0,0.0,0.99137,0.00863,Involuntary,32034,2669.5,0.0,Low Risk,509.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,359.0,C,bad,bad,50.0
713422083,Attrited Customer,30,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,1574.0,0,1574.0,0.582,2560,59,0.788,0.0,0.99616,0.0038363,Voluntary,21398,1783.1666666666667,0.0,Low Risk,774.0,1,4,2021-07-29 22:36:53.098647,16259.14,No,0,774.0,Aa,good,good,50.0
718148358,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,36,2,3,3,1572.0,0,1572.0,0.74,2447,41,0.577,0.0,0.99673,0.00326528,Involuntary,22612,1884.3333333333333,0.0,Low Risk,590.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,590.0,B,bad,bad,50.0
712843983,Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,0.99801,0.00198835,Involuntary,27975,2331.25,11.024128686327078,Low Risk,450.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,300.0,C,bad,bad,101.4
809616108,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,33,3,3,3,1568.0,0,1568.0,0.611,2812,59,0.788,0.0,0.99661,0.00338788,Involuntary,39504,3292.0,0.0,Low Risk,514.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,364.0,C,bad,bad,50.0
714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,3,2,1567.0,0,1567.0,0.424,2138,41,0.577,0.0,0.99487,0.00513,Voluntary,39469,3289.0833333333335,0.0,Low Risk,737.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,587.0,B,bad,bad,50.0
708386958,Attrited Customer,47,F,3,,Married,Less than $40K,Blue,34,3,3,2,1561.0,0,1561.0,0.502,1947,28,0.556,0.0,0.99515,0.00484967,Involuntary,32545,2712.0833333333335,0.0,Low Risk,688.0,1,2,2024-08-04 22:36:53.098668,17690.49,No,0,688.0,Baa,good,good,50.0
721426383,Attrited Customer,36,F,3,,Single,Less than $40K,Blue,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168,0.98696,0.01304,Involuntary,38958,3246.5,8.039427075311874,Low Risk,482.0,1,2,2022-12-31 22:36:53.098689,19070.71,Yes,1,332.0,C,bad,bad,102.2
780038058,Attrited Customer,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0,0.99788,0.00211605,Involuntary,24247,2020.5833333333333,0.0,Low Risk,487.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,487.0,Ca,good,good,50.0
717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561,0.99701,0.00299357,Voluntary,21621,1801.75,48.39739142500347,Medium Risk,619.0,1,1,2020-10-25 22:36:53.098700,17781.79,Yes,1,469.0,Ca,bad,bad,224.4
717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,0.9949,0.0051,Involuntary,48622,4051.8333333333335,10.168236600715725,Low Risk,474.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,324.0,C,bad,bad,132.4
789502308,Attrited Customer,57,F,3,,Single,Less than $40K,Blue,49,1,3,5,1551.0,790,761.0,0.811,2379,46,0.769,0.509,0.99902,0.00098036,Involuntary,22214,1851.1666666666667,42.675790042315654,Medium Risk,603.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,453.0,Ca,bad,bad,208.0
720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0,0.99452,0.00548,Involuntary,25934,2161.1666666666665,0.0,Low Risk,654.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,504.0,Caa,bad,bad,50.0
819688458,Attrited Customer,44,F,5,Graduate,,Less than $40K,Blue,39,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0,0.99464,0.00536,Voluntary,22498,1874.8333333333333,0.0,Low Risk,842.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,842.0,Aaa,good,good,50.0
708606633,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,0.99814,0.00186317,Involuntary,52779,4398.25,0.0,Low Risk,508.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,508.0,Caa,good,good,50.0
815504583,Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538.0,0,1538.0,0.684,2275,43,0.483,0.0,0.99709,0.0029104,Involuntary,47903,3991.9166666666665,0.0,Low Risk,669.0,1,2,2024-06-20 22:36:53.098710,17177.36,Yes,1,519.0,Caa,bad,bad,50.0
709663608,Attrited Customer,43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536.0,0,1536.0,0.571,1973,36,0.333,0.0,0.99675,0.00325077,Involuntary,33231,2769.25,0.0,Low Risk,610.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,610.0,Ba,bad,bad,50.0
712812408,Attrited Customer,40,F,3,,Married,Less than $40K,Blue,28,2,3,3,1535.0,0,1535.0,0.544,1921,41,0.464,0.0,0.99711,0.00288892,Voluntary,22227,1852.25,0.0,Low Risk,836.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,836.0,Aaa,good,good,50.0
711939558,Attrited Customer,37,F,2,,Single,Less than $40K,Blue,36,3,2,3,1534.0,0,1534.0,0.642,2596,39,0.393,0.0,0.99527,0.00472896,Involuntary,32929,2744.0833333333335,0.0,Low Risk,550.0,1,2,2024-08-04 22:36:53.098721,8135.19,No,0,550.0,B,good,good,50.0
771776808,Attrited Customer,44,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,4,3,1527.0,0,1527.0,0.531,1877,38,0.462,0.0,0.99747,0.00252933,Involuntary,46065,3838.75,0.0,Low Risk,576.0,1,1,2022-10-18 22:36:53.098764,6783.18,No,0,576.0,B,good,good,50.0
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0.99714,0.00286097,Involuntary,24279,2023.25,0.0,Low Risk,490.0,1,2,2023-11-24 22:36:53.098785,9276.97,Yes,1,340.0,C,bad,bad,50.0
720270633,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,1,1516.0,0,1516.0,0.737,2709,54,0.385,0.0,0.9912,0.0088,Voluntary,20224,1685.3333333333333,0.0,Low Risk,718.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,718.0,A,good,good,50.0
713639058,Attrited Customer,49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511.0,0,1511.0,0.432,1329,35,0.591,0.0,0.99673,0.00326528,Involuntary,67428,5619.0,0.0,Low Risk,607.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,607.0,Ba,bad,bad,50.0
716299608,Attrited Customer,58,F,3,,Divorced,Less than $40K,Blue,36,2,2,3,1508.0,0,1508.0,0.458,1990,31,0.192,0.0,0.99544,0.00455805,Involuntary,39197,3266.4166666666665,0.0,Low Risk,506.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,356.0,C,bad,bad,50.0
778289883,Attrited Customer,42,F,2,Graduate,,Less than $40K,Blue,32,3,3,3,1507.0,0,1507.0,0.806,2528,41,0.64,0.0,0.99671,0.00329379,Involuntary,24462,2038.5,0.0,Low Risk,626.0,1,4,2024-08-09 22:36:53.098848,15761.84,Yes,1,476.0,Ca,bad,bad,50.0
708692583,Attrited Customer,44,F,2,High School,Single,Less than $40K,Blue,31,3,3,3,1506.0,168,1338.0,0.671,2312,44,0.467,0.112,0.99661,0.00338788,Voluntary,37890,3157.5,5.320665083135392,Low Risk,611.0,1,4,2024-09-02 22:36:53.098869,7053.11,No,0,611.0,Ba,good,good,83.6
771045708,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504.0,970,534.0,0.864,2801,51,1.217,0.645,0.99681,0.00319072,Involuntary,20832,1736.0,55.875576036866356,High Risk,497.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,497.0,Ca,good,good,244.0
809811858,Attrited Customer,43,M,5,High School,,$80K - $120K,Blue,38,3,3,2,1504.0,0,1504.0,0.987,2530,43,0.344,0.0,0.99449,0.00551,Involuntary,109779,9148.25,0.0,Low Risk,521.0,1,3,2022-04-21 22:36:53.098880,4672.43,No,0,521.0,Caa,good,good,50.0
714581358,Attrited Customer,48,F,3,Graduate,Single,Less than $40K,Blue,43,3,3,4,1502.0,0,1502.0,0.529,2204,36,0.44,0.0,0.99814,0.00186317,Involuntary,21212,1767.6666666666667,0.0,Low Risk,626.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,626.0,Ba,good,good,50.0
712395408,Attrited Customer,51,F,3,Graduate,Divorced,Less than $40K,Blue,41,5,3,3,1495.0,691,804.0,0.705,2552,42,0.556,0.462,0.99683,0.00317458,Voluntary,33103,2758.5833333333335,25.049089206416337,Low Risk,563.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,563.0,B,good,good,188.20000000000002
714346608,Attrited Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,3,1,4,1495.0,0,1495.0,0.528,2220,50,0.562,0.0,0.99371,0.00629,Involuntary,42248,3520.6666666666665,0.0,Low Risk,624.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,624.0,Ba,bad,bad,50.0
715328658,Attrited Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1495.0,0,1495.0,0.686,2622,70,0.628,0.0,0.99729,0.00271291,Involuntary,23346,1945.5,0.0,Low Risk,505.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,505.0,Caa,good,good,50.0
821179233,Attrited Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,3,1493.0,932,561.0,0.466,1554,43,0.344,0.624,0.99702,0.00298315,Involuntary,42237,3519.75,26.479153348959443,Low Risk,514.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,364.0,C,bad,bad,236.4
757710783,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,1493.0,0.721,2516,63,0.575,0.0,0.99447,0.00553,Voluntary,38020,3168.3333333333335,0.0,Low Risk,713.0,1,1,2023-11-11 22:36:53.098890,1334.58,No,0,713.0,A,good,good,50.0
779183958,Attrited Customer,45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492.0,0,1492.0,0.502,2469,38,0.267,0.0,0.99807,0.00193323,Involuntary,29049,2420.75,0.0,Low Risk,461.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,461.0,Ca,good,good,50.0
712706058,Attrited Customer,44,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,1491.0,0,1491.0,0.551,1970,46,0.484,0.0,0.99704,0.00295637,Involuntary,27981,2331.75,0.0,Low Risk,518.0,1,2,2021-10-08 22:36:53.098901,14913.92,No,0,518.0,Caa,good,good,50.0
714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484.0,0,1484.0,0.2,1664,39,0.5,0.0,0.99701,0.00299329,Involuntary,23582,1965.1666666666667,0.0,Low Risk,665.0,1,4,2020-08-17 22:36:53.098922,5894.15,No,0,665.0,Baa,bad,bad,50.0
711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,0.99686,0.00314112,Voluntary,35029,2919.0833333333335,0.0,Low Risk,794.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,644.0,Ba,bad,bad,50.0
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0,458,1021.0,0.466,1811,44,0.517,0.31,0.99706,0.00294141,Involuntary,20430,1702.5,26.901615271659324,Low Risk,583.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,583.0,B,good,good,141.60000000000002
709101258,Attrited Customer,41,F,2,High School,Divorced,Less than $40K,Blue,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355,0.99104,0.00896,Involuntary,33354,2779.5,18.85231156682857,Low Risk,538.0,1,3,2024-09-15 22:36:53.098956,16621.83,No,0,538.0,Caa,good,good,154.8
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0,0.9949,0.0051,Involuntary,32662,2721.8333333333335,0.0,Low Risk,642.0,1,4,2023-08-20 22:36:53.098966,3306.53,No,0,642.0,Ba,good,good,50.0
826709658,Attrited Customer,45,F,3,Graduate,Divorced,$40K - $60K,Blue,41,1,3,3,1477.0,0,1477.0,0.768,2214,43,0.654,0.0,0.99683,0.00317458,Voluntary,47614,3967.8333333333335,0.0,Low Risk,557.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,557.0,B,good,good,50.0
717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,0.99661,0.00338757,Involuntary,26550,2212.5,0.0,Low Risk,474.0,1,4,2023-07-15 22:36:53.098977,7097.17,No,0,474.0,Ca,good,good,50.0
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471.0,0,1471.0,0.624,2253,48,0.455,0.0,0.99686,0.00314223,Involuntary,37576,3131.3333333333335,0.0,Low Risk,450.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,450.0,Ca,good,good,50.0
714630858,Attrited Customer,36,F,1,Uneducated,,Less than $40K,Blue,36,2,3,2,1470.0,458,1012.0,0.543,2383,39,0.444,0.312,0.99427,0.00573,Involuntary,31058,2588.1666666666665,17.695923755554123,Low Risk,609.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,609.0,Ba,good,good,141.60000000000002
711918033,Attrited Customer,37,F,3,,Married,Less than $40K,Blue,17,3,1,3,1468.0,1074,394.0,0.697,2050,32,0.524,0.732,0.99063,0.00937,Voluntary,21422,1785.1666666666667,60.162449817944164,High Risk,703.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,553.0,B,bad,bad,264.8
714602658,Attrited Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,3,1462.0,0,1462.0,0.393,1998,36,0.161,0.0,0.99447,0.00553,Involuntary,39657,3304.75,0.0,Low Risk,683.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,533.0,Caa,bad,bad,50.0
772306383,Attrited Customer,57,F,3,,,Less than $40K,Blue,43,5,3,2,1462.0,0,1462.0,0.602,2299,42,0.312,0.0,0.99515,0.00484967,Involuntary,32608,2717.3333333333335,0.0,Low Risk,683.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,683.0,Baa,good,good,50.0
711237633,Attrited Customer,49,M,0,Graduate,Married,$60K - $80K,Blue,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,0.99616,0.0038363,Involuntary,75882,6323.5,0.0,Low Risk,580.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,580.0,B,good,good,50.0
712257258,Attrited Customer,50,F,1,High School,Single,Less than $40K,Blue,36,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0,0.99807,0.00193489,Voluntary,35707,2975.5833333333335,0.0,Low Risk,585.0,1,4,2023-01-27 22:36:53.099026,14522.49,Yes,1,435.0,Ca,bad,bad,50.0
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,1457.0,0,1457.0,0.677,2200,45,0.364,0.0,0.99499,0.00501,Involuntary,32510,2709.1666666666665,0.0,Low Risk,498.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,348.0,C,bad,bad,50.0
719868183,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,0,1456.0,0.694,2843,42,0.5,0.0,0.99452,0.00548,Involuntary,57262,4771.833333333333,0.0,Low Risk,596.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,596.0,B,good,good,50.0
715487733,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452.0,0,1452.0,0.553,2287,42,0.5,0.0,0.99686,0.00314112,Involuntary,59588,4965.666666666667,0.0,Low Risk,509.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,509.0,Caa,bad,bad,50.0
708726708,Attrited Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,36,6,2,3,1451.0,599,852.0,0.752,2192,35,0.458,0.413,0.99499,0.00501,Voluntary,53441,4453.416666666667,13.450347111768119,Low Risk,597.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,597.0,B,good,good,169.8
713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0,0.99495,0.00505,Involuntary,30979,2581.5833333333335,0.0,Low Risk,684.0,1,5,2024-09-29 22:36:53.099051,1253.31,Yes,1,534.0,Caa,bad,bad,50.0
789777408,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99,0.99485,0.00515,Involuntary,34316,2859.6666666666665,49.93588996386526,High Risk,606.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,606.0,Ba,good,good,335.6
711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,1,2,4,1440.0,1211,229.0,0.465,2141,40,0.481,0.841,0.99703,0.00296843,Involuntary,24480,2040.0,59.36274509803921,High Risk,627.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,627.0,Ba,bad,bad,292.20000000000005
720150858,Attrited Customer,34,M,2,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0,0.97609,0.02391,Voluntary,94918,7909.833333333333,0.0,Low Risk,634.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,634.0,Ba,good,good,50.0
712767858,Attrited Customer,42,F,0,College,Single,$40K - $60K,Blue,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,0.99378,0.00622,Involuntary,43578,3631.5,33.67754371471844,Low Risk,451.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,451.0,Ca,bad,bad,294.6
708946008,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844,0.99137,0.00863,Involuntary,38136,3178.0,38.200125865324104,Medium Risk,522.0,1,5,2024-03-05 22:36:53.099084,15940.07,No,0,522.0,Caa,good,good,292.8
718230933,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737,0.99504,0.00495524,Involuntary,30661,2555.0833333333335,41.48592674733374,Medium Risk,633.0,1,3,2023-03-28 22:36:53.099121,5585.24,Yes,1,483.0,Ca,bad,bad,262.0
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716,0.99892,0.0010775,Voluntary,35228,2935.6666666666665,35.08572726240491,Low Risk,577.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,427.0,Ca,bad,bad,256.0
772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,0.99717,0.00282527,Involuntary,42641,3553.4166666666665,28.845477357472856,Low Risk,594.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,444.0,Ca,bad,bad,255.0
715366083,Attrited Customer,52,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.571,0.68,0.99581,0.00418811,Involuntary,27421,2285.0833333333335,42.799314394077534,Medium Risk,637.0,1,2,2023-04-15 22:36:53.099166,1015.69,Yes,1,487.0,Ca,bad,bad,245.60000000000002
721480158,Attrited Customer,50,F,2,,Married,Less than $40K,Blue,43,3,3,2,1438.3,910,528.3,0.66,2370,44,0.467,0.633,0.99497,0.00503,Involuntary,39770,3314.1666666666665,27.457882826250945,Low Risk,559.0,1,1,2021-09-08 22:36:53.099202,7493.5,Yes,1,409.0,Ca,bad,bad,232.0
708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,0.99338,0.00662,Voluntary,21777,1814.75,49.59360793497727,High Risk,745.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,745.0,A,good,good,230.0
