CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
814752558,Existing Customer,50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151.0,1163,988.0,0.849,2513,62,0.59,0.541,0.00029196,0.99971,Existing Customer,48847,4070.5833333333335,28.570843654676846,Low Risk,711.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,711.0,A,good,good,282.6
780034083,Existing Customer,48,F,3,High School,Married,$40K - $60K,Blue,38,3,2,2,2151.0,0,2151.0,0.763,4604,86,0.72,0.0,0.00011482,0.99989,Existing Customer,50518,4209.833333333333,0.0,Low Risk,616.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,616.0,Ba,good,good,50.0
709124883,Existing Customer,49,M,3,College,Married,$80K - $120K,Blue,37,5,1,2,2149.0,1796,353.0,0.628,5228,93,0.661,0.836,5.56e-05,0.99994,Existing Customer,113162,9430.166666666666,19.045262543963524,Low Risk,749.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,749.0,A,good,good,409.20000000000005
779811183,Existing Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2,2149.0,1118,1031.0,0.903,1581,30,1.0,0.52,5.88e-05,0.99994,Existing Customer,20471,1705.9166666666667,65.53661276928338,High Risk,580.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,580.0,B,good,good,273.6
780598383,Existing Customer,35,M,3,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.719,0.00027008,0.99973,Existing Customer,49909,4159.083333333333,37.14760864773889,Medium Risk,624.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,474.0,Ca,bad,bad,359.0
708553008,Existing Customer,38,F,1,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514,0.00017468,0.99983,Existing Customer,53257,4438.083333333333,24.853070957808367,Low Risk,786.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,786.0,Aa,good,good,270.6
815515158,Existing Customer,49,F,2,,Single,$40K - $60K,Blue,44,6,1,3,2147.0,1402,745.0,0.612,4240,69,0.683,0.653,0.00010183,0.9999,Existing Customer,53636,4469.666666666667,31.36699231859199,Low Risk,615.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,615.0,Ba,good,good,330.40000000000003
715543908,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,3,2147.0,1173,974.0,0.653,1352,37,0.37,0.546,0.00032275,0.99968,Existing Customer,39747,3312.25,35.41399350894407,Low Risk,619.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,619.0,Ba,good,good,284.6
708378108,Existing Customer,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5,3,2,2147.0,771,1376.0,0.69,4631,76,0.767,0.359,0.00019866,0.9998,Existing Customer,44152,3679.3333333333335,20.954883131001992,Low Risk,846.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,846.0,Aaa,good,good,204.20000000000002
717087858,Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451,0.00010182,0.9999,Existing Customer,55963,4663.583333333333,20.73512856708897,Low Risk,569.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,569.0,B,good,good,243.4
818923158,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,50,5,2,4,2145.0,1207,938.0,0.521,1275,31,0.476,0.563,0.00032656,0.99967,Existing Customer,76985,6415.416666666667,18.814054685977787,Low Risk,775.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,775.0,Aa,good,good,291.4
711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2145.0,0,2145.0,0.577,2465,42,0.355,0.0,0.99673,0.00326528,Voluntary,24611,2050.9166666666665,0.0,Low Risk,683.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,533.0,Caa,bad,bad,50.0
713541033,Existing Customer,39,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726,0.0001747,0.99983,Existing Customer,22780,1898.3333333333333,82.01931518876208,High Risk,748.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,748.0,A,good,good,361.40000000000003
714204108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,38,3,3,0,2144.0,1492,652.0,0.96,3859,55,0.571,0.696,6.85e-05,0.99993,Existing Customer,36405,3033.75,49.18005768438402,High Risk,588.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,588.0,B,good,good,348.40000000000003
715566408,Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,36,1,2,2,2143.0,1479,664.0,0.708,4404,77,0.75,0.69,0.00017091,0.99983,Existing Customer,38857,3238.0833333333335,45.67516792341148,Medium Risk,694.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,694.0,Baa,good,good,345.8
712804383,Existing Customer,56,F,0,College,Married,Less than $40K,Blue,38,1,1,2,2143.0,1194,949.0,0.49,4684,82,0.907,0.557,4.6e-05,0.99995,Existing Customer,27406,2283.8333333333335,52.28052251331825,High Risk,594.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,594.0,B,good,good,288.8
716331408,Attrited Customer,52,F,4,,Married,Less than $40K,Blue,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,0.9992,0.00080275,Involuntary,28230,2352.5,0.0,Low Risk,614.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,464.0,Ca,bad,bad,50.0
713709258,Existing Customer,43,M,3,Post-Graduate,Single,$40K - $60K,Blue,32,3,3,2,2142.0,1369,773.0,0.666,4424,88,0.66,0.639,0.00021962,0.99978,Existing Customer,53230,4435.833333333333,30.86229569791471,Low Risk,640.0,1,3,2021-12-25 22:36:53.096218,1055.5,No,0,640.0,Ba,good,good,323.8
714839808,Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,35,6,1,1,2141.0,1176,965.0,0.746,4317,64,0.778,0.549,3.45e-05,0.99997,Existing Customer,28221,2351.75,50.005315190815345,High Risk,787.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,787.0,Aa,good,good,285.20000000000005
719810583,Existing Customer,64,M,0,High School,Married,Less than $40K,Blue,54,4,3,2,2140.0,1361,779.0,0.46,1280,34,1.0,0.636,0.00015005,0.99985,Existing Customer,22208,1850.6666666666667,73.54106628242074,High Risk,619.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,619.0,Ba,good,good,322.2
789662283,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,33,3,3,4,2140.0,0,2140.0,0.765,2915,50,0.316,0.0,0.99808,0.00191647,Involuntary,20615,1717.9166666666667,0.0,Low Risk,500.0,1,5,2023-01-05 22:36:53.096229,2287.19,Yes,1,350.0,C,bad,bad,50.0
710343783,Existing Customer,37,F,5,,Married,Less than $40K,Blue,29,6,1,2,2140.0,0,2140.0,0.602,4610,65,1.321,0.0,6.25e-05,0.99994,Existing Customer,25789,2149.0833333333335,0.0,Low Risk,715.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,715.0,A,good,good,50.0
796330983,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,35,3,1,4,2138.0,1283,855.0,0.645,4785,85,0.518,0.6,0.00016574,0.99983,Existing Customer,22181,1848.4166666666667,69.41075695414995,High Risk,679.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,679.0,Baa,good,good,306.6
710074458,Existing Customer,41,F,5,High School,Divorced,Less than $40K,Blue,34,3,1,3,2137.0,996,1141.0,0.625,4290,90,0.875,0.466,9.3e-05,0.99991,Existing Customer,38997,3249.75,30.64851142395569,Low Risk,763.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,763.0,Aa,good,good,249.20000000000002
770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,4,3,2,2136.0,1502,634.0,0.648,1908,37,0.37,0.703,0.00016883,0.99983,Existing Customer,52323,4360.25,34.44756607992661,Low Risk,638.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,638.0,Ba,good,good,350.40000000000003
715469583,Existing Customer,40,F,2,Graduate,,$40K - $60K,Blue,36,3,1,2,2136.0,1250,886.0,0.74,7782,88,0.66,0.585,5.51e-05,0.99994,Existing Customer,53118,4426.5,28.239015023155993,Low Risk,801.0,1,3,2023-06-06 22:36:53.096239,5244.54,No,0,801.0,Aaa,good,good,300.0
804661083,Existing Customer,50,M,0,Graduate,Single,$80K - $120K,Blue,45,3,2,2,2135.0,1506,629.0,0.883,4821,77,0.711,0.705,9.77e-05,0.9999,Existing Customer,112847,9403.916666666666,16.014603844142954,Low Risk,621.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,621.0,Ba,good,good,351.2
788940558,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134.0,1085,1049.0,0.656,4224,75,1.027,0.508,5.72e-05,0.99994,Existing Customer,32199,2683.25,40.43603838628529,Medium Risk,714.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,714.0,A,good,good,267.0
712168833,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,6,3,3,2133.0,1469,664.0,0.831,1426,37,0.682,0.689,0.00027604,0.99972,Existing Customer,27130,2260.8333333333335,64.97604128271286,High Risk,598.0,1,4,2023-09-29 22:36:53.096249,4579.27,No,0,598.0,B,good,good,343.8
714222183,Existing Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,36,1,1,1,2132.0,1084,1048.0,0.767,4874,78,0.66,0.508,3.45e-05,0.99997,Existing Customer,57541,4795.083333333333,22.606489285900487,Low Risk,601.0,1,4,2021-02-19 22:36:53.096260,5426.44,No,0,601.0,Ba,good,good,266.8
720013083,Existing Customer,30,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374,0.00018162,0.99982,Existing Customer,32692,2724.3333333333335,29.25486357518659,Low Risk,838.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,838.0,Aaa,good,good,209.4
719834208,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,5.51e-05,0.99994,Existing Customer,72520,6043.333333333333,21.312741312741316,Low Risk,827.0,1,1,2021-02-19 22:36:53.096270,9319.74,No,0,827.0,Aaa,good,good,307.6
713588958,Existing Customer,40,F,4,,Single,Less than $40K,Blue,25,4,1,1,2129.0,1507,622.0,0.636,3655,70,0.667,0.708,3.83e-05,0.99996,Existing Customer,20446,1703.8333333333333,88.44761811601292,High Risk,663.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,663.0,Baa,good,good,351.40000000000003
715358283,Existing Customer,57,F,2,Uneducated,Married,Less than $40K,Blue,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535,0.00018494,0.99982,Existing Customer,33255,2771.25,41.10058637798827,Medium Risk,788.0,1,5,2022-12-07 22:36:53.096281,1726.97,No,0,788.0,Aa,good,good,277.8
779166783,Existing Customer,41,F,4,,Single,$40K - $60K,Blue,31,5,1,2,2128.0,1383,745.0,0.679,3968,81,0.761,0.65,6.35e-05,0.99994,Existing Customer,45420,3785.0,36.53896961690885,Medium Risk,682.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,682.0,Baa,good,good,326.6
714006333,Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,5,2,3,2128.0,528,1600.0,0.525,2289,41,0.414,0.248,0.99504,0.00495524,Involuntary,29785,2482.0833333333335,21.2724525768004,Low Risk,464.0,1,3,2020-11-10 22:36:53.096291,11330.07,Yes,1,314.0,C,bad,bad,155.60000000000002
717627333,Existing Customer,53,F,2,Post-Graduate,Married,$40K - $60K,Blue,40,5,1,4,2127.0,1995,132.0,0.374,1363,37,0.37,0.938,0.00018595,0.99981,Existing Customer,40978,3414.8333333333335,58.42159207379569,High Risk,823.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,823.0,Aaa,good,good,449.0
709571958,Existing Customer,58,F,2,Graduate,Single,Less than $40K,Blue,47,1,1,2,2127.0,0,2127.0,0.735,4401,65,0.667,0.0,5.51e-05,0.99994,Existing Customer,20028,1669.0,0.0,Low Risk,715.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,715.0,A,good,good,50.0
718642458,Existing Customer,40,M,4,High School,,$80K - $120K,Blue,36,6,1,0,2126.0,1321,805.0,0.596,2992,72,1.0,0.621,2.07e-05,0.99998,Existing Customer,98808,8234.0,16.043235365557447,Low Risk,842.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,842.0,Aaa,good,good,314.2
720398958,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,43,6,2,3,2126.0,1257,869.0,0.632,4340,70,0.892,0.591,0.00018475,0.99982,Existing Customer,38357,3196.4166666666665,39.32528612769507,Medium Risk,792.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,792.0,Aa,good,good,301.4
711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,3,3,2125.0,0,2125.0,0.654,2860,38,0.727,0.0,0.99616,0.0038363,Voluntary,36416,3034.6666666666665,0.0,Low Risk,760.0,1,3,2021-01-13 22:36:53.096302,6534.36,No,0,760.0,Aa,good,good,50.0
779638983,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,30,2,3,3,2124.0,1573,551.0,0.728,4592,83,0.804,0.741,0.00031726,0.99968,Existing Customer,25055,2087.9166666666665,75.33825583715826,High Risk,687.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,537.0,Caa,bad,bad,364.6
720637008,Existing Customer,51,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2124.0,1426,698.0,0.966,3210,52,0.733,0.671,0.00019683,0.9998,Existing Customer,22947,1912.25,74.57183945613805,High Risk,628.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,478.0,Ca,bad,bad,335.2
710443833,Existing Customer,50,M,2,,Single,$120K +,Blue,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,0.00023893,0.99976,Existing Customer,195023,16251.916666666666,6.122354799177534,Low Risk,719.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,719.0,A,good,good,249.0
717953283,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,0.00011811,0.99988,Existing Customer,78932,6577.666666666667,18.076318856737444,Low Risk,672.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,672.0,Baa,good,good,287.8
823922208,Existing Customer,49,M,3,,Single,$60K - $80K,Blue,45,1,1,1,2122.0,1101,1021.0,0.711,7404,103,0.515,0.519,3.79e-05,0.99996,Existing Customer,69090,5757.5,19.122883195831523,Low Risk,725.0,1,2,2021-06-17 22:36:53.096312,1895.18,No,0,725.0,A,good,good,270.20000000000005
715155033,Existing Customer,61,M,0,High School,Single,$40K - $60K,Blue,49,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459,0.00013184,0.99987,Existing Customer,44798,3733.1666666666665,26.1172373766686,Low Risk,849.0,1,1,2021-11-11 22:36:53.096323,15187.58,No,0,849.0,Aaa,good,good,245.0
812420358,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,56,3,3,3,2122.0,554,1568.0,0.857,949,17,0.133,0.261,0.99616,0.0038363,Involuntary,38325,3193.75,17.34637964774951,Low Risk,457.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,307.0,C,bad,bad,160.8
712901283,Attrited Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,36,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0,0.99447,0.00553,Involuntary,51345,4278.75,0.0,Low Risk,487.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,337.0,C,bad,bad,50.0
788840283,Existing Customer,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72,0.00022525,0.99977,Existing Customer,30847,2570.5833333333335,59.40285927318701,High Risk,631.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,631.0,Ba,good,good,355.40000000000003
714142158,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,2,2,1,2120.0,1411,709.0,0.665,3882,92,0.643,0.666,5.89e-05,0.99994,Existing Customer,23217,1934.75,72.92931903346685,High Risk,636.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,636.0,Ba,good,good,332.2
794947683,Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,29,6,3,0,2118.0,1189,929.0,1.158,4541,60,0.818,0.561,6.96e-05,0.99993,Existing Customer,32184,2682.0,44.33258762117823,Medium Risk,774.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,774.0,Aa,good,good,287.8
715093383,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,41,3,1,3,2115.0,1598,517.0,0.934,4450,68,0.545,0.756,9.01e-05,0.99991,Existing Customer,26427,2202.25,72.56215234419344,High Risk,565.0,1,4,2022-07-26 22:36:53.096334,13241.88,No,0,565.0,B,good,good,369.6
714171108,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,0.00019864,0.9998,Existing Customer,56379,4698.25,24.28563826956846,Low Risk,712.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,712.0,A,good,good,278.20000000000005
789351783,Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,30,3,2,2,2114.0,1618,496.0,0.664,4518,88,0.692,0.765,0.00011751,0.99988,Existing Customer,26279,2189.9166666666665,73.88408995776096,High Risk,647.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,647.0,Ba,good,good,373.6
766021083,Attrited Customer,55,F,1,College,Single,Less than $40K,Blue,48,3,5,3,2114.0,546,1568.0,0.619,2578,42,0.75,0.258,0.99677,0.00323171,Involuntary,23243,1936.9166666666667,28.189132211848726,Low Risk,563.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,563.0,B,good,good,159.2
709017258,Attrited Customer,51,F,2,,Married,Less than $40K,Blue,36,1,2,2,2114.0,0,2114.0,0.875,2872,45,0.5,0.0,0.99207,0.00793,Voluntary,24984,2082.0,0.0,Low Risk,597.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,447.0,Ca,bad,bad,50.0
715708308,Existing Customer,54,F,3,Doctorate,Married,$40K - $60K,Blue,39,3,1,3,2112.0,1594,518.0,1.204,1338,29,2.222,0.755,0.0001391,0.99986,Existing Customer,49774,4147.833333333333,38.42970225418894,Medium Risk,705.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,705.0,A,good,good,368.8
789396783,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0.00043049,0.99957,Existing Customer,22344,1862.0,59.55961331901182,High Risk,551.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,551.0,B,good,good,271.8
715701033,Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,2111.0,1761,350.0,0.753,2112,46,0.769,0.834,0.99671,0.00329379,Involuntary,113097,9424.75,18.684845751876708,Low Risk,532.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,532.0,Caa,bad,bad,402.20000000000005
715277583,Existing Customer,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,2,1,2111.0,1209,902.0,0.594,2803,61,0.605,0.573,7.32e-05,0.99993,Existing Customer,22263,1855.25,65.16641961999731,High Risk,718.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,718.0,A,good,good,291.8
770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496,5.56e-05,0.99994,Existing Customer,25372,2114.3333333333335,49.51915497398707,High Risk,641.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,641.0,Ba,good,good,259.4
779216358,Attrited Customer,48,M,2,College,Married,$80K - $120K,Blue,38,2,2,3,2111.0,0,2111.0,0.531,773,17,0.133,0.0,0.99466,0.00534,Involuntary,100809,8400.75,0.0,Low Risk,505.0,1,2,2024-07-01 22:36:53.096344,15971.89,No,0,505.0,Caa,good,good,50.0
715029333,Existing Customer,52,F,2,,Divorced,Less than $40K,Blue,36,4,2,3,2111.0,0,2111.0,0.831,4459,72,0.756,0.0,0.00021042,0.99979,Existing Customer,22611,1884.25,0.0,Low Risk,730.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,730.0,A,good,good,50.0
813427833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,40,3,2,1,2110.0,844,1266.0,1.109,4812,77,0.604,0.4,7.2e-05,0.99993,Existing Customer,25549,2129.0833333333335,39.64147324748522,Medium Risk,780.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,780.0,Aa,good,good,218.8
709367433,Existing Customer,28,M,1,,Single,$40K - $60K,Blue,15,3,3,1,2109.0,1542,567.0,0.67,2261,56,0.6,0.731,0.00011192,0.99989,Existing Customer,41082,3423.5,45.0416240689353,Medium Risk,850.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,850.0,Aaa,good,good,358.40000000000003
721241583,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,43,5,3,2,2109.0,1205,904.0,0.514,2935,60,0.935,0.571,0.00018665,0.99981,Existing Customer,26319,2193.25,54.94129716174627,High Risk,697.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,697.0,Baa,good,good,291.0
719940483,Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,43,2,2,2,2107.0,1663,444.0,0.712,4841,88,0.725,0.789,0.00010684,0.99989,Existing Customer,53685,4473.75,37.172394523609945,Medium Risk,829.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,829.0,Aaa,good,good,382.6
712071708,Existing Customer,63,F,0,Graduate,Married,Less than $40K,Blue,36,6,3,4,2107.0,1351,756.0,0.521,1320,35,0.522,0.641,0.00044282,0.99956,Existing Customer,32261,2688.4166666666665,50.25262701094201,High Risk,738.0,1,4,2020-10-23 22:36:53.096355,18815.06,No,0,738.0,A,good,good,320.2
720430083,Existing Customer,65,M,0,High School,,Less than $40K,Blue,36,3,3,2,2107.0,1008,1099.0,0.953,3913,67,0.523,0.478,0.00015005,0.99985,Existing Customer,32582,2715.1666666666665,37.124792830397155,Medium Risk,677.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,677.0,Baa,good,good,251.60000000000002
716981358,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,3,3,0,2107.0,941,1166.0,0.975,4858,73,0.738,0.447,7.81e-05,0.99992,Existing Customer,33949,2829.0833333333335,33.261657191669855,Low Risk,556.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,556.0,B,good,good,238.20000000000002
715849983,Existing Customer,44,F,4,,Married,Less than $40K,Blue,36,4,1,4,2107.0,0,2107.0,0.975,4007,82,0.952,0.0,0.00018218,0.99982,Existing Customer,33865,2822.0833333333335,0.0,Low Risk,596.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,596.0,B,good,good,50.0
788739633,Attrited Customer,38,M,1,,Married,$120K +,Blue,16,3,1,4,2106.0,238,1868.0,0.61,2136,40,0.905,0.113,0.99391,0.00609,Involuntary,134642,11220.166666666666,2.1211806122903702,Low Risk,624.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,624.0,Ba,good,good,97.6
717979008,Existing Customer,48,F,3,,Single,Less than $40K,Blue,37,2,2,1,2105.0,1072,1033.0,0.514,4833,81,1.077,0.509,7.83e-05,0.99992,Existing Customer,23419,1951.5833333333333,54.92975788889364,High Risk,602.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,602.0,Ba,good,good,264.4
708878508,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,37,4,1,3,2104.0,1267,837.0,0.677,1732,35,1.059,0.602,9.34e-05,0.99991,Existing Customer,24456,2038.0,62.16879293424926,High Risk,736.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,736.0,A,good,good,303.4
720917808,Existing Customer,35,M,2,High School,Single,$40K - $60K,Blue,36,5,3,4,2100.0,950,1150.0,0.764,2623,74,1.114,0.452,0.00050163,0.9995,Existing Customer,41789,3482.4166666666665,27.279906195410277,Low Risk,587.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,587.0,B,good,good,240.0
719463708,Existing Customer,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555,8.94e-05,0.99991,Existing Customer,47233,3936.0833333333335,29.57254461922808,Low Risk,775.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,775.0,Aa,good,good,282.8
712253058,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,40,1,2,1,2097.0,1255,842.0,0.61,4189,83,0.976,0.598,6.92e-05,0.99993,Existing Customer,39001,3250.0833333333335,38.61439450270506,Medium Risk,602.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,602.0,Ba,good,good,301.0
779727558,Existing Customer,49,F,4,College,Single,Less than $40K,Blue,33,4,2,3,2097.0,1250,847.0,0.699,4148,71,0.543,0.596,0.00019519,0.9998,Existing Customer,28830,2402.5,52.029136316337144,High Risk,773.0,1,4,2021-06-23 22:36:53.096365,11922.42,No,0,773.0,Aa,good,good,300.0
716747283,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,36,5,2,2,2097.0,1224,873.0,0.819,5059,79,0.681,0.584,0.00011703,0.99988,Existing Customer,22563,1880.25,65.09772636617471,High Risk,703.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,703.0,A,good,good,294.8
718005108,Existing Customer,44,F,5,College,Married,Less than $40K,Blue,34,4,1,2,2096.0,1711,385.0,0.746,3692,68,0.744,0.816,5.53e-05,0.99994,Existing Customer,30474,2539.5,67.37546761173459,High Risk,597.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,597.0,B,good,good,392.20000000000005
719182308,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,27,6,1,3,2096.0,1567,529.0,0.778,1559,49,1.042,0.748,9.01e-05,0.99991,Existing Customer,38864,3238.6666666666665,48.38410868670235,Medium Risk,696.0,1,3,2024-05-31 22:36:53.096376,15840.96,No,0,696.0,Baa,good,good,363.40000000000003
789492558,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609,6.67e-05,0.99993,Existing Customer,32674,2722.8333333333335,46.8629491338679,Medium Risk,613.0,1,4,2021-09-02 22:36:53.096386,4384.06,No,0,613.0,Ba,good,good,305.20000000000005
