CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,Income_Category_Inferred,Income_Category_Complete
714631833,Existing Customer,53,M,4,Graduate,Married,$60K - $80K,Blue,44,3,2,4,1973.0,1324,649.0,0.805,1587.0,38.0,0.52,0.671,0.00034248,0.99966,Existing Customer,77444.0,6453.666666666667,20.515469242291203,Low Risk,775.0,0,0,,0.0,No,0,775.0,Aa,good,good,314.8,Less than $40K,$60K - $80K
713435058,Existing Customer,49,F,5,High School,Divorced,Less than $40K,Blue,42,5,2,3,1972.0,1489,483.0,0.69,4715.0,66.0,0.65,0.755,0.00019213,0.99981,Existing Customer,36510.0,3042.5,48.94001643385374,Medium Risk,599.0,0,0,,0.0,No,0,599.0,B,good,good,347.8,Less than $40K,Less than $40K
715581633,Existing Customer,53,F,3,,Married,$40K - $60K,Blue,45,4,3,1,1972.0,0,1972.0,0.761,5085.0,73.0,0.587,0.0,0.00012373,0.99988,Existing Customer,51416.0,4284.666666666667,0.0,Low Risk,737.0,0,0,,0.0,No,0,737.0,A,good,good,50.0,Less than $40K,$40K - $60K
714702033,Existing Customer,43,F,4,Graduate,,Less than $40K,Blue,34,5,3,3,1971.0,979,992.0,1.024,5446.0,75.0,0.974,0.497,0.00031726,0.99968,Existing Customer,28326.0,2360.5,41.47426392713408,Medium Risk,810.0,0,0,,0.0,No,0,810.0,Aaa,good,good,245.8,Less than $40K,Less than $40K
720414558,Existing Customer,56,F,2,,Married,Less than $40K,Blue,36,6,2,1,1971.0,922,1049.0,0.762,4827.0,84.0,0.867,0.468,7.54e-05,0.99992,Existing Customer,34827.0,2902.25,31.768455508657077,Low Risk,789.0,0,0,,0.0,No,0,789.0,Aa,good,good,234.4,Less than $40K,Less than $40K
779072733,Existing Customer,36,F,2,College,Married,Less than $40K,Blue,17,5,2,2,1971.0,0,1971.0,0.613,4979.0,77.0,0.571,0.0,0.00011066,0.99989,Existing Customer,20482.0,1706.8333333333333,0.0,Low Risk,578.0,0,0,,0.0,No,0,578.0,B,good,good,50.0,Less than $40K,Less than $40K
821889858,Attrited Customer,50,F,1,Doctorate,Single,,Blue,46,6,4,3,1970.0,1477,493.0,0.662,2493.0,44.0,0.571,0.75,0.99799,0.002009,Voluntary,20936.0,1744.6666666666667,84.658005349637,High Risk,584.0,0,0,,0.0,No,0,584.0,B,good,good,345.40000000000003,Less than $40K,Less than $40K
716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,3,3,1970.0,1224,746.0,0.54,4533.0,65.0,0.625,0.621,0.00026692,0.99973,Existing Customer,50535.0,4211.25,29.065004452359748,Low Risk,688.0,0,0,,0.0,No,0,688.0,Baa,good,good,294.8,Less than $40K,$40K - $60K
789917208,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,31,2,3,3,1968.0,1781,187.0,0.972,5087.0,69.0,0.725,0.905,0.00030842,0.99969,Existing Customer,30525.0,2543.75,70.01474201474201,High Risk,507.0,0,0,,0.0,No,0,507.0,Caa,good,good,406.2000000000001,Less than $40K,Less than $40K
801053208,Existing Customer,39,F,3,High School,Married,Less than $40K,Blue,33,3,3,1,1968.0,1270,698.0,0.975,4199.0,84.0,0.826,0.645,0.00010943,0.99989,Existing Customer,30518.0,2543.1666666666665,49.937741660659285,High Risk,647.0,1,3,2023-06-05 22:37:53.649310,1620.6,No,0,647.0,Ba,good,good,304.0,Less than $40K,Less than $40K
719990358,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,28,3,1,1,1967.0,0,1967.0,0.73,4620.0,77.0,0.878,0.0,3.35e-05,0.99997,Existing Customer,37642.0,3136.8333333333335,0.0,Low Risk,660.0,0,0,,0.0,No,0,660.0,Baa,good,good,50.0,Less than $40K,Less than $40K
711453783,Existing Customer,41,F,3,,Single,Less than $40K,Blue,29,4,2,3,1966.0,1452,514.0,0.621,4666.0,74.0,0.682,0.739,0.00021834,0.99978,Existing Customer,36558.0,3046.5,47.66125061546037,Medium Risk,839.0,0,0,,0.0,No,0,839.0,Aaa,good,good,340.40000000000003,Less than $40K,Less than $40K
719609433,Existing Customer,55,F,4,Uneducated,Divorced,$40K - $60K,Blue,43,5,3,2,1965.0,1525,440.0,0.855,4671.0,69.0,0.816,0.776,0.00019396,0.99981,Existing Customer,59481.0,4956.75,30.766126998537345,Low Risk,494.0,0,0,,0.0,No,0,494.0,Ca,good,good,355.0,Less than $40K,$40K - $60K
713321508,Existing Customer,47,F,3,,Single,Less than $40K,Blue,36,3,1,4,1965.0,1175,790.0,0.657,4579.0,87.0,0.74,0.598,0.00018025,0.99982,Existing Customer,27355.0,2279.5833333333335,51.544507402668614,High Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,285.0,Less than $40K,Less than $40K
757044033,Existing Customer,44,M,2,Graduate,,$80K - $120K,Blue,37,3,1,3,1965.0,1021,944.0,0.516,3968.0,57.0,0.781,0.52,9.26e-05,0.99991,Existing Customer,95700.0,7975.0,12.802507836990596,Low Risk,728.0,0,0,,0.0,Yes,1,578.0,B,bad,bad,254.2,Less than $40K,$80K - $120K
716926758,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,27,2,6,2,1965.0,0,1965.0,0.608,4268.0,91.0,0.857,0.0,0.000146,0.99985,Existing Customer,38839.0,3236.5833333333335,0.0,Low Risk,472.0,1,4,2021-11-01 22:37:53.649325,1670.13,No,0,472.0,Ca,good,good,50.0,Less than $40K,Less than $40K
758875908,Existing Customer,40,F,4,,Single,Less than $40K,Blue,33,4,4,3,1964.0,1811,153.0,0.69,4699.0,81.0,0.841,0.922,0.00042141,0.99958,Existing Customer,35590.0,2965.8333333333335,61.06209609440854,High Risk,840.0,0,0,,0.0,No,0,840.0,Aaa,good,good,412.2000000000001,Less than $40K,Less than $40K
715227633,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,5,2,3,1964.0,0,1964.0,0.776,4240.0,60.0,0.622,0.0,0.00019313,0.99981,Existing Customer,33648.0,2804.0,0.0,Low Risk,784.0,0,0,,0.0,No,0,784.0,Aa,good,good,50.0,Less than $40K,Less than $40K
710202783,Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue,13,3,3,3,1963.0,1721,242.0,0.68,1378.0,37.0,0.762,0.877,0.00030251,0.9997,Existing Customer,63817.0,5318.083333333333,32.3612830437031,Low Risk,493.0,0,0,,0.0,Yes,1,343.0,C,bad,bad,394.2000000000001,Less than $40K,$60K - $80K
720242733,Existing Customer,45,M,4,,Single,Less than $40K,Blue,36,5,2,3,1963.0,1549,414.0,0.778,3718.0,75.0,0.596,0.789,0.00022068,0.99978,Existing Customer,36098.0,3008.1666666666665,51.493157515651845,High Risk,476.0,1,3,2024-05-10 22:37:53.649340,11317.48,No,0,476.0,Ca,good,good,359.8,Less than $40K,Less than $40K
716831508,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,34,4,1,3,1963.0,1524,439.0,0.879,3492.0,59.0,1.034,0.776,9.34e-05,0.99991,Existing Customer,41436.0,3453.0,44.13553431798436,Medium Risk,731.0,0,0,,0.0,No,0,731.0,A,good,good,354.8,Less than $40K,$40K - $60K
714850158,Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,5,1,3,1963.0,1516,447.0,0.872,4150.0,75.0,0.744,0.772,9.72e-05,0.9999,Existing Customer,105235.0,8769.583333333334,17.287024278994632,Low Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,353.2,Less than $40K,$80K - $120K
718346658,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,37,3,2,4,1963.0,1357,606.0,0.689,1861.0,51.0,0.7,0.691,0.00032656,0.99967,Existing Customer,28173.0,2347.75,57.80002129698648,High Risk,485.0,1,5,2022-08-24 22:37:53.649355,19221.48,No,0,485.0,Ca,good,good,321.40000000000003,Less than $40K,Less than $40K
712278108,Existing Customer,46,F,2,,Married,$40K - $60K,Blue,38,6,3,1,1963.0,1112,851.0,0.761,4821.0,67.0,0.763,0.566,0.00011924,0.99988,Existing Customer,50002.0,4166.833333333333,26.68693252269909,Low Risk,558.0,1,5,2023-12-17 22:37:53.649370,4799.24,No,0,558.0,B,good,good,272.4,Less than $40K,$40K - $60K
720179883,Existing Customer,40,M,4,College,,$80K - $120K,Blue,25,3,3,1,1962.0,0,1962.0,0.684,1179.0,27.0,0.688,0.0,0.00011061,0.99989,Existing Customer,113681.0,9473.416666666666,0.0,Low Risk,504.0,0,0,,0.0,No,0,504.0,Caa,good,good,50.0,Less than $40K,$80K - $120K
825838908,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,35,1,5,1,1961.0,0,1961.0,0.631,4846.0,92.0,0.84,0.0,0.00011693,0.99988,Existing Customer,30619.0,2551.5833333333335,0.0,Low Risk,641.0,0,0,,0.0,No,0,641.0,Ba,good,good,50.0,Less than $40K,Less than $40K
708614058,Existing Customer,56,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960.0,1690,270.0,0.63,3870.0,67.0,0.558,0.862,0.00032656,0.99967,Existing Customer,37095.0,3091.25,54.67044076021027,High Risk,668.0,0,0,,0.0,No,0,668.0,Baa,good,good,388.0,Less than $40K,Less than $40K
711787383,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1960.0,1428,532.0,0.57,3782.0,64.0,0.641,0.729,9.01e-05,0.99991,Existing Customer,31659.0,2638.25,54.12678859092202,High Risk,634.0,0,0,,0.0,No,0,634.0,Ba,good,good,335.6,Less than $40K,Less than $40K
717308433,Attrited Customer,49,M,5,Uneducated,,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253.0,39.0,0.345,0.0,0.9969,0.00310348,Involuntary,65531.0,5460.916666666667,0.0,Low Risk,652.0,0,0,,0.0,No,0,652.0,Baa,bad,bad,50.0,Less than $40K,$60K - $80K
788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.0,1268,691.0,0.731,4275.0,61.0,0.649,0.647,0.00011256,0.99989,Existing Customer,34277.0,2856.4166666666665,44.39128278437436,Medium Risk,518.0,0,0,,0.0,No,0,518.0,Caa,good,good,303.6,Less than $40K,Less than $40K
788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959.0,1022,937.0,0.78,7847.0,65.0,0.857,0.522,0.00027604,0.99972,Existing Customer,21804.0,1817.0,56.246560264171706,High Risk,766.0,0,0,,0.0,No,0,766.0,Aa,good,good,254.4,Less than $40K,Less than $40K
708918558,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1297.0,0.888,3046.0,52.0,0.793,0.338,0.99447,0.00553,Involuntary,57816.0,4818.0,13.740141137401412,Low Risk,663.0,1,1,2024-05-18 22:37:53.649385,6950.44,Yes,1,513.0,Caa,bad,bad,182.4,Less than $40K,$40K - $60K
718146258,Existing Customer,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,4,3,1,1959.0,0,1959.0,0.454,3737.0,71.0,0.614,0.0,0.00010848,0.99989,Existing Customer,66358.0,5529.833333333333,0.0,Low Risk,579.0,0,0,,0.0,No,0,579.0,B,good,good,50.0,Less than $40K,$60K - $80K
710691633,Existing Customer,58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546.0,78.0,0.5,0.589,0.00014421,0.99986,Existing Customer,28028.0,2335.6666666666665,49.32210646496361,High Risk,504.0,0,0,,0.0,No,0,504.0,Caa,good,good,280.4,Less than $40K,Less than $40K
716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956.0,1053,903.0,0.941,4924.0,70.0,0.795,0.538,4.99e-05,0.99995,Existing Customer,38068.0,3172.3333333333335,33.19323316171062,Low Risk,827.0,0,0,,0.0,No,0,827.0,Aaa,good,good,260.6,Less than $40K,Less than $40K
718829358,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0,958,998.0,0.789,4977.0,76.0,0.854,0.49,5.88e-05,0.99994,Existing Customer,45859.0,3821.5833333333335,25.068143657733486,Low Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,241.6,Less than $40K,$40K - $60K
771204108,Existing Customer,36,F,2,Uneducated,Single,,Blue,23,3,1,0,1954.0,1179,775.0,0.867,3896.0,67.0,0.718,0.603,2.09e-05,0.99998,Existing Customer,36004.0,3000.3333333333335,39.295633818464616,Medium Risk,785.0,0,0,,0.0,No,0,785.0,Aa,good,good,285.8,Less than $40K,Less than $40K
794567133,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,35,5,2,3,1954.0,808,1146.0,0.826,4897.0,70.0,0.795,0.414,0.0001861,0.99981,Existing Customer,33993.0,2832.75,28.52351954814226,Low Risk,536.0,0,0,,0.0,No,0,536.0,Caa,good,good,211.6,Less than $40K,Less than $40K
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,1953.0,1762,191.0,0.743,4590.0,91.0,0.655,0.902,0.00031517,0.99968,Existing Customer,29140.0,2428.3333333333335,72.56005490734385,High Risk,743.0,0,0,,0.0,No,0,743.0,A,good,good,402.4,Less than $40K,Less than $40K
719267283,Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,6,1,0,1953.0,1554,399.0,0.581,4598.0,71.0,0.651,0.796,2.94e-05,0.99997,Existing Customer,40467.0,3372.25,46.081992734820965,Medium Risk,568.0,0,0,,0.0,No,0,568.0,B,good,good,360.8,Less than $40K,$40K - $60K
815830083,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953.0,1215,738.0,0.667,4253.0,72.0,0.8,0.622,7.32e-05,0.99993,Existing Customer,25077.0,2089.75,58.14092594807991,High Risk,657.0,1,5,2024-09-09 22:37:53.649400,2423.64,No,0,657.0,Baa,good,good,293.0,Less than $40K,Less than $40K
721246833,Existing Customer,47,F,3,,,Less than $40K,Blue,36,6,2,3,1953.0,1089,864.0,0.859,4636.0,70.0,0.707,0.558,0.00021834,0.99978,Existing Customer,37545.0,3128.75,34.80623252097483,Low Risk,783.0,0,0,,0.0,No,0,783.0,Aa,good,good,267.8,Less than $40K,Less than $40K
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,0.642,2452.0,44.0,0.63,0.723,0.99326,0.00674,Involuntary,23559.0,1963.25,71.87062269196485,High Risk,695.0,1,4,2022-06-10 22:37:53.649415,7563.82,No,0,695.0,Baa,good,good,332.2,Less than $40K,Less than $40K
720612333,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,28,6,2,2,1951.0,0,1951.0,0.772,2697.0,45.0,0.731,0.0,0.99137,0.00863,Voluntary,23862.0,1988.5,0.0,Low Risk,491.0,1,5,2021-08-26 22:37:53.649431,1364.48,Yes,1,341.0,C,bad,bad,50.0,Less than $40K,Less than $40K
721001883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,3,1,2,1950.0,1618,332.0,0.75,3357.0,47.0,0.88,0.83,5.88e-05,0.99994,Existing Customer,62272.0,5189.333333333333,31.179342240493323,Low Risk,603.0,1,4,2025-03-11 22:37:53.649445,8087.33,No,0,603.0,Ba,good,good,373.6,Less than $40K,$60K - $80K
713205108,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950.0,1062,888.0,0.48,3873.0,76.0,0.854,0.545,3.48e-05,0.99997,Existing Customer,48844.0,4070.3333333333335,26.09122921955614,Low Risk,484.0,0,0,,0.0,No,0,484.0,Ca,good,good,262.4,Less than $40K,$40K - $60K
816826008,Existing Customer,41,M,4,,Married,Less than $40K,Blue,36,1,1,2,1950.0,998,952.0,0.619,4630.0,84.0,0.714,0.512,6.35e-05,0.99994,Existing Customer,27744.0,2312.0,43.16608996539792,Medium Risk,528.0,0,0,,0.0,No,0,528.0,Caa,good,good,249.6,Less than $40K,Less than $40K
710067183,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950.0,0,1950.0,0.803,2074.0,81.0,0.8,0.0,0.00017468,0.99983,Existing Customer,36648.0,3054.0,0.0,Low Risk,516.0,0,0,,0.0,No,0,516.0,Caa,good,good,50.0,Less than $40K,Less than $40K
712294983,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,36,4,2,4,1947.0,1160,787.0,1.227,4496.0,71.0,1.29,0.596,0.00032656,0.99967,Existing Customer,56771.0,4730.916666666667,24.519561043490512,Low Risk,792.0,0,0,,0.0,No,0,792.0,Aa,good,good,282.0,Less than $40K,$40K - $60K
718627458,Existing Customer,43,F,3,Doctorate,Married,,Blue,38,3,4,2,1947.0,0,1947.0,0.838,2119.0,52.0,1.0,0.0,0.00032639,0.99967,Existing Customer,23465.0,1955.4166666666667,0.0,Low Risk,483.0,0,0,,0.0,No,0,483.0,Ca,good,good,50.0,Less than $40K,Less than $40K
713798958,Existing Customer,38,F,3,,Single,Less than $40K,Blue,36,2,3,1,1946.0,1430,516.0,0.564,4643.0,87.0,0.812,0.735,0.00012373,0.99988,Existing Customer,38696.0,3224.6666666666665,44.34566880297706,Medium Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,336.0,Less than $40K,Less than $40K
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,1946.0,1183,763.0,0.806,8423.0,82.0,0.708,0.608,5.51e-05,0.99994,Existing Customer,30362.0,2530.1666666666665,46.75581318753706,Medium Risk,618.0,0,0,,0.0,No,0,618.0,Ba,good,good,286.6,Less than $40K,Less than $40K
720126033,Existing Customer,42,M,4,High School,Single,$80K - $120K,Blue,28,3,3,3,1944.0,1804,140.0,0.723,4682.0,90.0,0.667,0.928,0.00030842,0.99969,Existing Customer,111199.0,9266.583333333334,19.467800969433178,Low Risk,618.0,0,0,,0.0,No,0,618.0,Ba,good,good,410.8,Less than $40K,$80K - $120K
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944.0,1346,598.0,1.052,1960.0,57.0,0.727,0.692,0.00033411,0.99967,Existing Customer,42544.0,3545.3333333333335,37.965400526513726,Medium Risk,600.0,0,0,,0.0,No,0,600.0,Ba,good,good,319.2,Less than $40K,$40K - $60K
714169908,Existing Customer,53,F,0,Graduate,Single,Less than $40K,Blue,34,5,2,1,1944.0,1140,804.0,0.582,4921.0,82.0,0.907,0.586,5.89e-05,0.99994,Existing Customer,23992.0,1999.3333333333333,57.019006335445155,High Risk,520.0,0,0,,0.0,No,0,520.0,Caa,good,good,278.0,Less than $40K,Less than $40K
807136758,Attrited Customer,58,F,2,High School,Married,Less than $40K,Blue,53,3,0,2,1944.0,0,1944.0,0.613,2412.0,40.0,0.481,0.0,0.95195,0.04805,Involuntary,30798.0,2566.5,0.0,Low Risk,473.0,0,0,,0.0,No,0,473.0,Ca,good,good,50.0,Less than $40K,Less than $40K
713451408,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,6,1,3,1943.0,1654,289.0,0.648,3392.0,70.0,0.591,0.851,9.44e-05,0.99991,Existing Customer,77192.0,6432.666666666667,25.71250906829723,Low Risk,452.0,1,3,2020-11-24 22:37:53.649468,11332.01,Yes,1,302.0,C,bad,bad,380.8,Less than $40K,$60K - $80K
789613083,Existing Customer,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,2,3,3,1943.0,0,1943.0,0.494,5108.0,81.0,0.884,0.0,0.00032275,0.99968,Existing Customer,62719.0,5226.583333333333,0.0,Low Risk,763.0,0,0,,0.0,No,0,763.0,Aa,good,good,50.0,Less than $40K,$60K - $80K
717831783,Existing Customer,58,F,2,Uneducated,Married,Less than $40K,Blue,45,3,3,4,1942.0,1536,406.0,0.615,1371.0,38.0,0.407,0.791,0.00053055,0.99947,Existing Customer,31607.0,2633.9166666666665,58.316195779415956,High Risk,481.0,0,0,,0.0,No,0,481.0,Ca,good,good,357.20000000000005,Less than $40K,Less than $40K
718194858,Existing Customer,48,F,5,Graduate,Single,,Blue,35,5,2,3,1942.0,1488,454.0,0.816,4940.0,88.0,0.796,0.766,0.00019764,0.9998,Existing Customer,28785.0,2398.75,62.032308494007296,High Risk,736.0,0,0,,0.0,No,0,736.0,A,good,good,347.6,Less than $40K,Less than $40K
769438608,Attrited Customer,48,F,1,Graduate,Married,Less than $40K,Blue,42,3,3,2,1942.0,860,1082.0,0.708,2522.0,42.0,0.312,0.443,0.99411,0.00589,Involuntary,21968.0,1830.6666666666667,46.97742170429716,Medium Risk,514.0,1,1,2021-02-03 22:37:53.649484,19512.59,No,0,514.0,Caa,good,good,222.0,Less than $40K,Less than $40K
709711758,Attrited Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,32,3,2,2,1942.0,0,1942.0,0.366,1853.0,31.0,0.107,0.0,0.99183,0.00817,Involuntary,33860.0,2821.6666666666665,0.0,Low Risk,467.0,0,0,,0.0,No,0,467.0,Ca,good,good,50.0,Less than $40K,Less than $40K
721238508,Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,26,3,3,3,1939.0,1484,455.0,0.576,4790.0,77.0,0.75,0.765,0.00030516,0.99969,Existing Customer,21902.0,1825.1666666666667,81.307643137613,High Risk,531.0,0,0,,0.0,No,0,531.0,Caa,good,good,346.8,Less than $40K,Less than $40K
709759908,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,36,4,2,2,1939.0,685,1254.0,0.421,4327.0,84.0,0.68,0.353,0.00011382,0.99989,Existing Customer,66661.0,5555.083333333333,12.331048139091823,Low Risk,492.0,0,0,,0.0,No,0,492.0,Ca,good,good,187.0,Less than $40K,$60K - $80K
779438208,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,22,4,3,3,1938.0,1175,763.0,0.85,4606.0,75.0,0.875,0.606,0.0003139,0.99969,Existing Customer,31503.0,2625.25,44.75764212932102,Medium Risk,840.0,0,0,,0.0,No,0,840.0,Aaa,good,good,285.0,Less than $40K,Less than $40K
779070033,Existing Customer,63,F,0,College,Single,Less than $40K,Blue,44,3,4,2,1938.0,0,1938.0,0.536,3974.0,56.0,0.931,0.0,0.00018136,0.99982,Existing Customer,34348.0,2862.3333333333335,0.0,Low Risk,554.0,1,1,2024-08-11 22:37:53.649499,16458.57,No,0,554.0,B,good,good,50.0,Less than $40K,Less than $40K
784895358,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1938.0,0.612,2870.0,49.0,0.75,0.0,0.99649,0.00350838,Voluntary,24438.0,2036.5,0.0,Low Risk,613.0,0,0,,0.0,No,0,613.0,Ba,good,good,50.0,Less than $40K,Less than $40K
804344733,Existing Customer,46,F,3,,Single,Less than $40K,Blue,41,3,2,2,1937.0,916,1021.0,0.807,4303.0,89.0,0.78,0.473,0.00012982,0.99987,Existing Customer,36521.0,3043.4166666666665,30.09775197831385,Low Risk,450.0,1,5,2023-09-15 22:37:53.649514,16530.28,No,0,450.0,Ca,good,good,233.2,Less than $40K,Less than $40K
721409358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937.0,733,1204.0,0.826,4547.0,73.0,0.973,0.378,6.62e-05,0.99993,Existing Customer,28561.0,2380.0833333333335,30.797240992962426,Low Risk,510.0,0,0,,0.0,No,0,510.0,Caa,good,good,196.6,Less than $40K,Less than $40K
714098883,Existing Customer,45,F,1,Graduate,Single,$40K - $60K,Blue,36,5,2,2,1936.0,1613,323.0,0.841,4773.0,80.0,0.818,0.833,0.00010684,0.99989,Existing Customer,51475.0,4289.583333333333,37.60271976687713,Medium Risk,719.0,0,0,,0.0,No,0,719.0,A,good,good,372.6,Less than $40K,$40K - $60K
715705683,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,2,1936.0,1101,835.0,0.984,4578.0,70.0,0.892,0.569,0.00016883,0.99983,Existing Customer,27287.0,2273.9166666666665,48.41866090079525,Medium Risk,629.0,0,0,,0.0,No,0,629.0,Ba,good,good,270.20000000000005,Less than $40K,Less than $40K
711877458,Existing Customer,51,F,3,College,Married,Less than $40K,Blue,36,6,2,2,1936.0,0,1936.0,0.705,4072.0,72.0,0.756,0.0,0.00011483,0.99989,Existing Customer,26425.0,2202.0833333333335,0.0,Low Risk,673.0,0,0,,0.0,No,0,673.0,Baa,good,good,50.0,Less than $40K,Less than $40K
789627258,Existing Customer,31,M,1,Graduate,Single,$40K - $60K,Blue,25,5,3,3,1935.0,1033,902.0,0.623,2498.0,60.0,1.0,0.534,0.00028395,0.99972,Existing Customer,59921.0,4993.416666666667,20.687238196959328,Low Risk,455.0,0,0,,0.0,No,0,455.0,Ca,good,good,256.6,Less than $40K,$40K - $60K
716793108,Existing Customer,26,M,0,College,Single,Less than $40K,Blue,36,4,1,2,1934.0,1070,864.0,0.448,2334.0,61.0,0.452,0.553,4.6e-05,0.99995,Existing Customer,30456.0,2538.0,42.1591804570528,Medium Risk,552.0,0,0,,0.0,Yes,1,402.0,Ca,bad,bad,264.0,Less than $40K,Less than $40K
720014358,Existing Customer,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5,2,4,1934.0,985,949.0,0.72,4019.0,78.0,0.857,0.509,0.00044353,0.99956,Existing Customer,27555.0,2296.25,42.89602612955906,Medium Risk,459.0,0,0,,0.0,No,0,459.0,Ca,good,good,247.0,Less than $40K,Less than $40K
711847833,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,2,2,1933.0,1127,806.0,0.705,4833.0,71.0,0.69,0.583,0.00011382,0.99989,Existing Customer,39591.0,3299.25,34.15927862392968,Low Risk,520.0,0,0,,0.0,No,0,520.0,Caa,good,good,275.4,Less than $40K,Less than $40K
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931.0,1531,400.0,0.778,2288.0,48.0,0.714,0.793,0.99515,0.00485493,Involuntary,30141.0,2511.75,60.953518463222856,High Risk,493.0,0,0,,0.0,No,0,493.0,Ca,good,good,356.2,Less than $40K,Less than $40K
779651058,Existing Customer,59,F,0,,Single,$40K - $60K,Blue,42,6,2,2,1931.0,1409,522.0,0.887,4797.0,65.0,0.625,0.73,0.00010736,0.99989,Existing Customer,45368.0,3780.6666666666665,37.26855933697761,Medium Risk,539.0,0,0,,0.0,No,0,539.0,Caa,good,good,331.8,Less than $40K,$40K - $60K
715343883,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,32,5,3,3,1931.0,1297,634.0,1.037,4693.0,66.0,0.833,0.672,0.00030516,0.99969,Existing Customer,34769.0,2897.4166666666665,44.764013920446374,Medium Risk,675.0,0,0,,0.0,No,0,675.0,Baa,good,good,309.40000000000003,Less than $40K,Less than $40K
