CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
711459483,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,36,6,2,3,2242.0,0,2242.0,0.658,4845.0,66.0,0.941,0.0,0.00019311,0.99981,Existing Customer,23009.0,1917.4166666666667,0.0,Low Risk,458.0,0,0,,0.0
714074808,Existing Customer,58,F,0,High School,Married,Less than $40K,Blue,36,3,3,1,2241.0,1670,571.0,0.704,4653.0,75.0,0.63,0.745,9.05e-05,0.99991,Existing Customer,32785.0,2732.0833333333335,61.12551471709623,High Risk,558.0,0,0,,0.0
711004533,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,26,6,3,1,2240.0,1664,576.0,0.691,4399.0,80.0,0.6,0.743,0.00010848,0.99989,Existing Customer,38511.0,3209.25,51.85012074472228,High Risk,586.0,0,0,,0.0
769579608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46,3,6,4,2240.0,1601,639.0,0.833,3795.0,70.0,0.75,0.715,0.00038238,0.99962,Existing Customer,23214.0,1934.5,82.76040320496251,High Risk,603.0,0,0,,0.0
789197508,Existing Customer,54,M,3,High School,Married,$60K - $80K,Blue,43,6,3,4,2240.0,1580,660.0,0.745,1518.0,36.0,0.8,0.705,0.00052052,0.99948,Existing Customer,79129.0,6594.083333333333,23.96087401584754,Low Risk,837.0,1,2,2023-01-08 20:42:57.616216,3126.73
713503983,Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231,1009.0,0.637,3623.0,71.0,0.69,0.55,9.35e-05,0.99991,Existing Customer,46304.0,3858.6666666666665,31.90221147201106,Low Risk,658.0,0,0,,0.0
711757383,Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue,42,4,1,2,2240.0,0,2240.0,0.668,1905.0,39.0,0.345,0.0,6.28e-05,0.99994,Existing Customer,33249.0,2770.75,0.0,Low Risk,721.0,0,0,,0.0
708234558,Existing Customer,55,F,2,College,Divorced,Less than $40K,Blue,43,5,2,1,2239.0,1340,899.0,0.658,4540.0,73.0,0.587,0.598,6.67e-05,0.99993,Existing Customer,33580.0,2798.3333333333335,47.885646217986896,Medium Risk,592.0,0,0,,0.0
803408733,Existing Customer,32,M,2,High School,Divorced,$60K - $80K,Blue,26,6,1,4,2239.0,1338,901.0,0.567,2466.0,60.0,0.579,0.598,0.00015363,0.99985,Existing Customer,78697.0,6558.083333333333,20.402302502001348,Low Risk,548.0,0,0,,0.0
778152108,Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,4986.0,83.0,0.976,0.561,0.0001597,0.99984,Existing Customer,36789.0,3065.75,40.968767838212514,Medium Risk,826.0,1,3,2024-08-24 20:42:57.616238,17638.13
819351258,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,37,5,4,2,2238.0,1693,545.0,0.714,5339.0,86.0,0.458,0.756,0.0002193,0.99978,Existing Customer,38623.0,3218.5833333333335,52.60078191751029,High Risk,757.0,0,0,,0.0
717376758,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,47,4,3,1,2238.0,1324,914.0,0.762,4108.0,72.0,0.846,0.592,0.00010545,0.99989,Existing Customer,34638.0,2886.5,45.86869911657717,Medium Risk,518.0,1,4,2024-12-03 20:42:57.616258,12861.86
799475658,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,45,3,3,3,2238.0,1300,938.0,1.071,4508.0,79.0,0.756,0.581,0.00032275,0.99968,Existing Customer,32769.0,2730.75,47.60596905612011,Medium Risk,696.0,0,0,,0.0
714089658,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,1,2238.0,0,2238.0,0.452,2063.0,42.0,0.5,0.0,0.98564,0.01436,Voluntary,66625.0,5552.083333333333,0.0,Low Risk,608.0,0,0,,0.0
721344858,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,13,4,4,4,2237.0,451,1786.0,0.837,2192.0,36.0,0.44,0.202,0.00055021,0.99945,Existing Customer,29998.0,2499.8333333333335,18.041202746849788,Low Risk,710.0,0,0,,0.0
711613308,Attrited Customer,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2,1,2,2236.0,710,1526.0,0.434,2562.0,38.0,0.462,0.318,0.98375,0.01625,Involuntary,73097.0,6091.416666666667,11.655745105818296,Low Risk,550.0,1,4,2020-09-30 20:42:57.616278,1682.93
714724908,Existing Customer,41,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,4,1,2235.0,1688,547.0,0.631,4633.0,79.0,0.795,0.755,0.00012652,0.99987,Existing Customer,43577.0,3631.4166666666665,46.4832365697501,Medium Risk,725.0,0,0,,0.0
712105533,Existing Customer,32,M,2,High School,Single,$40K - $60K,Blue,20,6,3,4,2235.0,1638,597.0,0.912,2905.0,56.0,0.806,0.733,0.00050163,0.9995,Existing Customer,55801.0,4650.083333333333,35.22517517607211,Low Risk,528.0,0,0,,0.0
709635858,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2,3,2235.0,0,2235.0,0.556,1229.0,27.0,0.35,0.0,0.00019864,0.9998,Existing Customer,24645.0,2053.75,0.0,Low Risk,595.0,0,0,,0.0
711448983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2,2234.0,2024,210.0,0.717,2313.0,37.0,0.321,0.906,0.99129,0.00871,Involuntary,31650.0,2637.5,76.739336492891,High Risk,598.0,0,0,,0.0
789048858,Existing Customer,32,F,1,Post-Graduate,Married,Less than $40K,Blue,20,5,2,3,2234.0,1865,369.0,0.732,2115.0,59.0,0.439,0.835,0.00021143,0.99979,Existing Customer,26945.0,2245.4166666666665,83.05808127667471,High Risk,560.0,0,0,,0.0
711666708,Attrited Customer,52,F,2,High School,Married,Unknown,Blue,39,1,3,4,2233.0,1790,443.0,0.798,2888.0,50.0,0.562,0.802,0.99801,0.00198853,Involuntary,,,,High Risk,635.0,0,0,,0.0
827408058,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,6,2,2,2232.0,2002,230.0,1.107,3803.0,68.0,0.511,0.897,0.00011811,0.99988,Existing Customer,24363.0,2030.25,98.60854574559784,High Risk,707.0,0,0,,0.0
709901058,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232.0,1163,1069.0,0.557,4185.0,80.0,0.778,0.521,6.26e-05,0.99994,Existing Customer,54096.0,4508.0,25.79858030168589,Low Risk,542.0,0,0,,0.0
720371733,Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2,2232.0,786,1446.0,0.435,1395.0,39.0,0.345,0.352,0.00015435,0.99985,Existing Customer,23528.0,1960.6666666666667,40.08840530431826,Medium Risk,462.0,0,0,,0.0
720444408,Attrited Customer,35,F,1,College,Single,Less than $40K,Blue,25,2,2,4,2231.0,1791,440.0,0.82,2576.0,42.0,0.75,0.803,0.99666,0.00334333,Voluntary,29853.0,2487.75,71.99276454627676,High Risk,463.0,0,0,,0.0
822068583,Existing Customer,48,F,4,Uneducated,Single,Unknown,Blue,44,4,3,0,2231.0,0,2231.0,0.712,3946.0,48.0,1.286,0.0,7.16e-05,0.99993,Existing Customer,,,,High Risk,709.0,0,0,,0.0
720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,0.637,4929.0,61.0,0.488,0.805,4.73e-05,0.99995,Existing Customer,37433.0,3119.4166666666665,57.57486709587797,High Risk,558.0,0,0,,0.0
823590483,Existing Customer,62,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,1,1,2230.0,1716,514.0,0.811,4027.0,75.0,0.5,0.77,2.85e-05,0.99997,Existing Customer,28622.0,2385.1666666666665,71.9446579554189,High Risk,779.0,0,0,,0.0
713127708,Existing Customer,38,F,0,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2230.0,0,2230.0,0.896,3766.0,63.0,0.909,0.0,0.00013944,0.99986,Existing Customer,32576.0,2714.6666666666665,0.0,Low Risk,638.0,0,0,,0.0
779016408,Existing Customer,37,F,3,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,1791,438.0,1.139,1583.0,32.0,0.6,0.803,9.88e-05,0.9999,Existing Customer,24545.0,2045.4166666666667,87.56162151150947,High Risk,544.0,0,0,,0.0
815299833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,3,2228.0,1717,511.0,1.625,2334.0,61.0,0.848,0.771,0.00019143,0.99981,Existing Customer,31675.0,2639.5833333333335,65.0481452249408,High Risk,554.0,0,0,,0.0
779217333,Existing Customer,59,F,0,Graduate,Divorced,Less than $40K,Blue,49,6,2,3,2228.0,1502,726.0,0.719,3922.0,75.0,1.027,0.674,0.00016428,0.99984,Existing Customer,38974.0,3247.8333333333335,46.24621542566839,Medium Risk,457.0,0,0,,0.0
708224133,Existing Customer,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1,2,3,2228.0,1480,748.0,0.533,4431.0,71.0,0.651,0.664,0.00016891,0.99983,Existing Customer,55863.0,4655.25,31.79206272488051,Low Risk,516.0,0,0,,0.0
778937583,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,29,5,1,1,2228.0,1449,779.0,0.61,4382.0,83.0,0.694,0.65,3.54e-05,0.99996,Existing Customer,38399.0,3199.9166666666665,45.28242922992787,Medium Risk,640.0,0,0,,0.0
770241333,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,43,3,1,4,2228.0,1003,1225.0,1.119,2104.0,44.0,0.467,0.45,0.00016574,0.99983,Existing Customer,25665.0,2138.75,46.89655172413793,Medium Risk,815.0,0,0,,0.0
711637458,Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228.0,0,2228.0,0.686,2523.0,45.0,0.607,0.0,0.99673,0.00326528,Involuntary,36085.0,3007.0833333333335,0.0,Low Risk,595.0,1,3,2024-03-08 20:42:57.616298,19240.51
709366458,Existing Customer,43,F,3,College,Married,Less than $40K,Blue,36,3,2,4,2227.0,1394,833.0,1.481,1972.0,41.0,0.864,0.626,0.00032945,0.99967,Existing Customer,26482.0,2206.8333333333335,63.167434483800314,High Risk,705.0,0,0,,0.0
719291283,Existing Customer,36,F,4,High School,Single,Less than $40K,Blue,28,5,1,2,2226.0,1607,619.0,0.656,2660.0,62.0,1.0,0.722,5.62e-05,0.99994,Existing Customer,35479.0,2956.5833333333335,54.35327940471828,High Risk,458.0,1,2,2025-02-13 20:42:57.616318,14014.84
721525758,Existing Customer,45,M,5,Doctorate,Married,$80K - $120K,Blue,35,2,2,2,2226.0,1229,997.0,0.784,4928.0,77.0,0.638,0.552,0.00017004,0.99983,Existing Customer,115357.0,9613.083333333334,12.784659795244327,Low Risk,566.0,0,0,,0.0
715737258,Existing Customer,41,F,1,College,Married,Less than $40K,Blue,32,6,3,3,2225.0,0,2225.0,1.06,4917.0,84.0,0.75,0.0,0.00027607,0.99972,Existing Customer,30113.0,2509.4166666666665,0.0,Low Risk,716.0,0,0,,0.0
716239383,Existing Customer,45,F,4,High School,Married,Less than $40K,Blue,36,5,2,2,2225.0,0,2225.0,0.611,4138.0,85.0,0.771,0.0,0.00011604,0.99988,Existing Customer,36941.0,3078.4166666666665,0.0,Low Risk,548.0,0,0,,0.0
715055433,Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,22,6,3,4,2224.0,1772,452.0,0.81,2004.0,44.0,0.419,0.797,0.00055052,0.99945,Existing Customer,61209.0,5100.75,34.73998921727197,Low Risk,747.0,0,0,,0.0
819258408,Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,42,4,2,4,2224.0,1106,1118.0,0.501,1698.0,41.0,0.367,0.497,0.00033714,0.99966,Existing Customer,25872.0,2156.0,51.298701298701296,High Risk,846.0,1,2,2024-08-15 20:42:57.616337,3458.24
711790308,Attrited Customer,54,F,0,High School,Unknown,Less than $40K,Blue,34,4,3,3,2223.0,632,1591.0,0.665,2538.0,49.0,0.581,0.284,0.99605,0.00394582,Involuntary,22045.0,1837.0833333333333,34.402358811521886,Low Risk,546.0,0,0,,0.0
715174983,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,36,4,4,4,2223.0,597,1626.0,0.572,3331.0,67.0,0.675,0.269,0.00064703,0.99935,Existing Customer,60735.0,5061.25,11.795505062978513,Low Risk,613.0,0,0,,0.0
714840858,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,31,5,2,4,2222.0,1551,671.0,0.932,3302.0,65.0,0.585,0.698,0.00032942,0.99967,Existing Customer,34225.0,2852.0833333333335,54.381300219138055,High Risk,825.0,0,0,,0.0
712364283,Existing Customer,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0,1398,824.0,0.785,3960.0,79.0,0.756,0.629,0.00026028,0.99974,Existing Customer,52985.0,4415.416666666667,31.66179107294517,Low Risk,590.0,0,0,,0.0
710078358,Existing Customer,36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,5,1,1,2222.0,1291,931.0,0.988,4095.0,88.0,0.63,0.581,4.1e-05,0.99996,Existing Customer,34827.0,2902.25,44.4827289172194,Medium Risk,717.0,0,0,,0.0
778456983,Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,23,5,3,3,2222.0,1205,1017.0,0.395,1823.0,49.0,0.361,0.542,0.00033251,0.99967,Existing Customer,37421.0,3118.4166666666665,38.641404558937495,Medium Risk,486.0,0,0,,0.0
814092858,Existing Customer,49,F,3,Graduate,Unknown,Unknown,Blue,44,5,2,1,2222.0,694,1528.0,0.903,4372.0,65.0,0.711,0.312,7.12e-05,0.99993,Existing Customer,,,,High Risk,523.0,0,0,,0.0
715340733,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792.0,62.0,0.722,0.0,0.00029799,0.9997,Existing Customer,48273.0,4022.75,0.0,Low Risk,522.0,1,2,2024-10-23 20:42:57.616356,19398.12
714028083,Existing Customer,36,F,1,Unknown,Single,Unknown,Blue,31,6,1,2,2222.0,0,2222.0,0.769,4095.0,65.0,0.912,0.0,5.68e-05,0.99994,Existing Customer,,,,High Risk,757.0,0,0,,0.0
720449208,Existing Customer,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221.0,1814,407.0,0.82,4758.0,64.0,0.641,0.817,0.00014422,0.99986,Existing Customer,37655.0,3137.9166666666665,57.80905590227062,High Risk,648.0,0,0,,0.0
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,878.0,0.869,1338.0,30.0,1.308,0.605,0.00018494,0.99982,Existing Customer,75191.0,6265.916666666667,21.433416233325797,Low Risk,579.0,0,0,,0.0
711183558,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,2221.0,1291,930.0,0.785,8618.0,98.0,0.815,0.581,7.73e-05,0.99992,Existing Customer,115643.0,9636.916666666666,13.396400992710324,Low Risk,695.0,0,0,,0.0
814086333,Existing Customer,36,M,3,College,Married,$40K - $60K,Blue,31,6,2,4,2220.0,1337,883.0,0.768,1685.0,44.0,0.375,0.602,0.00032945,0.99967,Existing Customer,57860.0,4821.666666666667,27.729001036985828,Low Risk,761.0,0,0,,0.0
719724933,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,51,5,4,2,2220.0,1240,980.0,0.906,4396.0,78.0,0.95,0.559,0.00020979,0.99979,Existing Customer,23620.0,1968.3333333333333,62.99745977984759,High Risk,509.0,0,0,,0.0
720634683,Attrited Customer,48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220.0,0,2220.0,0.737,2456.0,45.0,0.452,0.0,0.99686,0.0031388,Involuntary,,,,High Risk,649.0,0,0,,0.0
789481233,Attrited Customer,39,M,2,High School,Married,$40K - $60K,Blue,30,5,3,3,2220.0,0,2220.0,0.872,2859.0,55.0,0.833,0.0,0.99661,0.00338788,Voluntary,49187.0,4098.916666666667,0.0,Low Risk,822.0,0,0,,0.0
710192283,Existing Customer,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2,2219.0,1180,1039.0,0.768,8686.0,91.0,0.625,0.532,0.00014046,0.99986,Existing Customer,41600.0,3466.6666666666665,34.03846153846154,Low Risk,728.0,1,5,2023-12-21 20:42:57.616376,7625.44
709164408,Attrited Customer,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218.0,1696,522.0,0.367,730.0,20.0,0.429,0.765,0.99659,0.00341249,Involuntary,34181.0,2848.4166666666665,59.54185073578889,High Risk,692.0,1,4,2025-03-12 20:42:57.616396,19697.95
735417408,Existing Customer,37,M,2,High School,Married,$60K - $80K,Blue,30,4,1,2,2218.0,1266,952.0,0.709,1941.0,58.0,0.568,0.571,5.35e-05,0.99995,Existing Customer,60223.0,5018.583333333333,25.226242465503212,Low Risk,552.0,0,0,,0.0
714693708,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,1,2216.0,1992,224.0,0.789,4103.0,77.0,0.711,0.899,0.00011256,0.99989,Existing Customer,47506.0,3958.8333333333335,50.31785458678903,High Risk,745.0,0,0,,0.0
714965958,Existing Customer,47,F,4,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,2,3,2216.0,1800,416.0,0.751,4711.0,83.0,0.694,0.812,0.00023623,0.99976,Existing Customer,54698.0,4558.166666666667,39.489560861457456,Medium Risk,769.0,0,0,,0.0
718951683,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,35,2,3,1,2216.0,1262,954.0,0.497,4763.0,83.0,0.66,0.569,0.00010848,0.99989,Existing Customer,31775.0,2647.9166666666665,47.660110149488595,Medium Risk,790.0,0,0,,0.0
720096558,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,42,5,3,3,2216.0,1034,1182.0,0.758,1540.0,36.0,0.286,0.467,0.00030251,0.9997,Existing Customer,27049.0,2254.0833333333335,45.8723058153721,Medium Risk,600.0,0,0,,0.0
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,56,6,1,0,2215.0,1915,300.0,0.794,1270.0,27.0,0.588,0.865,1.92e-05,0.99998,Existing Customer,29234.0,2436.1666666666665,78.60710132038038,High Risk,606.0,1,1,2020-08-25 20:42:57.616417,2513.87
713872008,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,42,1,3,1,2215.0,1347,868.0,0.655,4656.0,72.0,0.636,0.608,9.9e-05,0.9999,Existing Customer,31716.0,2643.0,50.96481271282634,High Risk,655.0,0,0,,0.0
794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214.0,2123,91.0,0.64,4478.0,77.0,0.791,0.959,4.86e-05,0.99995,Existing Customer,50014.0,4167.833333333333,50.93773743351861,High Risk,628.0,0,0,,0.0
793379058,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,2,1,2214.0,1025,1189.0,0.567,5084.0,82.0,0.745,0.463,7.12e-05,0.99993,Existing Customer,39086.0,3257.1666666666665,31.469068208565727,Low Risk,646.0,1,5,2022-04-30 20:42:57.616437,3619.4
721460283,Attrited Customer,49,F,3,Post-Graduate,Single,Less than $40K,Blue,35,5,1,2,2214.0,915,1299.0,0.533,2144.0,51.0,0.545,0.413,0.98535,0.01465,Involuntary,34675.0,2889.5833333333335,31.665465032444125,Low Risk,690.0,1,5,2024-09-22 20:42:57.616457,13319.68
717461283,Attrited Customer,38,F,2,Graduate,Single,Unknown,Blue,24,3,2,3,2214.0,570,1644.0,0.688,2066.0,45.0,0.25,0.257,0.9948,0.0052,Involuntary,,,,High Risk,530.0,1,4,2020-12-19 20:42:57.616476,931.8
826808208,Existing Customer,60,F,0,High School,Single,$40K - $60K,Blue,56,3,5,2,2213.0,829,1384.0,0.639,4210.0,84.0,0.714,0.375,0.0001676,0.99983,Existing Customer,46225.0,3852.0833333333335,21.52082206598161,Low Risk,672.0,0,0,,0.0
714557583,Existing Customer,58,F,2,College,Single,Less than $40K,Blue,36,6,4,0,2212.0,1902,310.0,0.691,4976.0,79.0,0.975,0.86,7.8e-05,0.99992,Existing Customer,38984.0,3248.6666666666665,58.54709624461317,High Risk,538.0,0,0,,0.0
713086908,Existing Customer,26,M,0,High School,Single,$40K - $60K,Blue,36,5,2,2,2212.0,1670,542.0,0.777,2520.0,51.0,0.545,0.755,9.5e-05,0.99991,Existing Customer,57519.0,4793.25,34.840661346685444,Low Risk,736.0,0,0,,0.0
789261558,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,47,3,1,4,2212.0,1392,820.0,0.573,1387.0,34.0,0.7,0.629,0.00014421,0.99986,Existing Customer,73577.0,6131.416666666667,22.702746782282507,Low Risk,725.0,1,3,2024-11-26 20:42:57.616495,864.45
710785383,Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212.0,0,2212.0,0.942,2394.0,55.0,0.897,0.0,0.99087,0.00913,Voluntary,29510.0,2459.1666666666665,0.0,Low Risk,674.0,0,0,,0.0
711967158,Existing Customer,35,F,3,Graduate,Single,Less than $40K,Blue,23,6,3,1,2211.0,1370,841.0,0.781,4359.0,79.0,0.927,0.62,0.00011256,0.99989,Existing Customer,35454.0,2954.5,46.36994415298697,Medium Risk,685.0,0,0,,0.0
712918083,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,33,1,3,1,2211.0,768,1443.0,0.745,7527.0,88.0,0.66,0.347,0.00011192,0.99989,Existing Customer,28371.0,2364.25,32.483874378767055,Low Risk,632.0,0,0,,0.0
794649858,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,39,3,3,3,2210.0,1624,586.0,0.627,1287.0,37.0,0.48,0.735,0.00029196,0.99971,Existing Customer,27510.0,2292.5,70.83969465648855,High Risk,658.0,0,0,,0.0
789992733,Existing Customer,50,F,1,Unknown,Unknown,Less than $40K,Blue,42,1,1,2,2210.0,1539,671.0,0.843,4937.0,75.0,0.974,0.696,5.68e-05,0.99994,Existing Customer,29955.0,2496.25,61.65247871807712,High Risk,579.0,0,0,,0.0
714037308,Existing Customer,54,M,2,High School,Married,$60K - $80K,Blue,50,3,1,3,2210.0,1002,1208.0,0.938,4798.0,86.0,0.654,0.453,9.01e-05,0.99991,Existing Customer,73687.0,6140.583333333333,16.31766797399813,Low Risk,602.0,0,0,,0.0
772148058,Existing Customer,45,M,3,Graduate,Unknown,$80K - $120K,Blue,34,6,6,3,2210.0,759,1451.0,0.892,2755.0,53.0,0.559,0.343,0.00024781,0.99975,Existing Customer,102704.0,8558.666666666666,8.868203770057642,Low Risk,462.0,0,0,,0.0
772277508,Existing Customer,65,F,1,Unknown,Single,Less than $40K,Blue,54,4,2,2,2209.0,0,2209.0,1.299,3292.0,52.0,0.857,0.0,0.00011743,0.99988,Existing Customer,25933.0,2161.0833333333335,0.0,Low Risk,571.0,0,0,,0.0
712347258,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,3,2,2209.0,0,2209.0,0.749,4419.0,68.0,0.619,0.0,0.00017987,0.99982,Existing Customer,22718.0,1893.1666666666667,0.0,Low Risk,808.0,1,4,2023-01-27 20:42:57.616514,15943.67
708745983,Existing Customer,37,F,2,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2208.0,1559,649.0,0.51,4686.0,81.0,0.761,0.706,0.00012511,0.99987,Existing Customer,52675.0,4389.583333333333,35.51589938300902,Low Risk,669.0,0,0,,0.0
771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,27,4,2,3,2208.0,0,2208.0,0.695,2659.0,56.0,0.806,0.0,0.9964,0.00359603,Involuntary,43478.0,3623.1666666666665,0.0,Low Risk,492.0,0,0,,0.0
713440833,Existing Customer,61,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,2207.0,2020,187.0,0.693,4348.0,84.0,0.647,0.915,0.0002596,0.99974,Existing Customer,36887.0,3073.9166666666665,65.71420825765175,High Risk,555.0,0,0,,0.0
713564208,Existing Customer,34,F,1,Graduate,Unknown,Less than $40K,Blue,23,4,1,1,2207.0,1527,680.0,0.861,4159.0,64.0,1.133,0.692,3.12e-05,0.99997,Existing Customer,34136.0,2844.6666666666665,53.679400046871336,High Risk,824.0,0,0,,0.0
821710308,Existing Customer,38,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,2,2206.0,2018,188.0,0.648,1739.0,35.0,0.667,0.915,0.00019191,0.99981,Existing Customer,30654.0,2554.5,78.99784693677823,High Risk,519.0,0,0,,0.0
717570258,Existing Customer,46,M,5,Graduate,Married,Less than $40K,Blue,35,6,2,2,2206.0,1722,484.0,0.973,4455.0,67.0,0.763,0.781,0.00011751,0.99988,Existing Customer,20478.0,1706.5,100.90829182537358,High Risk,644.0,1,3,2022-02-02 20:42:57.616534,3771.72
709726158,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206.0,1110,1096.0,0.746,5196.0,92.0,0.614,0.503,6.96e-05,0.99993,Existing Customer,36421.0,3035.0833333333335,36.572307185415006,Medium Risk,635.0,0,0,,0.0
803355408,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,44,5,3,1,2205.0,1659,546.0,0.891,4813.0,77.0,0.674,0.752,0.00011924,0.99988,Existing Customer,68974.0,5747.833333333333,28.86304984486908,Low Risk,548.0,0,0,,0.0
718011783,Existing Customer,55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2205.0,1337,868.0,0.65,1591.0,38.0,0.727,0.606,0.0003139,0.99969,Existing Customer,43563.0,3630.25,36.8294194614696,Medium Risk,531.0,0,0,,0.0
771617883,Existing Customer,54,F,2,High School,Single,$40K - $60K,Blue,42,1,2,2,2205.0,1313,892.0,0.929,4904.0,82.0,0.673,0.595,0.00011065,0.99989,Existing Customer,56457.0,4704.75,27.907965354163345,Low Risk,524.0,0,0,,0.0
716385858,Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,28,5,2,4,2205.0,1245,960.0,0.925,4921.0,90.0,0.8,0.565,0.00034248,0.99966,Existing Customer,23971.0,1997.5833333333333,62.32530974928038,High Risk,823.0,1,4,2023-06-17 20:42:57.616554,18416.4
712022883,Existing Customer,37,F,2,High School,Single,$40K - $60K,Blue,27,4,1,2,2204.0,919,1285.0,0.712,4555.0,82.0,1.0,0.417,5.35e-05,0.99995,Existing Customer,48304.0,4025.3333333333335,22.83040741967539,Low Risk,789.0,0,0,,0.0
709422183,Existing Customer,58,F,1,Graduate,Married,Less than $40K,Blue,46,4,2,2,2203.0,1394,809.0,0.57,1788.0,45.0,0.364,0.633,0.00010684,0.99989,Existing Customer,25111.0,2092.5833333333335,66.61622396559275,High Risk,641.0,0,0,,0.0
