CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
715856208,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,5,4,3,1896.0,1119,777.0,0.671,4028.0,76.0,0.767,0.59,0.00037935,0.99962,,62025.0,5168.75,21.649334945586457,Low Risk,616.0,1,3,2022-04-28 16:08:00.255331,12678.3
714377058,Attrited Customer,63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186.0,50.0,0.562,0.0,0.99813,0.00187387,Involuntary,33351.0,2779.25,0.0,Low Risk,669.0,0,0,,0.0
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895.0,1146,749.0,0.685,4333.0,72.0,0.714,0.605,0.00029196,0.99971,,36397.0,3033.0833333333335,37.783333791246534,Medium Risk,467.0,0,0,,0.0
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472.0,40.0,0.429,0.0,0.99639,0.00360858,Voluntary,24058.0,2004.8333333333333,0.0,Low Risk,778.0,0,0,,0.0
711438033,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,45,1,3,2,1894.0,0,1894.0,0.731,5750.0,73.0,0.872,0.0,0.00016883,0.99983,,36606.0,3050.5,0.0,Low Risk,734.0,0,0,,0.0
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176.0,91.0,0.784,0.0,0.00027607,0.99972,,33301.0,2775.0833333333335,0.0,Low Risk,741.0,0,0,,0.0
737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,55,3,3,3,1892.0,1604,288.0,0.476,1581.0,34.0,0.417,0.848,0.99681,0.00319278,Involuntary,32251.0,2687.5833333333335,59.681870329602184,High Risk,320.0,0,0,,0.0
713642133,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,30,6,3,3,1892.0,1049,843.0,1.122,4558.0,60.0,1.609,0.554,0.00034872,0.99965,,45890.0,3824.1666666666665,27.430812813249073,Low Risk,517.0,1,5,2023-06-21 16:08:00.255331,14100.38
714979383,Existing Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,2,2,1891.0,1134,757.0,0.636,5255.0,77.0,0.833,0.6,0.00011811,0.99988,,69682.0,5806.833333333333,19.528716167733418,Low Risk,521.0,0,0,,0.0
780068283,Existing Customer,53,M,1,Graduate,Single,$120K +,Blue,38,4,3,3,1891.0,922,969.0,0.812,3822.0,69.0,0.533,0.488,0.00028395,0.99972,,146312.0,12192.666666666666,7.561922467056702,Low Risk,827.0,0,0,,0.0
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,1890.0,666,1224.0,0.691,1483.0,36.0,0.5,0.352,0.98616,0.01384,Voluntary,29374.0,2447.8333333333335,27.20773473139511,Low Risk,362.0,0,0,,0.0
720275358,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,30,4,3,2,1889.0,0,1889.0,0.874,2479.0,46.0,0.533,0.0,0.99447,0.00553,Involuntary,56284.0,4690.333333333333,0.0,Low Risk,451.0,0,0,,0.0
710370483,Existing Customer,39,F,4,College,Married,Less than $40K,Blue,31,4,3,3,1888.0,1292,596.0,0.772,1517.0,33.0,1.357,0.684,0.00030845,0.99969,,29238.0,2436.5,53.02688282372255,High Risk,577.0,0,0,,0.0
716144058,Existing Customer,36,F,1,College,Single,$40K - $60K,Blue,25,6,3,3,1888.0,0,1888.0,0.928,1886.0,66.0,0.65,0.0,0.00027607,0.99972,,58561.0,4880.083333333333,0.0,Low Risk,765.0,0,0,,0.0
714525633,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,2,1886.0,1023,863.0,0.708,4233.0,81.0,0.884,0.542,0.00019771,0.9998,,20255.0,1687.9166666666667,60.60725746729202,High Risk,329.0,0,0,,0.0
713508333,Existing Customer,43,F,4,College,Unknown,Less than $40K,Blue,33,5,4,3,1884.0,1216,668.0,0.945,4591.0,85.0,0.735,0.645,0.00037275,0.99963,,26311.0,2192.5833333333335,55.45969366424689,High Risk,658.0,0,0,,0.0
718141983,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,43,6,3,1,1883.0,1295,588.0,0.81,5187.0,89.0,0.712,0.688,9.05e-05,0.99991,,105852.0,8821.0,14.680875184219477,Low Risk,587.0,0,0,,0.0
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883.0,400,1483.0,0.528,1954.0,45.0,0.5,0.212,0.99891,0.00108742,Voluntary,21513.0,1792.75,22.312090363965975,Low Risk,610.0,0,0,,0.0
720289533,Existing Customer,47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143,739.0,0.638,4536.0,85.0,0.889,0.607,0.00022068,0.99978,,,,,High Risk,385.0,0,0,,0.0
711781233,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,45,6,1,3,1882.0,0,1882.0,0.8,5221.0,87.0,0.891,0.0,9.61e-05,0.9999,,,,,High Risk,533.0,0,0,,0.0
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0,0,1880.0,0.519,2469.0,34.0,0.417,0.0,0.9948,0.0052,Involuntary,24333.0,2027.75,0.0,Low Risk,401.0,1,3,2022-05-18 16:08:00.255331,1760.79
713645883,Existing Customer,37,F,1,High School,Single,Less than $40K,Blue,23,6,3,4,1879.0,1486,393.0,0.836,5202.0,88.0,0.692,0.791,0.00047086,0.99953,,24586.0,2048.8333333333335,72.52908159114942,High Risk,612.0,0,0,,0.0
789392883,Existing Customer,38,F,3,Post-Graduate,Unknown,Less than $40K,Blue,29,4,1,0,1878.0,1247,631.0,0.67,4650.0,71.0,0.614,0.664,2.48e-05,0.99998,,30744.0,2562.0,48.67291178766588,Medium Risk,664.0,0,0,,0.0
788769783,Existing Customer,42,F,4,College,Divorced,Less than $40K,Blue,23,6,1,3,1878.0,1024,854.0,0.76,4707.0,74.0,0.897,0.545,9.45e-05,0.99991,,31775.0,2647.9166666666665,38.67191188040913,Medium Risk,568.0,0,0,,0.0
719384433,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877.0,1203,674.0,0.654,2581.0,57.0,0.781,0.641,0.99485,0.00515,Voluntary,39509.0,3292.4166666666665,36.538510212862896,Medium Risk,706.0,0,0,,0.0
720418383,Existing Customer,45,F,3,Unknown,Single,Unknown,Blue,27,4,1,2,1877.0,0,1877.0,0.752,4854.0,80.0,0.818,0.0,6.28e-05,0.99994,,,,,High Risk,430.0,0,0,,0.0
721448283,Attrited Customer,39,F,1,Graduate,Single,Less than $40K,Blue,26,3,3,1,1876.0,1536,340.0,0.712,2579.0,47.0,0.469,0.819,0.99028,0.00972,Involuntary,32177.0,2681.4166666666665,57.28315256238928,High Risk,686.0,0,0,,0.0
712132383,Existing Customer,44,M,4,College,Single,$80K - $120K,Blue,34,2,2,3,1876.0,861,1015.0,0.839,5056.0,82.0,0.547,0.459,0.00019519,0.9998,,119199.0,9933.25,8.667857951828454,Low Risk,650.0,0,0,,0.0
712033833,Existing Customer,42,F,4,Unknown,Unknown,Less than $40K,Blue,34,5,3,2,1874.0,1341,533.0,0.952,3899.0,70.0,0.75,0.716,0.00020735,0.99979,,33482.0,2790.1666666666665,48.061645063018936,Medium Risk,479.0,0,0,,0.0
715361433,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,36,2,2,3,1874.0,994,880.0,0.713,4194.0,78.0,0.857,0.53,0.0001861,0.99981,,32189.0,2682.4166666666665,37.056137189723195,Medium Risk,779.0,0,0,,0.0
720719883,Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874.0,0,1874.0,0.806,2535.0,55.0,0.618,0.0,0.99649,0.00350838,Voluntary,,,,High Risk,404.0,0,0,,0.0
713029683,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,5,4,1,1873.0,468,1405.0,1.154,4738.0,82.0,0.608,0.25,0.0001125,0.99989,,25585.0,2132.0833333333335,21.95036153996482,Low Risk,462.0,0,0,,0.0
719238183,Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,35,3,2,3,1872.0,1167,705.0,0.517,2238.0,45.0,0.607,0.623,0.00019864,0.9998,,27925.0,2327.0833333333335,50.148612354521035,High Risk,395.0,0,0,,0.0
709261383,Existing Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,36,2,3,2,1872.0,661,1211.0,0.756,4970.0,81.0,0.929,0.353,0.00018665,0.99981,,53178.0,4431.5,14.915942683064426,Low Risk,809.0,0,0,,0.0
771518658,Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue,46,5,3,1,1871.0,1339,532.0,0.79,4553.0,90.0,0.731,0.716,9.9e-05,0.9999,,48533.0,4044.4166666666665,33.107370242927495,Low Risk,664.0,1,3,2022-08-09 16:08:00.255331,17684.68
796931508,Attrited Customer,42,M,4,High School,Unknown,$60K - $80K,Blue,36,4,3,4,1871.0,0,1871.0,0.73,2593.0,48.0,0.548,0.0,0.9981,0.00189625,Involuntary,79688.0,6640.666666666667,0.0,Low Risk,394.0,0,0,,0.0
778394358,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,26,4,3,1,1870.0,1785,85.0,0.696,4347.0,88.0,0.76,0.955,0.00010545,0.99989,,37226.0,3102.1666666666665,57.540428732606244,High Risk,652.0,0,0,,0.0
771214083,Existing Customer,45,M,2,High School,Unknown,$60K - $80K,Blue,32,1,2,3,1870.0,0,1870.0,0.761,4891.0,65.0,0.806,0.0,0.0001861,0.99981,,61826.0,5152.166666666667,0.0,Low Risk,735.0,0,0,,0.0
716333283,Existing Customer,58,F,0,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,1869.0,1255,614.0,0.847,5269.0,80.0,0.633,0.671,0.00010736,0.99989,,39813.0,3317.75,37.826840479240445,Medium Risk,382.0,1,4,2021-08-01 16:08:00.255331,13056.66
719863758,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,1869.0,758,1111.0,0.91,1549.0,34.0,0.478,0.406,0.00013897,0.99986,,54865.0,4572.083333333333,16.578875421489112,Low Risk,524.0,0,0,,0.0
711809283,Existing Customer,31,M,1,Unknown,Married,Less than $40K,Blue,36,3,3,3,1868.0,1515,353.0,1.359,2229.0,35.0,0.667,0.811,0.00031211,0.99969,,20735.0,1727.9166666666667,87.67783940197734,High Risk,711.0,1,1,2021-10-20 16:08:00.255331,12407.3
815589558,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,45,6,3,2,1867.0,1478,389.0,0.727,4097.0,70.0,0.707,0.792,0.00021165,0.99979,,89359.0,7446.583333333333,19.84802873801184,Low Risk,417.0,0,0,,0.0
716891583,Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0,970,897.0,0.828,4537.0,60.0,1.0,0.52,4.24e-05,0.99996,,27167.0,2263.9166666666665,42.846100047852175,Medium Risk,781.0,1,5,2022-02-23 16:08:00.255331,8051.2
715306983,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866.0,0,1866.0,0.798,2833.0,42.0,0.355,0.0,0.99482,0.00518,Voluntary,74988.0,6249.0,0.0,Low Risk,314.0,0,0,,0.0
779694183,Existing Customer,51,M,3,College,Married,$80K - $120K,Blue,34,5,2,4,1864.0,1427,437.0,0.725,3833.0,73.0,0.587,0.766,0.00032945,0.99967,,112342.0,9361.833333333334,15.242740916131098,Low Risk,491.0,0,0,,0.0
813990483,Existing Customer,27,F,0,High School,Married,Less than $40K,Blue,22,4,1,2,1864.0,1384,480.0,0.904,1662.0,32.0,0.391,0.742,4.59e-05,0.99995,,34858.0,2904.8333333333335,47.64473004762178,Medium Risk,406.0,0,0,,0.0
708171858,Existing Customer,33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,2,3,1864.0,1081,783.0,1.416,2607.0,44.0,1.75,0.58,0.00023373,0.99977,,54340.0,4528.333333333333,23.871917556128082,Low Risk,681.0,0,0,,0.0
715847058,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,3,3,3,1863.0,1853,10.0,0.829,2462.0,40.0,0.29,0.995,0.9968,0.00320374,Involuntary,31143.0,2595.25,71.39967247856661,High Risk,660.0,0,0,,0.0
758833758,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,38,4,3,3,1862.0,845,1017.0,0.604,3520.0,68.0,0.889,0.454,0.00034872,0.99965,,55461.0,4621.75,18.28311786660897,Low Risk,689.0,0,0,,0.0
715964058,Existing Customer,39,F,1,High School,Single,Less than $40K,Blue,31,5,2,1,1862.0,726,1136.0,0.63,5105.0,79.0,1.026,0.39,6.26e-05,0.99994,,37508.0,3125.6666666666665,23.22704489708862,Low Risk,543.0,0,0,,0.0
713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226.0,34.0,0.789,0.0,6.69e-05,0.99993,,71471.0,5955.916666666667,0.0,Low Risk,767.0,0,0,,0.0
716160708,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,36,4,3,1,1861.0,1677,184.0,0.742,5225.0,94.0,0.679,0.901,0.00010182,0.9999,,36403.0,3033.5833333333335,55.281158146306616,High Risk,837.0,0,0,,0.0
758642733,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,41,5,1,1,1860.0,1054,806.0,0.963,5163.0,73.0,0.973,0.567,3.12e-05,0.99997,,30766.0,2563.8333333333335,41.110316583241236,Medium Risk,509.0,0,0,,0.0
715702758,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,3,1860.0,0,1860.0,0.992,1731.0,29.0,0.611,0.0,0.00031726,0.99968,,26777.0,2231.4166666666665,0.0,Low Risk,372.0,1,4,2021-09-24 16:08:00.255331,1048.64
711922158,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,45,1,3,3,1860.0,0,1860.0,0.778,5109.0,62.0,0.722,0.0,0.00030251,0.9997,,31531.0,2627.5833333333335,0.0,Low Risk,608.0,0,0,,0.0
712425258,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,26,6,1,3,1859.0,1379,480.0,0.836,4260.0,72.0,0.714,0.742,0.00010679,0.99989,,31033.0,2586.0833333333335,53.32388102987142,High Risk,485.0,0,0,,0.0
718976283,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,1858.0,1071,787.0,0.611,4388.0,66.0,0.535,0.576,0.00012511,0.99987,,26818.0,2234.8333333333335,47.923036766350954,Medium Risk,552.0,0,0,,0.0
713079108,Existing Customer,51,F,0,Graduate,Married,Less than $40K,Blue,42,5,3,2,1858.0,925,933.0,1.056,3660.0,72.0,0.6,0.498,0.00015435,0.99985,,35901.0,2991.75,30.918358820088578,Low Risk,312.0,0,0,,0.0
720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,0.723,829.0,17.0,0.7,0.987,0.99659,0.00341249,Voluntary,86688.0,7224.0,25.373754152823917,Low Risk,558.0,0,0,,0.0
758076408,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590.0,43.0,1.263,0.863,0.00010183,0.9999,,41797.0,3483.0833333333335,46.022441802043204,Medium Risk,598.0,0,0,,0.0
716246733,Existing Customer,57,F,2,College,Single,Less than $40K,Blue,49,4,2,2,1857.0,1528,329.0,0.698,4681.0,71.0,0.868,0.823,0.00011066,0.99989,,37958.0,3163.1666666666665,48.30602244586122,Medium Risk,375.0,0,0,,0.0
715009833,Existing Customer,51,F,1,High School,Married,Less than $40K,Blue,36,3,4,2,1857.0,1033,824.0,0.95,5149.0,90.0,0.636,0.556,0.00019835,0.9998,,27688.0,2307.3333333333335,44.77029760184917,Medium Risk,350.0,0,0,,0.0
713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,3,1857.0,0,1857.0,0.488,2464.0,57.0,0.839,0.0,0.99711,0.00288892,Involuntary,31852.0,2654.3333333333335,0.0,Low Risk,528.0,1,3,2025-06-09 16:08:00.255331,18078.5
720529308,Attrited Customer,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,0,1856.0,0.5,1805.0,46.0,0.769,0.0,0.98907,0.01093,Voluntary,66916.0,5576.333333333333,0.0,Low Risk,711.0,1,4,2022-06-24 16:08:00.255331,19720.47
715335558,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,2,1,2,1855.0,907,948.0,0.816,4191.0,81.0,0.761,0.489,5.85e-05,0.99994,,29840.0,2486.6666666666665,36.4745308310992,Medium Risk,448.0,0,0,,0.0
716122008,Attrited Customer,44,F,3,Unknown,Married,Less than $40K,Blue,35,3,3,2,1855.0,0,1855.0,0.988,2544.0,27.0,0.929,0.0,0.99515,0.00484967,Involuntary,34126.0,2843.8333333333335,0.0,Low Risk,424.0,0,0,,0.0
710108133,Existing Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,0,1854.0,1528,326.0,0.444,1307.0,39.0,0.393,0.824,6.64e-05,0.99993,,55959.0,4663.25,32.766847155953464,Low Risk,421.0,1,4,2022-11-20 16:08:00.255331,16251.84
771354633,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,45,5,3,4,1854.0,1480,374.0,0.853,3292.0,73.0,0.921,0.798,0.00047091,0.99953,,106639.0,8886.583333333334,16.654319714175863,Low Risk,510.0,0,0,,0.0
789191358,Existing Customer,55,M,4,Graduate,Single,$80K - $120K,Blue,44,2,3,2,1854.0,794,1060.0,0.614,4035.0,80.0,0.739,0.428,0.00018864,0.99981,,83912.0,6992.666666666667,11.354752597959767,Low Risk,579.0,0,0,,0.0
720087708,Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,31,4,3,2,1854.0,0,1854.0,0.885,5245.0,89.0,0.712,0.0,0.00018145,0.99982,,35862.0,2988.5,0.0,Low Risk,837.0,0,0,,0.0
717307158,Existing Customer,48,F,3,Unknown,Single,Less than $40K,Blue,36,2,1,3,1853.0,1314,539.0,0.925,5331.0,79.0,0.612,0.709,0.00010566,0.99989,,20152.0,1679.3333333333333,78.24533545057562,High Risk,455.0,1,3,2020-12-16 16:08:00.255331,18343.26
709610283,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,34,3,2,3,1853.0,0,1853.0,0.846,4544.0,72.0,0.565,0.0,0.00020077,0.9998,,23852.0,1987.6666666666667,0.0,Low Risk,537.0,0,0,,0.0
713607108,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,31,6,1,2,1852.0,1428,424.0,0.795,4486.0,61.0,0.848,0.771,5.35e-05,0.99995,,29273.0,2439.4166666666665,58.53858504423872,High Risk,675.0,1,5,2022-02-16 16:08:00.255331,2858.67
713119308,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,39,4,4,3,1852.0,0,1852.0,0.801,4339.0,82.0,0.783,0.0,0.00041696,0.99958,,21971.0,1830.9166666666667,0.0,Low Risk,381.0,0,0,,0.0
719759733,Attrited Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852.0,0,1852.0,0.902,2851.0,49.0,0.75,0.0,0.99711,0.00289056,Voluntary,42934.0,3577.8333333333335,0.0,Low Risk,558.0,0,0,,0.0
717740658,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,45,5,2,4,1850.0,942,908.0,0.757,4134.0,78.0,0.625,0.509,0.00031749,0.99968,,34065.0,2838.75,33.18361955085865,Low Risk,791.0,0,0,,0.0
771284658,Attrited Customer,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850.0,896,954.0,0.724,2613.0,41.0,0.708,0.484,0.99704,0.00295827,Involuntary,30852.0,2571.0,34.85025281991443,Low Risk,557.0,1,2,2020-11-29 16:08:00.255331,3009.17
787558683,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,35,3,5,2,1850.0,621,1229.0,0.682,4234.0,74.0,0.682,0.336,0.00024791,0.99975,,50828.0,4235.666666666667,14.661210356496419,Low Risk,655.0,0,0,,0.0
711772983,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,35,5,2,2,1849.0,1293,556.0,0.835,4678.0,71.0,0.972,0.699,0.00011065,0.99989,,64301.0,5358.416666666667,24.13026235983888,Low Risk,572.0,0,0,,0.0
803657133,Existing Customer,60,M,1,Graduate,Single,$40K - $60K,Blue,54,6,3,3,1848.0,1408,440.0,0.779,4757.0,75.0,0.923,0.762,0.00028395,0.99972,,56055.0,4671.25,30.14182499331014,Low Risk,343.0,0,0,,0.0
720656883,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,40,3,3,1,1848.0,501,1347.0,0.653,4600.0,69.0,0.683,0.271,0.00011256,0.99989,,37545.0,3128.75,16.01278465840991,Low Risk,422.0,0,0,,0.0
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.0,0,1848.0,0.906,2775.0,33.0,0.435,0.0,0.99431,0.00569,Voluntary,58515.0,4876.25,0.0,Low Risk,559.0,0,0,,0.0
711154908,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,40,5,2,2,1845.0,1076,769.0,1.016,4319.0,76.0,0.551,0.583,0.00010736,0.99989,,28253.0,2354.4166666666665,45.701341450465435,Medium Risk,648.0,0,0,,0.0
718518858,Existing Customer,50,F,3,Graduate,Married,$40K - $60K,Blue,39,4,3,3,1844.0,1388,456.0,0.901,5056.0,81.0,0.8,0.753,0.0003139,0.99969,,52222.0,4351.833333333333,31.894603806824712,Low Risk,629.0,0,0,,0.0
710090958,Existing Customer,51,M,3,College,Married,$80K - $120K,Blue,40,6,3,3,1844.0,1232,612.0,0.588,4182.0,71.0,0.651,0.668,0.00030519,0.99969,,91338.0,7611.5,16.18603429021875,Low Risk,708.0,0,0,,0.0
718538958,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,43,6,3,4,1844.0,0,1844.0,0.729,4564.0,82.0,0.608,0.0,0.00052057,0.99948,,23206.0,1933.8333333333333,0.0,Low Risk,622.0,0,0,,0.0
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,3,2,1843.0,1802,41.0,0.762,5199.0,73.0,0.738,0.978,0.00019396,0.99981,,35311.0,2942.5833333333335,61.23870748491971,High Risk,410.0,0,0,,0.0
812653383,Existing Customer,55,F,1,College,Single,$40K - $60K,Blue,50,3,3,3,1843.0,1520,323.0,0.864,4729.0,92.0,0.704,0.825,0.00027607,0.99972,,41556.0,3463.0,43.89257868899798,Medium Risk,388.0,0,0,,0.0
780584658,Attrited Customer,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,2,2,1843.0,1293,550.0,0.349,2077.0,61.0,0.694,0.702,0.99153,0.00847,Involuntary,58483.0,4873.583333333333,26.530786724347248,Low Risk,621.0,0,0,,0.0
809565183,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,3,4,1842.0,625,1217.0,0.729,2650.0,43.0,0.483,0.339,0.99794,0.00205937,Voluntary,27317.0,2276.4166666666665,27.455430684189334,Low Risk,344.0,0,0,,0.0
717602733,Existing Customer,47,M,3,Doctorate,Single,Less than $40K,Blue,35,4,3,2,1842.0,0,1842.0,0.726,4165.0,67.0,0.634,0.0,0.00027008,0.99973,,34228.0,2852.3333333333335,0.0,Low Risk,732.0,0,0,,0.0
709035708,Existing Customer,38,F,0,Unknown,Married,Less than $40K,Blue,36,4,2,3,1841.0,1246,595.0,0.759,1819.0,35.0,0.522,0.677,0.00018057,0.99982,,21791.0,1815.9166666666667,68.61548345647284,High Risk,398.0,0,0,,0.0
780074733,Existing Customer,42,F,1,Doctorate,Married,Less than $40K,Blue,27,5,3,3,1840.0,1565,275.0,0.95,4518.0,72.0,0.5,0.851,0.00041087,0.99959,,32874.0,2739.5,57.1272129950721,High Risk,838.0,0,0,,0.0
717856983,Existing Customer,42,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,1840.0,1267,573.0,0.605,4515.0,76.0,0.49,0.689,0.00020321,0.9998,,,,,High Risk,445.0,0,0,,0.0
711733308,Existing Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,2,1839.0,0,1839.0,0.782,4930.0,91.0,0.784,0.0,0.00011703,0.99988,,29265.0,2438.75,0.0,Low Risk,556.0,0,0,,0.0
718308558,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1,1838.0,1155,683.0,0.742,7688.0,93.0,0.409,0.628,8.98e-05,0.99991,,25453.0,2121.0833333333335,54.45330609358425,High Risk,488.0,0,0,,0.0
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838.0,0,1838.0,0.743,2461.0,47.0,1.136,0.0,0.99684,0.0031619,Involuntary,35446.0,2953.8333333333335,0.0,Low Risk,668.0,0,0,,0.0
714087258,Existing Customer,49,F,1,Uneducated,Divorced,Less than $40K,Blue,36,2,3,2,1838.0,0,1838.0,0.65,5156.0,72.0,0.895,0.0,0.0001736,0.99983,,21939.0,1828.25,0.0,Low Risk,539.0,0,0,,0.0
778910883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837.0,875,962.0,0.58,2169.0,43.0,0.654,0.476,0.99497,0.00503,Voluntary,99745.0,8312.083333333334,10.526843450799538,Low Risk,630.0,0,0,,0.0
711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,6,1,1,1837.0,665,1172.0,0.844,4752.0,88.0,0.66,0.362,3.21e-05,0.99997,,35959.0,2996.5833333333335,22.19194082149114,Low Risk,802.0,0,0,,0.0
715410783,Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,36,5,2,3,1836.0,572,1264.0,0.758,2400.0,34.0,0.789,0.312,0.99496,0.00504,Involuntary,20401.0,1700.0833333333333,33.6454095387481,Low Risk,535.0,0,0,,0.0
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,37,3,2,2,1836.0,0,1836.0,0.323,1799.0,28.0,0.167,0.0,0.99293,0.00707,Voluntary,33031.0,2752.5833333333335,0.0,Low Risk,464.0,0,0,,0.0
711724083,Attrited Customer,27,F,0,Unknown,Single,Less than $40K,Blue,16,6,1,3,1835.0,1647,188.0,0.513,1903.0,44.0,0.63,0.898,0.98869,0.01131,Involuntary,33817.0,2818.0833333333335,58.44397788094745,High Risk,461.0,1,4,2022-03-25 16:08:00.255331,17652.32
