CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
789492558,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926.0,82.0,0.745,0.609,6.67e-05,0.99993,Existing Customer,37612.0,3134.3333333333335,40.710411570775285,Medium Risk,721.0,1,1,2025-06-05 22:37:53.648399,1262.4,No,0,721.0,A,good,good,305.20000000000005
710255208,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,49,4,2,4,2094.0,1560,534.0,0.537,1969.0,41.0,0.367,0.745,0.00028814,0.99971,Existing Customer,25948.0,2162.3333333333335,72.1442885771543,High Risk,755.0,0,0,,0.0,No,0,755.0,Aa,good,good,362.0
812411058,Attrited Customer,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690.0,46.0,0.484,0.0,0.99374,0.00626,Voluntary,39647.0,3303.9166666666665,0.0,Low Risk,754.0,0,0,,0.0,Yes,1,604.0,Ba,bad,bad,50.0
803652633,Existing Customer,47,F,2,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2092.0,1575,517.0,0.838,5124.0,70.0,0.522,0.753,0.00011703,0.99988,Existing Customer,24289.0,2024.0833333333333,77.81300177034872,High Risk,571.0,1,3,2024-11-14 22:37:53.648417,11714.03,No,0,571.0,B,good,good,365.0
718265658,Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,36,3,1,2,2092.0,1499,593.0,0.811,4130.0,80.0,1.162,0.717,5.94e-05,0.99994,Existing Customer,23707.0,1975.5833333333333,75.8763234487704,High Risk,577.0,0,0,,0.0,No,0,577.0,B,good,good,349.8
789368658,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,47,6,2,3,2092.0,1387,705.0,0.731,1468.0,30.0,0.304,0.663,0.00019143,0.99981,Existing Customer,83334.0,6944.5,19.972640218878247,Low Risk,562.0,0,0,,0.0,No,0,562.0,B,good,good,327.40000000000003
713466033,Attrited Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,2092.0,0,2092.0,0.422,2015.0,33.0,0.269,0.0,0.9948,0.0052,Involuntary,22588.0,1882.3333333333333,0.0,Low Risk,591.0,0,0,,0.0,No,0,591.0,B,good,good,50.0
709762008,Existing Customer,48,F,4,High School,Married,Less than $40K,Blue,38,5,1,1,2090.0,793,1297.0,0.64,4619.0,78.0,0.733,0.379,3.39e-05,0.99997,Existing Customer,36712.0,3059.3333333333335,25.920679886685548,Low Risk,722.0,0,0,,0.0,No,0,722.0,A,good,good,208.60000000000002
808967883,Existing Customer,48,F,4,Unknown,Married,Less than $40K,Blue,43,1,1,0,2089.0,1262,827.0,0.886,5069.0,76.0,1.111,0.604,2.34e-05,0.99998,Existing Customer,32623.0,2718.5833333333335,46.42123655089967,Medium Risk,785.0,0,0,,0.0,No,0,785.0,Aa,good,good,302.4
715547058,Attrited Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089.0,0,2089.0,0.871,2707.0,51.0,0.5,0.0,0.99775,0.00225216,Involuntary,23585.0,1965.4166666666667,0.0,Low Risk,621.0,0,0,,0.0,No,0,621.0,Ba,good,good,50.0
803800533,Attrited Customer,39,M,1,Unknown,Single,$40K - $60K,Blue,33,3,3,4,2088.0,975,1113.0,1.144,2866.0,59.0,0.735,0.467,0.99813,0.00187387,Involuntary,56339.0,4694.916666666667,20.76714176680452,Low Risk,607.0,1,5,2024-12-22 22:37:53.648436,15070.49,No,0,607.0,Ba,bad,bad,245.0
710289783,Attrited Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0,2007,79.0,1.051,2537.0,48.0,0.6,0.962,0.99703,0.00296843,Voluntary,28116.0,2343.0,85.65941101152369,High Risk,669.0,0,0,,0.0,Yes,1,519.0,Caa,bad,bad,451.40000000000003
716298633,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,47,5,2,3,2086.0,1792,294.0,0.859,5774.0,84.0,0.909,0.859,0.00017969,0.99982,Existing Customer,22181.0,1848.4166666666667,96.94783823993508,High Risk,579.0,0,0,,0.0,Yes,1,429.0,Ca,bad,bad,408.40000000000003
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805.0,79.0,0.795,0.733,3.35e-05,0.99997,Existing Customer,22007.0,1833.9166666666667,83.31894397237242,High Risk,581.0,1,3,2024-02-17 22:37:53.648454,18863.21,No,0,581.0,B,good,good,355.6
772202058,Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,3,4,2084.0,1647,437.0,0.664,1597.0,37.0,0.542,0.79,0.00044282,0.99956,Existing Customer,21450.0,1787.5,92.13986013986015,High Risk,534.0,0,0,,0.0,No,0,534.0,Caa,good,good,379.40000000000003
788730933,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,20,6,3,3,2084.0,1468,616.0,1.004,1132.0,28.0,0.556,0.704,0.00031104,0.99969,Existing Customer,36282.0,3023.5,48.55300148834132,Medium Risk,799.0,0,0,,0.0,No,0,799.0,Aa,good,good,343.6
718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,2082.0,1794,288.0,0.735,3423.0,48.0,0.92,0.862,0.99518,0.00481999,Involuntary,31886.0,2657.1666666666665,67.51552405444397,High Risk,658.0,0,0,,0.0,No,0,658.0,Baa,good,good,408.8
716041908,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,43,5,2,4,2082.0,805,1277.0,1.049,4383.0,75.0,0.875,0.387,0.00029799,0.9997,Existing Customer,36664.0,3055.3333333333335,26.34737071787039,Low Risk,839.0,1,3,2023-06-22 22:37:53.648514,11623.81,No,0,839.0,Aaa,good,good,211.0
779877858,Existing Customer,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428.0,80.0,0.778,0.645,0.00017488,0.99983,Existing Customer,37919.0,3159.9166666666665,42.46947440597062,Medium Risk,530.0,0,0,,0.0,No,0,530.0,Caa,good,good,318.40000000000003
823528833,Existing Customer,50,F,1,Unknown,Single,Less than $40K,Blue,46,4,2,3,2081.0,1235,846.0,1.485,1337.0,29.0,1.071,0.593,0.00019751,0.9998,Existing Customer,25309.0,2109.0833333333335,58.556244814097745,High Risk,774.0,0,0,,0.0,No,0,774.0,Aa,good,good,297.0
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,35,5,2,3,2081.0,0,2081.0,1.004,4863.0,87.0,0.706,0.0,0.00019683,0.9998,Existing Customer,34110.0,2842.5,0.0,Low Risk,518.0,0,0,,0.0,No,0,518.0,Caa,good,good,50.0
710456658,Existing Customer,50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080.0,1799,281.0,0.651,5130.0,82.0,0.864,0.865,7.2e-05,0.99993,Existing Customer,36243.0,3020.25,59.56460557900836,High Risk,597.0,1,4,2024-08-10 22:37:53.648534,15986.91,No,0,597.0,B,good,good,409.8
714990633,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue,36,5,3,2,2078.0,1696,382.0,0.562,4382.0,82.0,0.783,0.816,0.00018864,0.99981,Existing Customer,104208.0,8684.0,19.53017042837402,Low Risk,465.0,0,0,,0.0,No,0,465.0,Ca,good,good,389.20000000000005
713009208,Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,44,3,2,3,2077.0,1634,443.0,0.771,4292.0,66.0,0.833,0.787,0.00019864,0.9998,Existing Customer,33903.0,2825.25,57.83558977081674,High Risk,756.0,0,0,,0.0,No,0,756.0,Aa,good,good,376.8
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077.0,1571,506.0,1.031,1365.0,38.0,1.0,0.756,0.00027604,0.99972,Existing Customer,26703.0,2225.25,70.5988091225705,High Risk,554.0,1,1,2021-06-30 22:37:53.648566,14248.25,No,0,554.0,B,good,good,364.20000000000005
718996758,Existing Customer,37,F,2,Graduate,Married,Less than $40K,Blue,30,5,2,2,2077.0,1392,685.0,1.553,1629.0,36.0,1.25,0.67,0.00011382,0.99989,Existing Customer,37653.0,3137.75,44.36299896422596,Medium Risk,614.0,0,0,,0.0,No,0,614.0,Ba,good,good,328.40000000000003
710952933,Existing Customer,43,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,2,3,2077.0,1254,823.0,0.821,4226.0,75.0,1.143,0.604,0.00018475,0.99982,Existing Customer,24088.0,2007.3333333333333,62.47093988708071,High Risk,650.0,0,0,,0.0,No,0,650.0,Baa,good,good,300.8
717971208,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0,2077.0,0.59,3647.0,69.0,0.917,0.0,0.0001857,0.99981,Existing Customer,37380.0,3115.0,0.0,Low Risk,646.0,0,0,,0.0,No,0,646.0,Ba,good,good,50.0
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075.0,1469,606.0,1.322,2556.0,49.0,1.13,0.708,6.67e-05,0.99993,Existing Customer,46198.0,3849.8333333333335,38.157495995497634,Medium Risk,634.0,0,0,,0.0,No,0,634.0,Ba,good,good,343.8
717622308,Existing Customer,63,F,0,High School,Single,Less than $40K,Blue,36,4,3,3,2074.0,1688,386.0,0.62,4232.0,75.0,0.5,0.814,0.00025237,0.99975,Existing Customer,33271.0,2772.5833333333335,60.881849057737966,High Risk,771.0,0,0,,0.0,No,0,771.0,Aa,good,good,387.6
708129933,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,5,3,2,2072.0,1544,528.0,0.903,4210.0,64.0,0.939,0.745,0.00018864,0.99981,Existing Customer,29988.0,2499.0,61.78471388555422,High Risk,714.0,0,0,,0.0,No,0,714.0,A,good,good,358.8
719704308,Existing Customer,56,F,4,High School,Married,$40K - $60K,Blue,36,5,1,1,2072.0,1543,529.0,0.486,1265.0,32.0,0.391,0.745,3.39e-05,0.99997,Existing Customer,41765.0,3480.4166666666665,44.33377229737819,Medium Risk,812.0,0,0,,0.0,No,0,812.0,Aaa,good,good,358.6
708671733,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,36,2,3,3,2072.0,1499,573.0,0.598,4091.0,71.0,0.651,0.723,0.00031726,0.99968,Existing Customer,65391.0,5449.25,27.508372711841076,Low Risk,549.0,0,0,,0.0,No,0,549.0,Caa,good,good,349.8
711608958,Existing Customer,50,M,1,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,2071.0,1035,1036.0,0.754,4092.0,74.0,0.947,0.5,0.00015252,0.99985,Existing Customer,46128.0,3844.0,26.925078043704474,Low Risk,791.0,0,0,,0.0,No,0,791.0,Aa,good,good,257.0
719945433,Existing Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,48,3,2,2,2070.0,0,2070.0,0.708,1793.0,53.0,0.963,0.0,0.00010985,0.99989,Existing Customer,57704.0,4808.666666666667,0.0,Low Risk,769.0,0,0,,0.0,No,0,769.0,Aa,good,good,50.0
716513358,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,5,3,3,2069.0,1802,267.0,0.651,4402.0,91.0,0.75,0.871,0.00030251,0.9997,Existing Customer,,,,High Risk,663.0,0,0,,0.0,No,0,663.0,Baa,good,good,410.40000000000003
779703258,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,24,3,3,1,2069.0,1393,676.0,0.875,4962.0,70.0,0.75,0.673,0.00011377,0.99989,Existing Customer,33172.0,2764.3333333333335,50.39189678041721,High Risk,727.0,0,0,,0.0,No,0,727.0,A,good,good,328.6
782548758,Existing Customer,42,F,5,High School,Divorced,Less than $40K,Blue,36,5,2,3,2069.0,1288,781.0,0.81,5668.0,82.0,0.64,0.623,0.00019213,0.99981,Existing Customer,27176.0,2264.6666666666665,56.873712098910815,High Risk,611.0,0,0,,0.0,No,0,611.0,Ba,good,good,307.6
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6,5,1,2069.0,1101,968.0,0.741,7307.0,82.0,0.745,0.532,0.00012927,0.99987,Existing Customer,38230.0,3185.8333333333335,34.55924666492283,Low Risk,606.0,1,5,2024-03-09 22:37:53.648586,5975.66,No,0,606.0,Ba,good,good,270.20000000000005
711647808,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,36,4,1,3,2069.0,1028,1041.0,0.648,4414.0,82.0,0.783,0.497,9.61e-05,0.9999,Existing Customer,37802.0,3150.1666666666665,32.6331940108989,Low Risk,700.0,1,4,2025-03-10 22:37:53.648605,3517.2,No,0,700.0,A,good,good,255.60000000000002
789099783,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,31,6,3,3,2069.0,839,1230.0,0.923,4117.0,70.0,0.707,0.406,0.00033251,0.99967,Existing Customer,36061.0,3005.0833333333335,27.919358864146858,Low Risk,815.0,0,0,,0.0,No,0,815.0,Aaa,good,good,217.8
809440008,Attrited Customer,39,F,2,High School,Single,Unknown,Blue,34,3,3,1,2069.0,550,1519.0,0.783,2716.0,43.0,0.433,0.266,0.99061,0.00939,Involuntary,,,,High Risk,609.0,1,3,2025-01-31 22:37:53.648624,15142.65,No,0,609.0,Ba,good,good,160.0
779247483,Attrited Customer,46,F,1,Uneducated,Unknown,Unknown,Blue,28,5,2,6,2069.0,0,2069.0,0.656,2754.0,55.0,0.667,0.0,0.99896,0.00104314,Involuntary,,,,High Risk,687.0,0,0,,0.0,Yes,1,537.0,Caa,bad,bad,50.0
721104708,Attrited Customer,41,F,3,Post-Graduate,Single,Less than $40K,Blue,36,1,3,1,2067.0,1966,101.0,0.91,3033.0,41.0,0.708,0.951,0.99251,0.00749,Voluntary,34588.0,2882.3333333333335,68.20862726957327,High Risk,777.0,0,0,,0.0,No,0,777.0,Aa,good,good,443.20000000000005
719042208,Existing Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,33,4,3,4,2067.0,1250,817.0,0.891,4565.0,65.0,0.806,0.605,0.00078294,0.99922,Existing Customer,77003.0,6416.916666666667,19.479760528810562,Low Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,300.0
712902483,Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2,2066.0,1699,367.0,0.624,1895.0,43.0,0.536,0.822,0.00011482,0.99989,Existing Customer,71690.0,5974.166666666667,28.439112846980052,Low Risk,467.0,0,0,,0.0,No,0,467.0,Ca,good,good,389.8
826478958,Existing Customer,52,M,1,College,Married,$80K - $120K,Blue,48,4,3,3,2066.0,1601,465.0,0.742,1578.0,41.0,0.414,0.775,0.00027607,0.99972,Existing Customer,88433.0,7369.416666666667,21.724921692128504,Low Risk,776.0,1,4,2022-08-12 22:37:53.648643,5058.48,No,0,776.0,Aa,good,good,370.20000000000005
708952758,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,35,2,1,2,2066.0,1542,524.0,0.71,4887.0,76.0,0.617,0.746,5.56e-05,0.99994,Existing Customer,29540.0,2461.6666666666665,62.64048747461071,High Risk,832.0,0,0,,0.0,No,0,832.0,Aaa,good,good,358.40000000000003
708768258,Existing Customer,51,F,4,Doctorate,Married,Less than $40K,Blue,43,6,1,2,2066.0,1077,989.0,0.715,4678.0,91.0,0.655,0.521,8.36e-05,0.99992,Existing Customer,24527.0,2043.9166666666667,52.69295062584091,High Risk,546.0,0,0,,0.0,No,0,546.0,Caa,good,good,265.4
711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2,5,2066.0,347,1719.0,0.511,2157.0,37.0,0.321,0.168,0.9984,0.00159907,Involuntary,21174.0,1764.5,19.66562765655993,Low Risk,519.0,0,0,,0.0,No,0,519.0,Caa,bad,bad,119.4
718016808,Existing Customer,62,F,0,Unknown,Married,Less than $40K,Blue,55,3,1,0,2064.0,1282,782.0,0.455,1475.0,27.0,0.929,0.621,1.92e-05,0.99998,Existing Customer,38546.0,3212.1666666666665,39.91075597986821,Medium Risk,450.0,0,0,,0.0,No,0,450.0,Ca,good,good,306.40000000000003
789731433,Existing Customer,26,F,0,Unknown,Single,Less than $40K,Blue,13,4,2,4,2063.0,1390,673.0,0.877,2602.0,42.0,0.556,0.674,0.00030803,0.99969,Existing Customer,35217.0,2934.75,47.36348922395434,Medium Risk,665.0,0,0,,0.0,No,0,665.0,Baa,good,good,328.0
713382558,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,42,1,1,2,2063.0,953,1110.0,0.868,4304.0,81.0,0.761,0.462,5.56e-05,0.99994,Existing Customer,30696.0,2558.0,37.2556684910086,Medium Risk,581.0,0,0,,0.0,No,0,581.0,B,good,good,240.60000000000002
716811483,Existing Customer,30,F,2,Uneducated,Married,Less than $40K,Blue,24,4,2,1,2063.0,0,2063.0,0.553,1859.0,43.0,0.536,0.0,7.06e-05,0.99993,Existing Customer,34082.0,2840.1666666666665,0.0,Low Risk,709.0,1,4,2023-03-11 22:37:53.648662,5271.49,No,0,709.0,A,good,good,50.0
713767383,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,22,4,2,2,2062.0,1665,397.0,1.276,2397.0,41.0,0.64,0.807,9.5e-05,0.99991,Existing Customer,47245.0,3937.0833333333335,42.29018943803577,Medium Risk,574.0,0,0,,0.0,No,0,574.0,B,good,good,383.0
827890758,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,35,5,3,0,2062.0,1302,760.0,0.631,3785.0,63.0,0.75,0.631,6.4e-05,0.99994,Existing Customer,27544.0,2295.3333333333335,56.72378739471391,High Risk,531.0,0,0,,0.0,No,0,531.0,Caa,good,good,310.40000000000003
708341958,Existing Customer,31,F,1,College,Divorced,Less than $40K,Blue,21,2,2,3,2061.0,1904,157.0,0.786,4480.0,86.0,0.87,0.924,0.0001747,0.99983,Existing Customer,38280.0,3190.0,59.686520376175544,High Risk,732.0,0,0,,0.0,No,0,732.0,A,good,good,430.8
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061.0,1483,578.0,1.362,2400.0,60.0,0.622,0.72,0.00018162,0.99982,Existing Customer,31382.0,2615.1666666666665,56.70766681537187,High Risk,620.0,1,3,2025-02-14 22:37:53.648681,13056.95,No,0,620.0,Ba,good,good,346.6
714192933,Attrited Customer,55,F,3,Graduate,Single,Less than $40K,Blue,36,3,3,5,2060.0,0,2060.0,0.251,1976.0,44.0,0.257,0.0,0.99892,0.0010775,Involuntary,36135.0,3011.25,0.0,Low Risk,564.0,1,5,2021-03-10 22:37:53.648701,15886.84,Yes,1,414.0,Ca,bad,bad,50.0
817422408,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,30,3,2,3,2059.0,1118,941.0,0.788,4110.0,71.0,1.152,0.543,0.00020424,0.9998,Existing Customer,23346.0,1945.5,57.46594705731175,High Risk,508.0,0,0,,0.0,No,0,508.0,Caa,good,good,273.6
708260208,Existing Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,4,3,2,2057.0,1279,778.0,0.562,4321.0,76.0,0.689,0.622,0.00019094,0.99981,Existing Customer,39755.0,3312.9166666666665,38.60646459564835,Medium Risk,481.0,0,0,,0.0,No,0,481.0,Ca,good,good,305.8
708549033,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0,1276,779.0,0.869,5025.0,70.0,0.707,0.621,8.45e-05,0.99992,Existing Customer,31658.0,2638.1666666666665,48.36692147324531,Medium Risk,610.0,0,0,,0.0,No,0,610.0,Ba,good,good,305.20000000000005
802666083,Existing Customer,48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,2,2,2055.0,0,2055.0,1.064,3656.0,63.0,0.75,0.0,0.00011703,0.99988,Existing Customer,22544.0,1878.6666666666667,0.0,Low Risk,733.0,0,0,,0.0,No,0,733.0,A,good,good,50.0
715260558,Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,36,3,2,2,2055.0,0,2055.0,0.975,7674.0,80.0,0.633,0.0,0.00011604,0.99988,Existing Customer,47976.0,3998.0,0.0,Low Risk,555.0,0,0,,0.0,No,0,555.0,B,good,good,50.0
708798483,Attrited Customer,37,F,3,Unknown,Single,Unknown,Blue,24,2,3,2,2054.0,0,2054.0,0.87,2567.0,43.0,0.593,0.0,0.99515,0.00484967,Involuntary,,,,High Risk,537.0,0,0,,0.0,Yes,1,387.0,C,bad,bad,50.0
714578283,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue,37,6,3,0,2053.0,0,2053.0,0.865,1283.0,28.0,1.154,0.0,6.23e-05,0.99994,Existing Customer,71485.0,5957.083333333333,0.0,Low Risk,554.0,0,0,,0.0,No,0,554.0,B,good,good,50.0
715304958,Attrited Customer,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053.0,0,2053.0,0.866,3053.0,50.0,0.562,0.0,0.99161,0.00839,Voluntary,35757.0,2979.75,0.0,Low Risk,664.0,0,0,,0.0,No,0,664.0,Baa,good,good,50.0
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052.0,1250,802.0,0.728,1208.0,31.0,0.632,0.609,0.0001597,0.99984,Existing Customer,53386.0,4448.833333333333,28.09725396171281,Low Risk,677.0,0,0,,0.0,No,0,677.0,Baa,good,good,300.0
790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289.0,72.0,0.674,0.0,5.56e-05,0.99994,Existing Customer,27328.0,2277.3333333333335,0.0,Low Risk,637.0,0,0,,0.0,No,0,637.0,Ba,good,good,50.0
716501133,Existing Customer,36,F,2,Graduate,Single,Less than $40K,Blue,36,6,4,0,2051.0,1154,897.0,0.605,3912.0,79.0,0.717,0.563,8.02e-05,0.99992,Existing Customer,23603.0,1966.9166666666667,58.67050798627292,High Risk,519.0,0,0,,0.0,No,0,519.0,Caa,good,good,280.8
716251608,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,1,4,2051.0,0,2051.0,0.989,4355.0,87.0,0.977,0.0,0.00018218,0.99982,Existing Customer,37779.0,3148.25,0.0,Low Risk,767.0,0,0,,0.0,No,0,767.0,Aa,good,good,50.0
710815608,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,25,3,2,3,2049.0,1530,519.0,1.344,4521.0,70.0,0.628,0.747,0.0001861,0.99981,Existing Customer,69174.0,5764.5,26.54176424668228,Low Risk,739.0,1,2,2020-10-07 22:37:53.648720,11855.48,No,0,739.0,A,good,good,356.0
713940033,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,2049.0,1460,589.0,0.599,3514.0,79.0,0.646,0.713,9.61e-05,0.9999,Existing Customer,24662.0,2055.1666666666665,71.04046711540022,High Risk,536.0,1,4,2020-08-29 22:37:53.648753,17757.17,No,0,536.0,Caa,good,good,342.0
813810333,Attrited Customer,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049.0,0,2049.0,0.974,2703.0,54.0,1.0,0.0,0.99777,0.00223444,Involuntary,72704.0,6058.666666666667,0.0,Low Risk,455.0,0,0,,0.0,Yes,1,305.0,C,bad,bad,50.0
710526633,Existing Customer,47,M,2,Unknown,Single,$60K - $80K,Blue,34,3,3,2,2048.0,1599,449.0,0.613,4855.0,88.0,0.872,0.781,0.00019771,0.9998,Existing Customer,70226.0,5852.166666666667,27.323213624583488,Low Risk,819.0,1,1,2023-10-06 22:37:53.648788,4623.14,No,0,819.0,Aaa,good,good,369.8
789701658,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2,2047.0,1196,851.0,0.623,2180.0,33.0,0.941,0.584,9.5e-05,0.99991,Existing Customer,44375.0,3697.9166666666665,32.34253521126761,Low Risk,811.0,1,3,2023-08-15 22:37:53.648806,5422.08,No,0,811.0,Aaa,good,good,289.20000000000005
821150958,Existing Customer,52,M,5,Graduate,Single,$80K - $120K,Blue,47,3,1,1,2047.0,665,1382.0,0.605,3452.0,66.0,0.692,0.325,3.43e-05,0.99997,Existing Customer,111426.0,9285.5,7.161703731624576,Low Risk,505.0,0,0,,0.0,Yes,1,355.0,C,bad,bad,183.0
712322058,Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,32,5,1,3,2046.0,1694,352.0,0.853,3432.0,49.0,0.96,0.828,9.34e-05,0.99991,Existing Customer,25020.0,2085.0,81.24700239808153,High Risk,562.0,1,2,2022-08-21 22:37:53.648825,12920.63,No,0,562.0,B,good,good,388.8
716953083,Existing Customer,53,F,2,Graduate,Married,Unknown,Blue,41,3,2,2,2046.0,1260,786.0,0.768,4228.0,81.0,0.884,0.616,0.00011382,0.99989,Existing Customer,,,,High Risk,462.0,0,0,,0.0,No,0,462.0,Ca,good,good,302.0
708911508,Existing Customer,50,F,2,Unknown,Married,Less than $40K,Blue,39,3,3,2,2046.0,0,2046.0,0.936,3446.0,71.0,0.578,0.0,0.00019771,0.9998,Existing Customer,24842.0,2070.1666666666665,0.0,Low Risk,467.0,0,0,,0.0,No,0,467.0,Ca,good,good,50.0
708703308,Attrited Customer,35,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045.0,1707,338.0,0.577,2183.0,39.0,0.696,0.835,0.99845,0.001551,Involuntary,50254.0,4187.833333333333,40.76093445297887,Medium Risk,476.0,0,0,,0.0,No,0,476.0,Ca,good,good,391.40000000000003
708651933,Existing Customer,56,M,2,Graduate,Married,$60K - $80K,Blue,44,3,1,2,2043.0,1928,115.0,0.791,2311.0,57.0,0.839,0.944,5.51e-05,0.99994,Existing Customer,63415.0,5284.583333333333,36.48348182606639,Medium Risk,631.0,0,0,,0.0,No,0,631.0,Ba,good,good,435.6
710094108,Existing Customer,33,M,3,Graduate,Single,$60K - $80K,Blue,27,6,2,3,2043.0,1725,318.0,0.686,5212.0,79.0,0.646,0.844,0.00019864,0.9998,Existing Customer,69435.0,5786.25,29.812054439403756,Low Risk,562.0,0,0,,0.0,No,0,562.0,B,good,good,395.0
779261433,Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,2,2043.0,1597,446.0,0.814,3553.0,61.0,0.694,0.782,5.51e-05,0.99994,Existing Customer,33977.0,2831.4166666666665,56.40286075874856,High Risk,678.0,0,0,,0.0,No,0,678.0,Baa,good,good,369.40000000000003
708680583,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,36,4,1,2,2043.0,1590,453.0,0.618,4940.0,68.0,0.619,0.778,5.17e-05,0.99995,Existing Customer,47394.0,3949.5,40.25826053930877,Medium Risk,620.0,0,0,,0.0,No,0,620.0,Ba,good,good,368.0
