CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type
721104708,Attrited Customer,41,F,3,Post-Graduate,Single,Less than $40K,Blue,36,1,3,1,2067.0,1966,101.0,0.91,3033.0,41.0,0.708,0.951,0.99251,0.00749,Voluntary
711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2,5,2066.0,347,1719.0,0.511,2157.0,37.0,0.321,0.168,0.9984,0.00159907,Involuntary
714192933,Attrited Customer,55,F,3,Graduate,Single,Less than $40K,Blue,36,3,3,5,2060.0,0,2060.0,0.251,1976.0,44.0,0.257,0.0,0.99892,0.0010775,Voluntary
708798483,Attrited Customer,37,F,3,Unknown,Single,Unknown,Blue,24,2,3,2,2054.0,0,2054.0,0.87,2567.0,43.0,0.593,0.0,0.99515,0.00484967,Involuntary
715304958,Attrited Customer,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053.0,0,2053.0,0.866,3053.0,50.0,0.562,0.0,0.99161,0.00839,Voluntary
813810333,Attrited Customer,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049.0,0,2049.0,0.974,2703.0,54.0,1.0,0.0,0.99777,0.00223444,Involuntary
708703308,Attrited Customer,35,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045.0,1707,338.0,0.577,2183.0,39.0,0.696,0.835,0.99845,0.001551,Voluntary
716600733,Attrited Customer,47,F,4,Unknown,Married,Less than $40K,Blue,36,3,3,3,2033.0,228,1805.0,0.904,2572.0,43.0,0.72,0.112,0.99714,0.00285845,Involuntary
711919608,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720,311.0,0.713,2702.0,32.0,0.778,0.847,0.99467,0.00533,Voluntary
710015733,Attrited Customer,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,3,1,2029.0,621,1408.0,1.001,3142.0,37.0,0.85,0.306,0.99326,0.00674,Involuntary
787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024.0,0,2024.0,0.801,2870.0,36.0,0.5,0.0,0.98429,0.01571,Voluntary
711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020.0,0,2020.0,0.716,2621.0,45.0,0.552,0.0,0.99549,0.00451007,Involuntary
810875958,Attrited Customer,51,F,3,Graduate,Married,Less than $40K,Blue,46,1,4,3,2016.0,395,1621.0,0.711,2473.0,44.0,0.571,0.196,0.99737,0.0026282,Voluntary
788941983,Attrited Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,22,1,3,1,2013.0,0,2013.0,0.602,2425.0,50.0,0.923,0.0,0.9912,0.0088,Involuntary
716669658,Attrited Customer,51,F,1,High School,Single,Less than $40K,Blue,33,6,3,3,2006.0,1608,398.0,1.043,2760.0,38.0,0.652,0.802,0.99639,0.00360858,Voluntary
721527858,Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,40,3,5,1,2003.0,1735,268.0,0.855,2343.0,42.0,0.355,0.866,0.99189,0.00811,Involuntary
826077033,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002.0,0,2002.0,0.803,2423.0,39.0,0.857,0.0,0.98468,0.01532,Voluntary
718171308,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,3,4,1984.0,0,1984.0,0.89,2506.0,46.0,0.643,0.0,0.99814,0.00186317,Involuntary
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981.0,1518,463.0,1.019,973.0,25.0,0.923,0.766,0.97155,0.02845,Voluntary
720930633,Attrited Customer,58,F,0,High School,Single,Less than $40K,Blue,46,5,4,2,1977.0,0,1977.0,0.868,2341.0,37.0,0.37,0.0,0.99452,0.00548,Involuntary
821889858,Attrited Customer,50,F,1,Doctorate,Single,Unknown,Blue,46,6,4,3,1970.0,1477,493.0,0.662,2493.0,44.0,0.571,0.75,0.99799,0.002009,Voluntary
717308433,Attrited Customer,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253.0,39.0,0.345,0.0,0.9969,0.00310348,Involuntary
708918558,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1297.0,0.888,3046.0,52.0,0.793,0.338,0.99447,0.00553,Voluntary
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,0.642,2452.0,44.0,0.63,0.723,0.99326,0.00674,Involuntary
720612333,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,28,6,2,2,1951.0,0,1951.0,0.772,2697.0,45.0,0.731,0.0,0.99137,0.00863,Voluntary
807136758,Attrited Customer,58,F,2,High School,Married,Less than $40K,Blue,53,3,0,2,1944.0,0,1944.0,0.613,2412.0,40.0,0.481,0.0,0.95195,0.04805,Involuntary
769438608,Attrited Customer,48,F,1,Graduate,Married,Less than $40K,Blue,42,3,3,2,1942.0,860,1082.0,0.708,2522.0,42.0,0.312,0.443,0.99411,0.00589,Voluntary
709711758,Attrited Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,32,3,2,2,1942.0,0,1942.0,0.366,1853.0,31.0,0.107,0.0,0.99183,0.00817,Involuntary
784895358,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1938.0,0.612,2870.0,49.0,0.75,0.0,0.99649,0.00350838,Voluntary
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931.0,1531,400.0,0.778,2288.0,48.0,0.714,0.793,0.99515,0.00485493,Involuntary
714962658,Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue,36,5,3,3,1931.0,0,1931.0,0.862,2482.0,40.0,0.6,0.0,0.997,0.00299743,Voluntary
718452633,Attrited Customer,35,F,4,Graduate,Married,Unknown,Blue,36,4,3,3,1931.0,0,1931.0,0.695,2569.0,46.0,0.394,0.0,0.99686,0.00314112,Involuntary
711626658,Attrited Customer,62,F,1,High School,Single,Less than $40K,Blue,36,2,3,4,1930.0,0,1930.0,0.331,1971.0,45.0,0.25,0.0,0.99788,0.00211827,Voluntary
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929.0,1673,256.0,0.835,857.0,36.0,1.118,0.867,0.99671,0.00329379,Involuntary
778929783,Attrited Customer,40,M,3,Graduate,Divorced,$80K - $120K,Blue,22,2,2,3,1925.0,0,1925.0,0.672,781.0,28.0,0.75,0.0,0.99499,0.00501,Voluntary
708804633,Attrited Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916.0,0,1916.0,1.041,2888.0,39.0,0.444,0.0,0.99397,0.00603,Involuntary
714276408,Attrited Customer,52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915.0,1445,470.0,0.374,2264.0,39.0,0.56,0.755,0.99691,0.00308778,Voluntary
718352358,Attrited Customer,49,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,2,1914.0,0,1914.0,0.677,2687.0,41.0,0.414,0.0,0.99547,0.00453174,Involuntary
719590458,Attrited Customer,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905.0,0,1905.0,0.845,3120.0,46.0,0.586,0.0,0.99686,0.00314112,Voluntary
794507133,Attrited Customer,37,F,2,Doctorate,Single,$40K - $60K,Blue,18,4,1,3,1900.0,0,1900.0,0.776,2880.0,46.0,0.353,0.0,0.9926,0.0074,Involuntary
753365883,Attrited Customer,44,F,3,Unknown,Single,Unknown,Blue,37,3,2,3,1900.0,0,1900.0,0.864,2298.0,45.0,0.452,0.0,0.99544,0.00455805,Voluntary
755661933,Attrited Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,41,5,3,3,1899.0,671,1228.0,0.736,2434.0,45.0,0.406,0.353,0.99683,0.00317458,Involuntary
717026658,Attrited Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,32,6,3,3,1897.0,0,1897.0,0.645,2866.0,47.0,0.469,0.0,0.99691,0.00308778,Voluntary
714377058,Attrited Customer,63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186.0,50.0,0.562,0.0,0.99813,0.00187387,Involuntary
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472.0,40.0,0.429,0.0,0.99639,0.00360858,Voluntary
737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,55,3,3,3,1892.0,1604,288.0,0.476,1581.0,34.0,0.417,0.848,0.99681,0.00319278,Involuntary
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,1890.0,666,1224.0,0.691,1483.0,36.0,0.5,0.352,0.98616,0.01384,Voluntary
720275358,Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,30,4,3,2,1889.0,0,1889.0,0.874,2479.0,46.0,0.533,0.0,0.99447,0.00553,Involuntary
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883.0,400,1483.0,0.528,1954.0,45.0,0.5,0.212,0.99891,0.00108742,Voluntary
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0,0,1880.0,0.519,2469.0,34.0,0.417,0.0,0.9948,0.0052,Involuntary
719384433,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877.0,1203,674.0,0.654,2581.0,57.0,0.781,0.641,0.99485,0.00515,Voluntary
721448283,Attrited Customer,39,F,1,Graduate,Single,Less than $40K,Blue,26,3,3,1,1876.0,1536,340.0,0.712,2579.0,47.0,0.469,0.819,0.99028,0.00972,Involuntary
720719883,Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874.0,0,1874.0,0.806,2535.0,55.0,0.618,0.0,0.99649,0.00350838,Voluntary
796931508,Attrited Customer,42,M,4,High School,Unknown,$60K - $80K,Blue,36,4,3,4,1871.0,0,1871.0,0.73,2593.0,48.0,0.548,0.0,0.9981,0.00189625,Involuntary
715306983,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866.0,0,1866.0,0.798,2833.0,42.0,0.355,0.0,0.99482,0.00518,Voluntary
715847058,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,3,3,3,1863.0,1853,10.0,0.829,2462.0,40.0,0.29,0.995,0.9968,0.00320374,Involuntary
720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,0.723,829.0,17.0,0.7,0.987,0.99659,0.00341249,Voluntary
713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,3,1857.0,0,1857.0,0.488,2464.0,57.0,0.839,0.0,0.99711,0.00288892,Involuntary
720529308,Attrited Customer,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,0,1856.0,0.5,1805.0,46.0,0.769,0.0,0.98907,0.01093,Voluntary
716122008,Attrited Customer,44,F,3,Unknown,Married,Less than $40K,Blue,35,3,3,2,1855.0,0,1855.0,0.988,2544.0,27.0,0.929,0.0,0.99515,0.00484967,Involuntary
719759733,Attrited Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852.0,0,1852.0,0.902,2851.0,49.0,0.75,0.0,0.99711,0.00289056,Voluntary
771284658,Attrited Customer,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850.0,896,954.0,0.724,2613.0,41.0,0.708,0.484,0.99704,0.00295827,Involuntary
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.0,0,1848.0,0.906,2775.0,33.0,0.435,0.0,0.99431,0.00569,Voluntary
780584658,Attrited Customer,33,F,2,Uneducated,Unknown,$40K - $60K,Blue,22,4,2,2,1843.0,1293,550.0,0.349,2077.0,61.0,0.694,0.702,0.99153,0.00847,Involuntary
809565183,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,3,4,1842.0,625,1217.0,0.729,2650.0,43.0,0.483,0.339,0.99794,0.00205937,Voluntary
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838.0,0,1838.0,0.743,2461.0,47.0,1.136,0.0,0.99684,0.0031619,Involuntary
778910883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837.0,875,962.0,0.58,2169.0,43.0,0.654,0.476,0.99497,0.00503,Voluntary
715410783,Attrited Customer,55,F,1,Unknown,Single,Less than $40K,Blue,36,5,2,3,1836.0,572,1264.0,0.758,2400.0,34.0,0.789,0.312,0.99496,0.00504,Involuntary
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,37,3,2,2,1836.0,0,1836.0,0.323,1799.0,28.0,0.167,0.0,0.99293,0.00707,Voluntary
711724083,Attrited Customer,27,F,0,Unknown,Single,Less than $40K,Blue,16,6,1,3,1835.0,1647,188.0,0.513,1903.0,44.0,0.63,0.898,0.98869,0.01131,Involuntary
718653333,Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,33,1,3,3,1833.0,0,1833.0,0.549,2037.0,31.0,0.292,0.0,0.99661,0.00338757,Voluntary
709143183,Attrited Customer,52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,1822.0,1605,217.0,0.756,2538.0,39.0,0.696,0.881,0.99789,0.00211089,Involuntary
717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821.0,1486,335.0,0.827,2824.0,43.0,0.387,0.816,0.99558,0.00441892,Voluntary
708186933,Attrited Customer,33,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819.0,725,1094.0,0.737,2254.0,45.0,0.406,0.399,0.99411,0.00589,Involuntary
808273533,Attrited Customer,39,M,2,High School,Single,$60K - $80K,Blue,34,3,4,3,1818.0,0,1818.0,0.651,2054.0,55.0,0.774,0.0,0.9972,0.00280488,Voluntary
710654808,Attrited Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818.0,0,1818.0,0.672,2308.0,44.0,0.467,0.0,0.994,0.006,Involuntary
714887808,Attrited Customer,43,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818.0,0,1818.0,0.758,2279.0,50.0,0.724,0.0,0.99427,0.00573,Voluntary
794172033,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817.0,0,1817.0,0.503,2347.0,45.0,0.452,0.0,0.99032,0.00968,Involuntary
712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817.0,0,1817.0,0.583,2216.0,44.0,0.833,0.0,0.99452,0.00548,Voluntary
789923058,Attrited Customer,53,F,1,High School,Married,$40K - $60K,Blue,44,3,3,3,1816.0,0,1816.0,0.884,2474.0,44.0,0.692,0.0,0.99639,0.00360858,Involuntary
712602708,Attrited Customer,36,M,3,Unknown,Unknown,$80K - $120K,Blue,36,4,1,2,1815.0,0,1815.0,0.478,2039.0,34.0,0.36,0.0,0.98433,0.01567,Voluntary
816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812.0,1798,14.0,0.735,2921.0,44.0,0.692,0.992,0.99752,0.00248146,Involuntary
709729533,Attrited Customer,47,M,3,Uneducated,Single,$40K - $60K,Blue,39,4,3,1,1809.0,457,1352.0,0.703,2169.0,49.0,0.485,0.253,0.99143,0.00857,Voluntary
714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809.0,0,1809.0,0.569,2123.0,44.0,0.571,0.0,0.99807,0.00193323,Involuntary
710136258,Attrited Customer,33,F,2,Graduate,Single,Less than $40K,Blue,24,6,2,3,1806.0,0,1806.0,0.983,2833.0,43.0,0.654,0.0,0.9948,0.0052,Voluntary
709500183,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804.0,0,1804.0,0.537,2077.0,44.0,0.419,0.0,0.99808,0.0019163,Involuntary
710493558,Attrited Customer,46,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,3,2,2,1803.0,0,1803.0,0.415,1979.0,37.0,0.321,0.0,0.99211,0.00789,Voluntary
713696808,Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252.0,42.0,0.4,0.175,0.98528,0.01472,Involuntary
712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795.0,0,1795.0,0.718,2281.0,55.0,0.618,0.0,0.99395,0.00605,Voluntary
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793.0,792,1001.0,0.723,2374.0,40.0,0.429,0.442,0.99046,0.00954,Involuntary
807946833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,1791.0,0.735,2771.0,36.0,0.5,0.0,0.99671,0.00329379,Voluntary
713952558,Attrited Customer,53,F,3,Doctorate,Single,Unknown,Blue,43,3,3,2,1790.0,1474,316.0,0.595,2128.0,40.0,0.429,0.823,0.99631,0.00368792,Involuntary
720243933,Attrited Customer,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,1789.0,0,1789.0,0.637,2784.0,49.0,0.581,0.0,0.99938,0.0006198,Voluntary
714188883,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,37,3,2,2,1787.0,0,1787.0,0.654,2345.0,36.0,0.286,0.0,0.99415,0.00585,Involuntary
779848383,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784.0,577,1207.0,0.542,2348.0,47.0,0.516,0.323,0.99161,0.00839,Voluntary
712297683,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,35,6,3,2,1781.0,0,1781.0,0.693,2196.0,35.0,0.75,0.0,0.99452,0.00548,Involuntary
779905008,Attrited Customer,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779.0,0,1779.0,0.856,2660.0,41.0,0.323,0.0,0.9863,0.0137,Voluntary
715919283,Attrited Customer,39,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776.0,0,1776.0,0.518,2201.0,31.0,0.292,0.0,0.9949,0.0051,Involuntary
709192233,Attrited Customer,50,F,2,Unknown,Married,Unknown,Blue,39,3,2,1,1773.0,0,1773.0,0.228,1764.0,30.0,0.111,0.0,0.98692,0.01308,Voluntary
772073508,Attrited Customer,52,F,1,College,Single,Less than $40K,Blue,41,5,3,6,1764.0,0,1764.0,0.824,2740.0,47.0,0.343,0.0,0.9993,0.00069828,Involuntary
711122958,Attrited Customer,41,F,3,Graduate,Single,Less than $40K,Blue,33,5,3,3,1764.0,0,1764.0,0.552,2105.0,57.0,0.839,0.0,0.99683,0.00317458,Voluntary
710727333,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,36,4,2,2,1763.0,0,1763.0,0.896,2813.0,43.0,0.536,0.0,0.99137,0.00863,Involuntary
713336883,Attrited Customer,61,F,0,High School,Single,Less than $40K,Blue,36,4,3,4,1760.0,0,1760.0,0.457,2285.0,46.0,0.643,0.0,0.99768,0.00231656,Voluntary
708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760.0,0,1760.0,0.046,1554.0,35.0,0.029,0.0,0.99379,0.00621,Involuntary
771422883,Attrited Customer,57,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759.0,186,1573.0,0.756,2705.0,35.0,0.522,0.106,0.99559,0.00441277,Voluntary
778663458,Attrited Customer,65,M,1,High School,Married,Less than $40K,Blue,47,3,2,1,1759.0,0,1759.0,1.058,821.0,18.0,0.5,0.0,0.98429,0.01571,Involuntary
778915233,Attrited Customer,51,F,0,Graduate,Married,Less than $40K,Blue,32,4,2,3,1757.0,331,1426.0,0.879,2377.0,47.0,0.516,0.188,0.99395,0.00605,Voluntary
716855058,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757.0,0,1757.0,0.89,2557.0,45.0,0.406,0.0,0.99709,0.0029104,Involuntary
712900308,Attrited Customer,44,F,2,College,Single,Less than $40K,Blue,34,4,3,3,1751.0,0,1751.0,0.506,2078.0,37.0,0.423,0.0,0.99661,0.00338757,Voluntary
708916083,Attrited Customer,49,F,0,Doctorate,Unknown,Less than $40K,Blue,37,5,2,3,1749.0,0,1749.0,1.006,2510.0,38.0,0.407,0.0,0.99581,0.00418811,Involuntary
720867708,Attrited Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1,3,2,1748.0,1103,645.0,0.739,2335.0,41.0,0.708,0.631,0.99473,0.00527,Voluntary
780067158,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,36,2,3,3,1746.0,1107,639.0,0.539,1907.0,47.0,0.621,0.634,0.9968,0.00320374,Involuntary
708972783,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,37,3,2,3,1745.0,0,1745.0,0.657,2297.0,44.0,0.63,0.0,0.9949,0.0051,Voluntary
772528158,Attrited Customer,55,F,3,Unknown,Single,Less than $40K,Blue,45,4,3,4,1741.0,0,1741.0,0.84,2546.0,42.0,0.4,0.0,0.9983,0.00169532,Involuntary
708660408,Attrited Customer,40,F,1,College,Married,$40K - $60K,Blue,36,4,2,4,1737.0,1689,48.0,0.644,2459.0,43.0,0.536,0.972,0.99666,0.00334333,Voluntary
719174433,Attrited Customer,36,F,1,Unknown,Single,Less than $40K,Blue,24,2,1,2,1735.0,0,1735.0,0.74,2467.0,35.0,0.346,0.0,0.98271,0.01729,Involuntary
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732.0,0,1732.0,0.683,2479.0,43.0,0.536,0.0,0.99651,0.0034913,Voluntary
712733958,Attrited Customer,46,F,2,Unknown,Single,Less than $40K,Blue,36,6,3,3,1731.0,0,1731.0,0.529,2304.0,46.0,1.0,0.0,0.997,0.00299743,Involuntary
778708533,Attrited Customer,26,F,0,High School,Single,$40K - $60K,Blue,13,2,2,4,1730.0,1616,114.0,0.331,869.0,27.0,0.286,0.934,0.99634,0.00365621,Voluntary
713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,2,2,1728.0,0,1728.0,0.41,2191.0,38.0,0.357,0.0,0.99418,0.00582,Involuntary
793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726.0,1476,250.0,0.371,1804.0,34.0,0.259,0.855,0.99801,0.00198853,Voluntary
779029458,Attrited Customer,54,F,1,Post-Graduate,Single,Less than $40K,Blue,35,4,3,3,1724.0,0,1724.0,0.67,2725.0,47.0,0.424,0.0,0.99702,0.00298315,Involuntary
711100608,Attrited Customer,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,2,1723.0,0,1723.0,1.038,2574.0,43.0,0.72,0.0,0.99098,0.00902,Voluntary
778720533,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,37,3,2,3,1722.0,0,1722.0,0.863,2141.0,35.0,0.346,0.0,0.99504,0.00495524,Involuntary
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,50,2,6,3,1720.0,0,1720.0,0.707,2719.0,36.0,0.44,0.0,0.99583,0.00416897,Voluntary
779348358,Attrited Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,37,5,3,4,1717.0,0,1717.0,1.028,3004.0,46.0,0.586,0.0,0.998,0.002003,Involuntary
799239033,Attrited Customer,53,F,3,High School,Single,$40K - $60K,Blue,47,1,3,4,1714.0,0,1714.0,0.661,2279.0,46.0,0.533,0.0,0.99808,0.00191647,Voluntary
714520233,Attrited Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708.0,0,1708.0,0.443,1992.0,38.0,0.357,0.0,0.99356,0.00644,Involuntary
713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707.0,0,1707.0,0.319,2060.0,52.0,0.529,0.0,0.99137,0.00863,Voluntary
712740108,Attrited Customer,43,F,4,Uneducated,Divorced,Less than $40K,Blue,33,6,3,1,1706.0,0,1706.0,0.601,2371.0,45.0,0.5,0.0,0.99152,0.00848,Involuntary
772271508,Attrited Customer,46,F,3,Uneducated,Single,Unknown,Blue,35,2,3,3,1706.0,0,1706.0,0.726,2320.0,42.0,0.448,0.0,0.99691,0.00308778,Voluntary
718121658,Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue,44,5,3,3,1704.0,0,1704.0,0.701,660.0,17.0,0.308,0.0,0.99639,0.00360825,Involuntary
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1,2,3,1699.0,0,1699.0,0.602,2520.0,49.0,0.531,0.0,0.99495,0.00505,Voluntary
816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,2,4,1698.0,0,1698.0,0.823,2448.0,40.0,0.379,0.0,0.99722,0.00277723,Involuntary
780105483,Attrited Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,1697.0,377,1320.0,1.048,2799.0,49.0,0.485,0.222,0.99819,0.0018132,Voluntary
721365033,Attrited Customer,37,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,2,4,1696.0,0,1696.0,0.857,2095.0,43.0,0.536,0.0,0.99714,0.00286097,Involuntary
715146558,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696.0,0,1696.0,0.782,2325.0,56.0,0.556,0.0,0.99432,0.00568,Voluntary
713058858,Attrited Customer,54,F,2,Graduate,Unknown,Less than $40K,Blue,46,5,3,2,1695.0,913,782.0,0.449,2130.0,48.0,0.5,0.539,0.99447,0.00553,Involuntary
712479633,Attrited Customer,31,F,1,Unknown,Single,Less than $40K,Blue,20,3,1,2,1695.0,0,1695.0,0.561,2428.0,43.0,0.593,0.0,0.98271,0.01729,Voluntary
715904433,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,34,1,3,2,1695.0,0,1695.0,0.453,2055.0,46.0,0.314,0.0,0.99458,0.00542,Involuntary
717575958,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694.0,479,1215.0,0.838,2349.0,42.0,0.312,0.283,0.99702,0.00298315,Voluntary
711507783,Attrited Customer,54,F,2,Doctorate,Single,Less than $40K,Blue,42,3,4,3,1694.0,0,1694.0,0.354,1930.0,41.0,0.519,0.0,0.99811,0.00188594,Involuntary
718263108,Attrited Customer,44,F,3,Unknown,Divorced,Less than $40K,Blue,32,3,3,2,1693.0,1457,236.0,0.919,2829.0,42.0,0.615,0.861,0.99515,0.00484967,Voluntary
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,1693.0,1088,605.0,0.532,2104.0,40.0,0.739,0.643,0.99447,0.00553,Involuntary
