CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,Income_Category_Inferred,Income_Category_Complete,Risk_Level
712278108,Existing Customer,46,F,2,Unknown,Married,$40K - $60K,Blue,38,6,3,1,1963.0,1112,851.0,0.761,4821.0,67.0,0.763,0.566,0.00011924,0.99988,,47374.0,3947.8333333333335,28.167349178874485,Low Risk,742.0,1,5,2023-12-15 15:46:09.485661,4799.24,No,0,742.0,A,good,good,Less than $40K,$40K - $60K,Low Risk
720179883,Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue,25,3,3,1,1962.0,0,1962.0,0.684,1179.0,27.0,0.688,0.0,0.00011061,0.99989,,100561.0,8380.083333333334,0.0,Low Risk,688.0,0,0,,0.0,No,0,688.0,Baa,good,good,Less than $40K,$80K - $120K,Low Risk
825838908,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,35,1,5,1,1961.0,0,1961.0,0.631,4846.0,92.0,0.84,0.0,0.00011693,0.99988,,35900.0,2991.6666666666665,0.0,Low Risk,782.0,0,0,,0.0,No,0,782.0,Aa,good,good,Less than $40K,Less than $40K,Low Risk
708614058,Existing Customer,56,F,2,Graduate,Divorced,Less than $40K,Blue,45,4,2,4,1960.0,1690,270.0,0.63,3870.0,67.0,0.558,0.862,0.00032656,0.99967,,35753.0,2979.4166666666665,56.722512796128996,High Risk,446.0,0,0,,0.0,No,0,446.0,Ca,good,good,Less than $40K,Less than $40K,High Risk
711787383,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1960.0,1428,532.0,0.57,3782.0,64.0,0.641,0.729,9.01e-05,0.99991,,37478.0,3123.1666666666665,45.722824056779984,Medium Risk,578.0,0,0,,0.0,No,0,578.0,B,good,good,Less than $40K,Less than $40K,High Risk
717308433,Attrited Customer,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253.0,39.0,0.345,0.0,0.9969,0.00310348,Involuntary,62985.0,5248.75,0.0,Low Risk,477.0,0,0,,0.0,No,0,477.0,Ca,bad,bad,Less than $40K,$60K - $80K,Low Risk
788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.0,1268,691.0,0.731,4275.0,61.0,0.649,0.647,0.00011256,0.99989,,28733.0,2394.4166666666665,52.95653081822296,High Risk,820.0,0,0,,0.0,No,0,820.0,Aaa,good,good,Less than $40K,Less than $40K,Medium Risk
788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959.0,1022,937.0,0.78,7847.0,65.0,0.857,0.522,0.00027604,0.99972,,33701.0,2808.4166666666665,36.39061155455328,Medium Risk,733.0,0,0,,0.0,No,0,733.0,A,good,good,Less than $40K,Less than $40K,Low Risk
708918558,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1297.0,0.888,3046.0,52.0,0.793,0.338,0.99447,0.00553,Involuntary,57979.0,4831.583333333333,13.70151261663706,Low Risk,642.0,1,1,2024-05-16 15:46:09.485679,6950.44,Yes,1,492.0,Ca,bad,bad,Less than $40K,$40K - $60K,Low Risk
718146258,Existing Customer,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,4,3,1,1959.0,0,1959.0,0.454,3737.0,71.0,0.614,0.0,0.00010848,0.99989,,74323.0,6193.583333333333,0.0,Low Risk,443.0,0,0,,0.0,No,0,443.0,Ca,good,good,Less than $40K,$60K - $80K,Low Risk
710691633,Existing Customer,58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546.0,78.0,0.5,0.589,0.00014421,0.99986,,29297.0,2441.4166666666665,47.185718674266994,Medium Risk,588.0,0,0,,0.0,No,0,588.0,B,good,good,Less than $40K,Less than $40K,Medium Risk
716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956.0,1053,903.0,0.941,4924.0,70.0,0.795,0.538,4.99e-05,0.99995,,39803.0,3316.9166666666665,31.74635077757958,Low Risk,685.0,0,0,,0.0,No,0,685.0,Baa,good,good,Less than $40K,Less than $40K,Medium Risk
718829358,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0,958,998.0,0.789,4977.0,76.0,0.854,0.49,5.88e-05,0.99994,,59014.0,4917.833333333333,19.480123360558512,Low Risk,313.0,0,0,,0.0,No,0,313.0,C,good,good,Less than $40K,$40K - $60K,Low Risk
771204108,Existing Customer,36,F,2,Uneducated,Single,,Blue,23,3,1,0,1954.0,1179,775.0,0.867,3896.0,67.0,0.718,0.603,2.09e-05,0.99998,,33696.0,2808.0,41.98717948717949,Medium Risk,556.0,0,0,,0.0,No,0,556.0,B,good,good,Less than $40K,Less than $40K,Medium Risk
794567133,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,35,5,2,3,1954.0,808,1146.0,0.826,4897.0,70.0,0.795,0.414,0.0001861,0.99981,,39289.0,3274.0833333333335,24.67866323907455,Low Risk,645.0,0,0,,0.0,No,0,645.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,1953.0,1762,191.0,0.743,4590.0,91.0,0.655,0.902,0.00031517,0.99968,,36699.0,3058.25,57.614648900515,High Risk,644.0,0,0,,0.0,No,0,644.0,Ba,good,good,Less than $40K,Less than $40K,High Risk
719267283,Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,6,1,0,1953.0,1554,399.0,0.581,4598.0,71.0,0.651,0.796,2.94e-05,0.99997,,58685.0,4890.416666666667,31.77643350089461,Low Risk,699.0,0,0,,0.0,No,0,699.0,Baa,good,good,Less than $40K,$40K - $60K,Medium Risk
815830083,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953.0,1215,738.0,0.667,4253.0,72.0,0.8,0.622,7.32e-05,0.99993,,22273.0,1856.0833333333333,65.46042293359673,High Risk,506.0,1,5,2024-09-07 15:46:09.485708,2423.64,No,0,506.0,Caa,good,good,Less than $40K,Less than $40K,Medium Risk
721246833,Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,36,6,2,3,1953.0,1089,864.0,0.859,4636.0,70.0,0.707,0.558,0.00021834,0.99978,,26505.0,2208.75,49.303904923599326,High Risk,471.0,0,0,,0.0,No,0,471.0,Ca,good,good,Less than $40K,Less than $40K,Medium Risk
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,0.642,2452.0,44.0,0.63,0.723,0.99326,0.00674,Involuntary,26432.0,2202.6666666666665,64.0587167070218,High Risk,551.0,1,4,2022-06-08 15:46:09.485741,7563.82,No,0,551.0,B,good,good,Less than $40K,Less than $40K,High Risk
720612333,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,28,6,2,2,1951.0,0,1951.0,0.772,2697.0,45.0,0.731,0.0,0.99137,0.00863,Voluntary,24905.0,2075.4166666666665,0.0,Low Risk,481.0,1,5,2021-08-24 15:46:09.485766,1364.48,Yes,1,331.0,C,bad,bad,Less than $40K,Less than $40K,Low Risk
721001883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue,30,3,1,2,1950.0,1618,332.0,0.75,3357.0,47.0,0.88,0.83,5.88e-05,0.99994,,66826.0,5568.833333333333,29.054559602549908,Low Risk,763.0,1,4,2025-03-09 15:46:09.485790,8087.33,No,0,763.0,Aa,good,good,Less than $40K,$60K - $80K,Low Risk
713205108,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950.0,1062,888.0,0.48,3873.0,76.0,0.854,0.545,3.48e-05,0.99997,,48733.0,4061.0833333333335,26.15065766523711,Low Risk,569.0,0,0,,0.0,No,0,569.0,B,good,good,Less than $40K,$40K - $60K,Low Risk
816826008,Existing Customer,41,M,4,Unknown,Married,Less than $40K,Blue,36,1,1,2,1950.0,998,952.0,0.619,4630.0,84.0,0.714,0.512,6.35e-05,0.99994,,31345.0,2612.0833333333335,38.20705056627851,Medium Risk,520.0,0,0,,0.0,No,0,520.0,Caa,good,good,Less than $40K,Less than $40K,High Risk
710067183,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950.0,0,1950.0,0.803,2074.0,81.0,0.8,0.0,0.00017468,0.99983,,25953.0,2162.75,0.0,Low Risk,451.0,0,0,,0.0,No,0,451.0,Ca,good,good,Less than $40K,Less than $40K,Low Risk
712294983,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,36,4,2,4,1947.0,1160,787.0,1.227,4496.0,71.0,1.29,0.596,0.00032656,0.99967,,48569.0,4047.4166666666665,28.660256542238876,Low Risk,482.0,0,0,,0.0,No,0,482.0,Ca,good,good,Less than $40K,$40K - $60K,Low Risk
718627458,Existing Customer,43,F,3,Doctorate,Married,,Blue,38,3,4,2,1947.0,0,1947.0,0.838,2119.0,52.0,1.0,0.0,0.00032639,0.99967,,21061.0,1755.0833333333333,0.0,Low Risk,698.0,0,0,,0.0,No,0,698.0,Baa,good,good,Less than $40K,Less than $40K,Low Risk
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,1,1946.0,1430,516.0,0.564,4643.0,87.0,0.812,0.735,0.00012373,0.99988,,32825.0,2735.4166666666665,52.27722772277228,High Risk,371.0,0,0,,0.0,No,0,371.0,C,good,good,Less than $40K,Less than $40K,High Risk
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,1946.0,1183,763.0,0.806,8423.0,82.0,0.708,0.608,5.51e-05,0.99994,,31377.0,2614.75,45.24333110239985,Medium Risk,717.0,0,0,,0.0,No,0,717.0,A,good,good,Less than $40K,Less than $40K,High Risk
720126033,Existing Customer,42,M,4,High School,Single,$80K - $120K,Blue,28,3,3,3,1944.0,1804,140.0,0.723,4682.0,90.0,0.667,0.928,0.00030842,0.99969,,91567.0,7630.583333333333,23.64170498105213,Low Risk,582.0,0,0,,0.0,No,0,582.0,B,good,good,Less than $40K,$80K - $120K,Low Risk
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944.0,1346,598.0,1.052,1960.0,57.0,0.727,0.692,0.00033411,0.99967,,51208.0,4267.333333333333,31.541946570848307,Low Risk,373.0,0,0,,0.0,No,0,373.0,C,good,good,Less than $40K,$40K - $60K,Low Risk
714169908,Existing Customer,53,F,0,Graduate,Single,Less than $40K,Blue,34,5,2,1,1944.0,1140,804.0,0.582,4921.0,82.0,0.907,0.586,5.89e-05,0.99994,,29759.0,2479.9166666666665,45.96928660237239,Medium Risk,654.0,0,0,,0.0,No,0,654.0,Baa,good,good,Less than $40K,Less than $40K,High Risk
807136758,Attrited Customer,58,F,2,High School,Married,Less than $40K,Blue,53,3,0,2,1944.0,0,1944.0,0.613,2412.0,40.0,0.481,0.0,0.95195,0.04805,Involuntary,39827.0,3318.9166666666665,0.0,Low Risk,314.0,0,0,,0.0,No,0,314.0,C,good,good,Less than $40K,Less than $40K,Low Risk
713451408,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,6,1,3,1943.0,1654,289.0,0.648,3392.0,70.0,0.591,0.851,9.44e-05,0.99991,,70702.0,5891.833333333333,28.072756074792792,Low Risk,796.0,1,3,2020-11-22 15:46:09.485814,11332.01,Yes,1,646.0,Ba,bad,bad,Less than $40K,$60K - $80K,Low Risk
789613083,Existing Customer,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,2,3,3,1943.0,0,1943.0,0.494,5108.0,81.0,0.884,0.0,0.00032275,0.99968,,71422.0,5951.833333333333,0.0,Low Risk,627.0,0,0,,0.0,No,0,627.0,Ba,good,good,Less than $40K,$60K - $80K,Low Risk
717831783,Existing Customer,58,F,2,Uneducated,Married,Less than $40K,Blue,45,3,3,4,1942.0,1536,406.0,0.615,1371.0,38.0,0.407,0.791,0.00053055,0.99947,,30395.0,2532.9166666666665,60.641552886987995,High Risk,834.0,0,0,,0.0,No,0,834.0,Aaa,good,good,Less than $40K,Less than $40K,High Risk
718194858,Existing Customer,48,F,5,Graduate,Single,,Blue,35,5,2,3,1942.0,1488,454.0,0.816,4940.0,88.0,0.796,0.766,0.00019764,0.9998,,30730.0,2560.8333333333335,58.106085258704844,High Risk,746.0,0,0,,0.0,No,0,746.0,A,good,good,Less than $40K,Less than $40K,High Risk
769438608,Attrited Customer,48,F,1,Graduate,Married,Less than $40K,Blue,42,3,3,2,1942.0,860,1082.0,0.708,2522.0,42.0,0.312,0.443,0.99411,0.00589,Involuntary,29414.0,2451.1666666666665,35.08533351465289,Low Risk,522.0,1,1,2021-02-01 15:46:09.486610,19512.59,No,0,522.0,Caa,good,good,Less than $40K,Less than $40K,Low Risk
709711758,Attrited Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,32,3,2,2,1942.0,0,1942.0,0.366,1853.0,31.0,0.107,0.0,0.99183,0.00817,Involuntary,34861.0,2905.0833333333335,0.0,Low Risk,678.0,0,0,,0.0,No,0,678.0,Baa,good,good,Less than $40K,Less than $40K,Low Risk
721238508,Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,26,3,3,3,1939.0,1484,455.0,0.576,4790.0,77.0,0.75,0.765,0.00030516,0.99969,,30240.0,2520.0,58.88888888888889,High Risk,672.0,0,0,,0.0,No,0,672.0,Baa,good,good,Less than $40K,Less than $40K,High Risk
709759908,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,36,4,2,2,1939.0,685,1254.0,0.421,4327.0,84.0,0.68,0.353,0.00011382,0.99989,,77296.0,6441.333333333333,10.634444214448354,Low Risk,661.0,0,0,,0.0,No,0,661.0,Baa,good,good,Less than $40K,$60K - $80K,Low Risk
779438208,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,22,4,3,3,1938.0,1175,763.0,0.85,4606.0,75.0,0.875,0.606,0.0003139,0.99969,,34502.0,2875.1666666666665,40.86719610457365,Medium Risk,392.0,0,0,,0.0,No,0,392.0,C,good,good,Less than $40K,Less than $40K,High Risk
779070033,Existing Customer,63,F,0,College,Single,Less than $40K,Blue,44,3,4,2,1938.0,0,1938.0,0.536,3974.0,56.0,0.931,0.0,0.00018136,0.99982,,36845.0,3070.4166666666665,0.0,Low Risk,620.0,1,1,2024-08-09 15:46:09.486632,16458.57,No,0,620.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
784895358,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1938.0,0.612,2870.0,49.0,0.75,0.0,0.99649,0.00350838,Voluntary,32989.0,2749.0833333333335,0.0,Low Risk,633.0,0,0,,0.0,No,0,633.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
804344733,Existing Customer,46,F,3,Unknown,Single,Less than $40K,Blue,41,3,2,2,1937.0,916,1021.0,0.807,4303.0,89.0,0.78,0.473,0.00012982,0.99987,,24067.0,2005.5833333333333,45.672497610836416,Medium Risk,623.0,1,5,2023-09-13 15:46:09.486649,16530.28,No,0,623.0,Ba,good,good,Less than $40K,Less than $40K,Low Risk
721409358,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937.0,733,1204.0,0.826,4547.0,73.0,0.973,0.378,6.62e-05,0.99993,,20234.0,1686.1666666666667,43.47138479786498,Medium Risk,683.0,0,0,,0.0,No,0,683.0,Baa,good,good,Less than $40K,Less than $40K,Low Risk
714098883,Existing Customer,45,F,1,Graduate,Single,$40K - $60K,Blue,36,5,2,2,1936.0,1613,323.0,0.841,4773.0,80.0,0.818,0.833,0.00010684,0.99989,,44171.0,3680.9166666666665,43.82060628013855,Medium Risk,645.0,0,0,,0.0,No,0,645.0,Ba,good,good,Less than $40K,$40K - $60K,Low Risk
715705683,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,2,1936.0,1101,835.0,0.984,4578.0,70.0,0.892,0.569,0.00016883,0.99983,,34168.0,2847.3333333333335,38.667759306953876,Medium Risk,402.0,0,0,,0.0,No,0,402.0,Ca,good,good,Less than $40K,Less than $40K,Medium Risk
711877458,Existing Customer,51,F,3,College,Married,Less than $40K,Blue,36,6,2,2,1936.0,0,1936.0,0.705,4072.0,72.0,0.756,0.0,0.00011483,0.99989,,30197.0,2516.4166666666665,0.0,Low Risk,514.0,0,0,,0.0,No,0,514.0,Caa,good,good,Less than $40K,Less than $40K,Low Risk
789627258,Existing Customer,31,M,1,Graduate,Single,$40K - $60K,Blue,25,5,3,3,1935.0,1033,902.0,0.623,2498.0,60.0,1.0,0.534,0.00028395,0.99972,,57478.0,4789.833333333333,21.566512404746167,Low Risk,491.0,0,0,,0.0,No,0,491.0,Ca,good,good,Less than $40K,$40K - $60K,Low Risk
716793108,Existing Customer,26,M,0,College,Single,Less than $40K,Blue,36,4,1,2,1934.0,1070,864.0,0.448,2334.0,61.0,0.452,0.553,4.6e-05,0.99995,,23388.0,1949.0,54.89994869163674,High Risk,493.0,0,0,,0.0,Yes,1,343.0,C,bad,bad,Less than $40K,Less than $40K,High Risk
720014358,Existing Customer,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5,2,4,1934.0,985,949.0,0.72,4019.0,78.0,0.857,0.509,0.00044353,0.99956,,39896.0,3324.6666666666665,29.627030278724686,Low Risk,679.0,0,0,,0.0,No,0,679.0,Baa,good,good,Less than $40K,Less than $40K,Low Risk
711847833,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,32,2,2,2,1933.0,1127,806.0,0.705,4833.0,71.0,0.69,0.583,0.00011382,0.99989,,30047.0,2503.9166666666665,45.00948513994742,Medium Risk,702.0,0,0,,0.0,No,0,702.0,A,good,good,Less than $40K,Less than $40K,High Risk
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931.0,1531,400.0,0.778,2288.0,48.0,0.714,0.793,0.99515,0.00485493,Involuntary,34506.0,2875.5,53.24291427577813,High Risk,500.0,0,0,,0.0,No,0,500.0,Caa,good,good,Less than $40K,Less than $40K,High Risk
779651058,Existing Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931.0,1409,522.0,0.887,4797.0,65.0,0.625,0.73,0.00010736,0.99989,,53632.0,4469.333333333333,31.525954653937948,Low Risk,310.0,0,0,,0.0,No,0,310.0,C,good,good,Less than $40K,$40K - $60K,Medium Risk
715343883,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,32,5,3,3,1931.0,1297,634.0,1.037,4693.0,66.0,0.833,0.672,0.00030516,0.99969,,35435.0,2952.9166666666665,43.9226753210103,Medium Risk,486.0,0,0,,0.0,No,0,486.0,Ca,good,good,Less than $40K,Less than $40K,High Risk
714962658,Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue,36,5,3,3,1931.0,0,1931.0,0.862,2482.0,40.0,0.6,0.0,0.997,0.00299743,Involuntary,34578.0,2881.5,0.0,Low Risk,406.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,Less than $40K,Less than $40K,Low Risk
718452633,Attrited Customer,35,F,4,Graduate,Married,,Blue,36,4,3,3,1931.0,0,1931.0,0.695,2569.0,46.0,0.394,0.0,0.99686,0.00314112,Involuntary,39083.0,3256.9166666666665,0.0,Low Risk,549.0,0,0,,0.0,Yes,1,399.0,C,bad,bad,Less than $40K,Less than $40K,Low Risk
713563383,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,36,1,3,3,1930.0,952,978.0,0.67,3862.0,80.0,0.818,0.493,0.00034503,0.99965,,28257.0,2354.75,40.42892026754433,Medium Risk,314.0,0,0,,0.0,No,0,314.0,C,good,good,Less than $40K,Less than $40K,Low Risk
711626658,Attrited Customer,62,F,1,High School,Single,Less than $40K,Blue,36,2,3,4,1930.0,0,1930.0,0.331,1971.0,45.0,0.25,0.0,0.99788,0.00211827,Voluntary,24006.0,2000.5,0.0,Low Risk,328.0,0,0,,0.0,No,0,328.0,C,good,good,Less than $40K,Less than $40K,Low Risk
710542983,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,21,4,6,0,1930.0,0,1930.0,0.815,5033.0,87.0,0.582,0.0,5.49e-05,0.99995,,24929.0,2077.4166666666665,0.0,Low Risk,596.0,0,0,,0.0,No,0,596.0,B,good,good,Less than $40K,Less than $40K,Low Risk
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929.0,1673,256.0,0.835,857.0,36.0,1.118,0.867,0.99671,0.00329379,Involuntary,32365.0,2697.0833333333335,62.029970647304175,High Risk,388.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,Less than $40K,Less than $40K,High Risk
715449333,Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue,47,5,2,0,1929.0,1540,389.0,1.142,2354.0,50.0,0.786,0.798,4.79e-05,0.99995,,49263.0,4105.25,37.512940746604954,Medium Risk,710.0,1,2,2024-07-12 15:46:09.486664,4948.81,No,0,710.0,A,good,good,Less than $40K,$40K - $60K,Medium Risk
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928.0,1125,803.0,0.911,2190.0,30.0,0.667,0.584,0.00029801,0.9997,,35290.0,2940.8333333333335,38.25446302068575,Medium Risk,351.0,0,0,,0.0,No,0,351.0,C,good,good,Less than $40K,Less than $40K,Medium Risk
709836258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,5127.0,81.0,0.653,0.694,5.78e-05,0.99994,,21197.0,1766.4166666666667,75.68995612586687,High Risk,327.0,1,5,2022-05-13 15:46:09.486681,2201.08,No,0,327.0,C,good,good,Less than $40K,Less than $40K,High Risk
720016308,Existing Customer,62,F,1,Unknown,Single,Less than $40K,Blue,54,4,2,2,1927.0,1319,608.0,0.672,4199.0,77.0,0.75,0.684,0.00011743,0.99988,,32491.0,2707.5833333333335,48.715028777199834,Medium Risk,316.0,0,0,,0.0,No,0,316.0,C,good,good,Less than $40K,Less than $40K,Medium Risk
771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926.0,879,1047.0,0.536,4385.0,71.0,0.614,0.456,0.00054115,0.99946,,22896.0,1908.0,46.069182389937104,Medium Risk,650.0,0,0,,0.0,No,0,650.0,Baa,good,good,Less than $40K,Less than $40K,Medium Risk
713257083,Existing Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,36,1,3,1,1925.0,1202,723.0,0.518,4343.0,66.0,0.737,0.624,0.00012505,0.99987,,43266.0,3605.5,33.33795590070725,Low Risk,727.0,0,0,,0.0,No,0,727.0,A,good,good,Less than $40K,$40K - $60K,Low Risk
778929783,Attrited Customer,40,M,3,Graduate,Divorced,$80K - $120K,Blue,22,2,2,3,1925.0,0,1925.0,0.672,781.0,28.0,0.75,0.0,0.99499,0.00501,Involuntary,111643.0,9303.583333333334,0.0,Low Risk,424.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,Less than $40K,$80K - $120K,Low Risk
780307233,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,30,5,2,3,1924.0,1471,453.0,1.485,3521.0,58.0,1.0,0.765,0.00022525,0.99977,,33416.0,2784.6666666666665,52.8249940148432,High Risk,528.0,1,2,2024-09-20 15:46:09.486698,12259.96,No,0,528.0,Caa,good,good,Less than $40K,Less than $40K,High Risk
717637908,Existing Customer,36,F,2,College,Unknown,Less than $40K,Blue,23,4,3,3,1924.0,971,953.0,0.806,4951.0,96.0,0.6,0.505,0.00029411,0.99971,,38707.0,3225.5833333333335,30.103082129847316,Low Risk,509.0,0,0,,0.0,No,0,509.0,Caa,good,good,Less than $40K,Less than $40K,Medium Risk
788675658,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,29,6,2,4,1923.0,845,1078.0,0.587,1670.0,37.0,0.682,0.439,0.00035894,0.99964,,27456.0,2288.0,36.93181818181818,Medium Risk,730.0,0,0,,0.0,No,0,730.0,A,good,good,Less than $40K,Less than $40K,High Risk
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,42,2,4,1,1922.0,1124,798.0,0.766,8049.0,76.0,0.434,0.585,0.00013987,0.99986,,76304.0,6358.666666666667,17.676661773956802,Low Risk,593.0,0,0,,0.0,No,0,593.0,B,good,good,Less than $40K,$60K - $80K,Low Risk
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,43,3,2,3,1922.0,710,1212.0,0.951,2920.0,46.0,1.421,0.369,0.00019519,0.9998,,47751.0,3979.25,17.842558271030974,Low Risk,403.0,0,0,,0.0,No,0,403.0,Ca,good,good,Less than $40K,$40K - $60K,Low Risk
721410858,Existing Customer,54,F,4,High School,Single,Less than $40K,Blue,36,1,3,0,1921.0,1334,587.0,0.694,4512.0,90.0,0.765,0.694,6.77e-05,0.99993,,34478.0,2873.1666666666665,46.42960728580544,Medium Risk,503.0,0,0,,0.0,No,0,503.0,Caa,good,good,Less than $40K,Less than $40K,Medium Risk
717443658,Existing Customer,37,F,0,Graduate,Divorced,$40K - $60K,Blue,28,4,3,1,1920.0,0,1920.0,0.688,4715.0,81.0,0.841,0.0,9.31e-05,0.99991,,40492.0,3374.3333333333335,0.0,Low Risk,352.0,0,0,,0.0,No,0,352.0,C,good,good,Less than $40K,$40K - $60K,Low Risk
710163633,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,3,3,2,1919.0,867,1052.0,0.741,4996.0,92.0,0.704,0.452,0.00018864,0.99981,,57177.0,4764.75,18.196127813631353,Low Risk,674.0,1,5,2023-12-31 15:46:09.486713,10662.19,No,0,674.0,Baa,good,good,Less than $40K,$40K - $60K,Low Risk
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919.0,774,1145.0,0.965,1505.0,33.0,0.737,0.403,5.56e-05,0.99994,,54942.0,4578.5,16.90509992355575,Low Risk,353.0,0,0,,0.0,No,0,353.0,C,good,good,Less than $40K,$40K - $60K,Low Risk
721424583,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,26,4,2,3,1918.0,900,1018.0,0.873,4237.0,76.0,0.9,0.469,0.00017468,0.99983,,32089.0,2674.0833333333335,33.65639315653339,Low Risk,575.0,0,0,,0.0,No,0,575.0,B,good,good,Less than $40K,Less than $40K,Low Risk
708804633,Attrited Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,2,2,1916.0,0,1916.0,1.041,2888.0,39.0,0.444,0.0,0.99397,0.00603,Involuntary,25230.0,2102.5,0.0,Low Risk,412.0,1,4,2020-10-14 15:46:09.486729,10571.83,Yes,1,300.0,C,bad,bad,Less than $40K,Less than $40K,Low Risk
